Freq[Hz]     dBSPL  Phase[Deg]
5.00000     -1.540    -1.246
5.07273     -1.540    -1.264
5.14651     -1.540    -1.283
5.22137     -1.540    -1.301
5.29732     -1.540    -1.320
5.37437     -1.540    -1.340
5.45254     -1.540    -1.359
5.53185     -1.540    -1.379
5.61231     -1.540    -1.399
5.69394     -1.540    -1.419
5.77676     -1.540    -1.440
5.86079     -1.540    -1.461
5.94604     -1.540    -1.482
6.03252     -1.540    -1.503
6.12027     -1.540    -1.525
6.20929     -1.540    -1.547
6.29961     -1.540    -1.570
6.39124     -1.540    -1.593
6.48420     -1.540    -1.616
6.57851     -1.540    -1.639
6.67420     -1.541    -1.663
6.77128     -1.541    -1.687
6.86977     -1.541    -1.712
6.96969     -1.541    -1.737
7.07107     -1.541    -1.762
7.17392     -1.541    -1.788
7.27827     -1.541    -1.814
7.38413     -1.541    -1.840
7.49154     -1.541    -1.867
7.60050     -1.541    -1.894
7.71105     -1.541    -1.921
7.82321     -1.541    -1.949
7.93701     -1.541    -1.978
8.05245     -1.541    -2.006
8.16958     -1.541    -2.036
8.28841     -1.541    -2.065
8.40896     -1.541    -2.095
8.53128     -1.541    -2.126
8.65537     -1.541    -2.156
8.78126     -1.541    -2.188
8.90899     -1.542    -2.220
9.03857     -1.542    -2.252
9.17004     -1.542    -2.285
9.30342     -1.542    -2.318
9.43874     -1.542    -2.351
9.57603     -1.542    -2.386
9.71532     -1.542    -2.420
9.85663     -1.542    -2.456
10.0000     -1.542    -2.491
10.1455     -1.542    -2.527
10.2930     -1.542    -2.564
10.4427     -1.542    -2.601
10.5946     -1.543    -2.639
10.7487     -1.543    -2.678
10.9051     -1.543    -2.716
11.0637     -1.543    -2.756
11.2246     -1.543    -2.796
11.3879     -1.543    -2.837
11.5535     -1.543    -2.878
11.7216     -1.543    -2.920
11.8921     -1.543    -2.962
12.0650     -1.544    -3.005
12.2405     -1.544    -3.049
12.4186     -1.544    -3.093
12.5992     -1.544    -3.138
12.7825     -1.544    -3.184
12.9684     -1.544    -3.230
13.1570     -1.544    -3.277
13.3484     -1.544    -3.324
13.5426     -1.545    -3.373
13.7395     -1.545    -3.422
13.9394     -1.545    -3.471
14.1421     -1.545    -3.522
14.3478     -1.545    -3.573
14.5565     -1.545    -3.625
14.7683     -1.546    -3.678
14.9831     -1.546    -3.731
15.2010     -1.546    -3.785
15.4221     -1.546    -3.841
15.6464     -1.546    -3.896
15.8740     -1.547    -3.953
16.1049     -1.547    -4.011
16.3392     -1.547    -4.069
16.5768     -1.547    -4.129
16.8179     -1.548    -4.189
17.0626     -1.548    -4.250
17.3107     -1.548    -4.312
17.5625     -1.548    -4.374
17.8180     -1.549    -4.438
18.0771     -1.549    -4.503
18.3401     -1.549    -4.568
18.6068     -1.549    -4.635
18.8775     -1.550    -4.702
19.1521     -1.550    -4.771
19.4306     -1.550    -4.840
19.7133     -1.551    -4.911
20.0000     -1.551    -4.982
20.2909     -1.551    -5.055
20.5860     -1.552    -5.128
20.8855     -1.552    -5.203
21.1893     -1.553    -5.279
21.4975     -1.553    -5.355
21.8102     -1.553    -5.433
22.1274     -1.554    -5.512
22.4492     -1.554    -5.592
22.7758     -1.555    -5.674
23.1071     -1.555    -5.756
23.4432     -1.556    -5.840
23.7841     -1.556    -5.925
24.1301     -1.556    -6.011
24.4811     -1.557    -6.098
24.8372     -1.558    -6.187
25.1984     -1.558    -6.277
25.5649     -1.559    -6.368
25.9368     -1.559    -6.461
26.3141     -1.560    -6.555
26.6968     -1.560    -6.650
27.0851     -1.561    -6.746
27.4791     -1.562    -6.844
27.8788     -1.562    -6.944
28.2843     -1.563    -7.045
28.6957     -1.564    -7.147
29.1131     -1.564    -7.251
29.5365     -1.565    -7.356
29.9661     -1.566    -7.463
30.4020     -1.567    -7.571
30.8442     -1.567    -7.681
31.2929     -1.568    -7.792
31.7480     -1.569    -7.905
32.2098     -1.570    -8.020
32.6783     -1.571    -8.136
33.1536     -1.572    -8.254
33.6359     -1.573    -8.374
34.1251     -1.574    -8.496
34.6215     -1.575    -8.619
35.1250     -1.576    -8.744
35.6359     -1.577    -8.870
36.1543     -1.578    -8.999
36.6802     -1.579    -9.129
37.2137     -1.580    -9.261
37.7550     -1.581    -9.395
38.3041     -1.583    -9.531
38.8613     -1.584    -9.669
39.4265     -1.585    -9.809
40.0000     -1.586    -9.951
40.5818     -1.588   -10.095
41.1721     -1.589   -10.241
41.7710     -1.591   -10.389
42.3785     -1.592   -10.540
42.9949     -1.594   -10.692
43.6203     -1.595   -10.846
44.2548     -1.597   -11.003
44.8985     -1.599   -11.162
45.5515     -1.600   -11.323
46.2141     -1.602   -11.487
46.8863     -1.604   -11.652
47.5683     -1.606   -11.821
48.2602     -1.608   -11.991
48.9621     -1.610   -12.164
49.6743     -1.612   -12.339
50.3968     -1.614   -12.517
51.1299     -1.616   -12.698
51.8736     -1.618   -12.880
52.6281     -1.620   -13.066
53.3936     -1.623   -13.254
54.1702     -1.625   -13.445
54.9581     -1.628   -13.638
55.7575     -1.630   -13.834
56.5685     -1.633   -14.033
57.3914     -1.636   -14.235
58.2261     -1.638   -14.439
59.0730     -1.641   -14.646
59.9323     -1.644   -14.856
60.8040     -1.647   -15.070
61.6884     -1.650   -15.286
62.5857     -1.653   -15.505
63.4960     -1.657   -15.727
64.4196     -1.660   -15.952
65.3566     -1.664   -16.180
66.3073     -1.667   -16.412
67.2717     -1.671   -16.646
68.2502     -1.675   -16.884
69.2429     -1.678   -17.125
70.2501     -1.682   -17.370
71.2719     -1.687   -17.617
72.3086     -1.691   -17.869
