Freq[Hz]     dBSPL  Phase[Deg]
5.00000      1.663     0.648
5.07273      1.664     0.657
5.14651      1.664     0.667
5.22137      1.664     0.677
5.29732      1.664     0.687
5.37437      1.664     0.697
5.45254      1.664     0.707
5.53185      1.664     0.717
5.61231      1.664     0.728
5.69394      1.664     0.738
5.77676      1.664     0.749
5.86079      1.664     0.760
5.94604      1.665     0.771
6.03252      1.665     0.782
6.12027      1.665     0.794
6.20929      1.665     0.805
6.29961      1.665     0.817
6.39124      1.665     0.829
6.48420      1.665     0.841
6.57851      1.665     0.853
6.67420      1.666     0.866
6.77128      1.666     0.878
6.86977      1.666     0.891
6.96969      1.666     0.904
7.07107      1.666     0.917
7.17392      1.666     0.931
7.27827      1.666     0.944
7.38413      1.667     0.958
7.49154      1.667     0.972
7.60050      1.667     0.986
7.71105      1.667     1.000
7.82321      1.667     1.015
7.93701      1.668     1.030
8.05245      1.668     1.045
8.16958      1.668     1.060
8.28841      1.668     1.075
8.40896      1.668     1.091
8.53128      1.669     1.107
8.65537      1.669     1.123
8.78126      1.669     1.139
8.90899      1.669     1.156
9.03857      1.670     1.173
9.17004      1.670     1.190
9.30342      1.670     1.207
9.43874      1.670     1.224
9.57603      1.671     1.242
9.71532      1.671     1.260
9.85663      1.671     1.279
10.0000      1.671     1.297
10.1455      1.672     1.316
10.2930      1.672     1.335
10.4427      1.672     1.354
10.5946      1.673     1.374
10.7487      1.673     1.394
10.9051      1.673     1.414
11.0637      1.674     1.435
11.2246      1.674     1.456
11.3879      1.675     1.477
11.5535      1.675     1.498
11.7216      1.675     1.520
11.8921      1.676     1.542
12.0650      1.676     1.564
12.2405      1.677     1.587
12.4186      1.677     1.610
12.5992      1.678     1.633
12.7825      1.678     1.657
12.9684      1.679     1.681
13.1570      1.679     1.705
13.3484      1.680     1.730
13.5426      1.680     1.755
13.7395      1.681     1.780
13.9394      1.681     1.806
14.1421      1.682     1.832
14.3478      1.683     1.858
14.5565      1.683     1.885
14.7683      1.684     1.912
14.9831      1.685     1.940
15.2010      1.685     1.967
15.4221      1.686     1.995
15.6464      1.687     2.024
15.8740      1.688     2.052
16.1049      1.688     2.081
16.3392      1.689     2.111
16.5768      1.690     2.141
16.8179      1.691     2.171
17.0626      1.692     2.202
17.3107      1.693     2.233
17.5625      1.694     2.265
17.8180      1.694     2.297
18.0771      1.695     2.329
18.3401      1.696     2.362
18.6068      1.697     2.396
18.8775      1.699     2.429
19.1521      1.700     2.464
19.4306      1.701     2.499
19.7133      1.702     2.534
20.0000      1.703     2.570
20.2909      1.704     2.606
20.5860      1.706     2.643
20.8855      1.707     2.680
21.1893      1.708     2.718
21.4975      1.710     2.756
21.8102      1.711     2.795
22.1274      1.712     2.834
22.4492      1.714     2.874
22.7758      1.716     2.914
23.1071      1.717     2.955
23.4432      1.719     2.997
23.7841      1.720     3.039
24.1301      1.722     3.082
24.4811      1.724     3.125
24.8372      1.726     3.169
25.1984      1.728     3.213
25.5649      1.730     3.258
25.9368      1.732     3.304
26.3141      1.734     3.350
26.6968      1.736     3.397
27.0851      1.738     3.444
27.4791      1.740     3.492
27.8788      1.742     3.540
28.2843      1.745     3.590
28.6957      1.747     3.640
29.1131      1.750     3.690
29.5365      1.752     3.741
29.9661      1.755     3.793
30.4020      1.757     3.846
30.8442      1.760     3.899
31.2929      1.763     3.953
31.7480      1.766     4.007
32.2098      1.769     4.063
32.6783      1.772     4.118
33.1536      1.775     4.175
33.6359      1.779     4.232
34.1251      1.782     4.290
34.6215      1.786     4.349
35.1250      1.789     4.408
35.6359      1.793     4.469
