Freq[Hz]     dBSPL  Phase[Deg]
5.00000      1.752     0.800
5.07273      1.752     0.811
5.14651      1.752     0.823
5.22137      1.752     0.835
5.29732      1.752     0.847
5.37437      1.752     0.860
5.45254      1.753     0.872
5.53185      1.753     0.885
5.61231      1.753     0.898
5.69394      1.753     0.911
5.77676      1.753     0.924
5.86079      1.753     0.938
5.94604      1.753     0.951
6.03252      1.753     0.965
6.12027      1.754     0.979
6.20929      1.754     0.993
6.29961      1.754     1.008
6.39124      1.754     1.023
6.48420      1.754     1.038
6.57851      1.754     1.053
6.67420      1.754     1.068
6.77128      1.755     1.084
6.86977      1.755     1.099
6.96969      1.755     1.115
7.07107      1.755     1.132
7.17392      1.755     1.148
7.27827      1.755     1.165
7.38413      1.756     1.182
7.49154      1.756     1.199
7.60050      1.756     1.216
7.71105      1.756     1.234
7.82321      1.757     1.252
7.93701      1.757     1.270
8.05245      1.757     1.289
8.16958      1.757     1.307
8.28841      1.757     1.326
8.40896      1.758     1.346
8.53128      1.758     1.365
8.65537      1.758     1.385
8.78126      1.759     1.405
8.90899      1.759     1.426
9.03857      1.759     1.446
9.17004      1.759     1.467
9.30342      1.760     1.489
9.43874      1.760     1.510
9.57603      1.760     1.532
9.71532      1.761     1.554
9.85663      1.761     1.577
10.0000      1.761     1.600
10.1455      1.762     1.623
10.2930      1.762     1.647
10.4427      1.762     1.671
10.5946      1.763     1.695
10.7487      1.763     1.719
10.9051      1.764     1.744
11.0637      1.764     1.770
11.2246      1.765     1.795
11.3879      1.765     1.821
11.5535      1.766     1.848
11.7216      1.766     1.874
11.8921      1.767     1.902
12.0650      1.767     1.929
12.2405      1.768     1.957
12.4186      1.768     1.985
12.5992      1.769     2.014
12.7825      1.769     2.043
12.9684      1.770     2.073
13.1570      1.770     2.103
13.3484      1.771     2.133
13.5426      1.772     2.164
13.7395      1.772     2.195
13.9394      1.773     2.227
14.1421      1.774     2.259
14.3478      1.775     2.292
14.5565      1.775     2.325
14.7683      1.776     2.358
14.9831      1.777     2.392
15.2010      1.778     2.426
15.4221      1.779     2.461
15.6464      1.779     2.496
15.8740      1.780     2.531
16.1049      1.781     2.567
16.3392      1.782     2.604
16.5768      1.783     2.641
16.8179      1.784     2.678
17.0626      1.785     2.716
17.3107      1.786     2.755
17.5625      1.787     2.794
17.8180      1.788     2.833
18.0771      1.789     2.874
18.3401      1.791     2.914
18.6068      1.792     2.956
18.8775      1.793     2.998
19.1521      1.794     3.040
19.4306      1.796     3.083
19.7133      1.797     3.127
20.0000      1.798     3.171
20.2909      1.800     3.216
20.5860      1.801     3.261
20.8855      1.803     3.307
21.1893      1.804     3.354
21.4975      1.806     3.402
21.8102      1.808     3.450
22.1274      1.809     3.498
22.4492      1.811     3.547
22.7758      1.813     3.597
23.1071      1.815     3.648
23.4432      1.817     3.699
23.7841      1.819     3.752
24.1301      1.821     3.804
24.4811      1.823     3.858
24.8372      1.825     3.912
25.1984      1.827     3.967
25.5649      1.829     4.022
25.9368      1.832     4.079
26.3141      1.834     4.136
26.6968      1.837     4.194
27.0851      1.839     4.252
27.4791      1.842     4.311
27.8788      1.844     4.372
28.2843      1.847     4.432
28.6957      1.850     4.494
29.1131      1.853     4.557
29.5365      1.856     4.620
29.9661      1.859     4.684
30.4020      1.862     4.749
30.8442      1.865     4.815
31.2929      1.869     4.881
31.7480      1.872     4.949
32.2098      1.876     5.017
32.6783      1.879     5.086
33.1536      1.883     5.156
33.6359      1.887     5.227
34.1251      1.891     5.299
34.6215      1.895     5.371
35.1250      1.899     5.445
35.6359      1.903     5.519
36.1543      1.908     5.594
36.6802      1.912     5.671
37.2137      1.917     5.748
37.7550      1.922     5.826
38.3041      1.927     5.905
38.8613      1.932     5.984
39.4265      1.937     6.065
40.0000      1.942     6.147
40.5818      1.948     6.229
41.1721      1.953     6.313
41.7710      1.959     6.397
42.3785      1.965     6.483
42.9949      1.971     6.569
43.6203      1.977     6.656
44.2548      1.984     6.744
44.8985      1.991     6.834
45.5515      1.997     6.924
46.2141      2.004     7.015
46.8863      2.012     7.107
47.5683      2.019     7.200
48.2602      2.026     7.293
48.9621      2.034     7.388
49.6743      2.042     7.484
50.3968      2.050     7.580
51.1299      2.059     7.678
51.8736      2.067     7.776
52.6281      2.076     7.876
53.3936      2.085     7.976
54.1702      2.095     8.077
54.9581      2.104     8.179
55.7575      2.114     8.282
56.5685      2.124     8.386
57.3914      2.134     8.490
58.2261      2.145     8.596
59.0730      2.156     8.702
59.9323      2.167     8.809
60.8040      2.178     8.917
61.6884      2.190     9.025
62.5857      2.202     9.135
63.4960      2.214     9.245
64.4196      2.227     9.356
65.3566      2.240     9.467
66.3073      2.253     9.579
67.2717      2.267     9.692
68.2502      2.281     9.805
69.2429      2.295     9.919
70.2501      2.310    10.034
71.2719      2.325    10.149
72.3086      2.340    10.265
73.3603      2.356    10.381
74.4274      2.372    10.497
75.5099      2.388    10.614
76.6083      2.405    10.731
77.7226      2.422    10.849
78.8531      2.440    10.967
80.0000      2.458    11.085
81.1636      2.476    11.203
82.3442      2.495    11.321
83.5419      2.515    11.439
84.7570      2.534    11.558
85.9899      2.555    11.676
87.2406      2.575    11.795
88.5096      2.596    11.913
89.7970      2.618    12.031
91.1031      2.640    12.148
92.4282      2.662    12.266
93.7726      2.685    12.383
95.1366      2.709    12.499
96.5204      2.733    12.615
97.9243      2.757    12.731
99.3486      2.782    12.845
100.794      2.807    12.959
102.260      2.833    13.072
103.747      2.860    13.184
105.256      2.887    13.296
106.787      2.914    13.405
108.340      2.942    13.514
109.916      2.971    13.622
111.515      3.000    13.728
113.137      3.030    13.833
114.783      3.060    13.936
116.452      3.090    14.038
118.146      3.122    14.137
119.865      3.153    14.235
121.608      3.186    14.331
123.377      3.219    14.425
125.171      3.252    14.517
126.992      3.286    14.606
128.839      3.321    14.693
130.713      3.356    14.778
132.615      3.391    14.859
134.543      3.427    14.939
136.500      3.464    15.015
138.486      3.501    15.088
140.500      3.539    15.158
142.544      3.578    15.225
144.617      3.616    15.289
146.721      3.656    15.349
148.855      3.696    15.405
151.020      3.736    15.458
153.217      3.777    15.507
155.445      3.818    15.552
157.706      3.860    15.593
160.000      3.903    15.630
162.327      3.945    15.662
164.688      3.989    15.690
167.084      4.032    15.713
169.514      4.077    15.732
171.980      4.121    15.745
174.481      4.166    15.754
177.019      4.212    15.757
179.594      4.257    15.756
182.206      4.304    15.749
184.856      4.350    15.737
187.545      4.397    15.719
190.273      4.444    15.695
193.041      4.492    15.665
195.849      4.540    15.630
198.697      4.588    15.589
201.587      4.636    15.541
204.520      4.685    15.488
207.494      4.733    15.427
210.512      4.782    15.361
213.574      4.831    15.288
216.681      4.881    15.208
219.833      4.930    15.122
223.030      4.980    15.029
226.274      5.029    14.929
229.565      5.079    14.822
232.905      5.128    14.708
236.292      5.178    14.587
239.729      5.228    14.459
243.216      5.277    14.324
246.754      5.327    14.182
250.343      5.376    14.032
253.984      5.425    13.876
257.678      5.474    13.711
261.426      5.523    13.540
265.229      5.571    13.361
269.087      5.620    13.175
273.001      5.668    12.982
276.972      5.716    12.781
281.000      5.763    12.573
285.088      5.810    12.357
289.234      5.856    12.135
293.441      5.903    11.905
297.709      5.948    11.668
302.040      5.993    11.424
306.433      6.038    11.172
310.890      6.082    10.914
315.412      6.125    10.649
320.000      6.168    10.378
324.655      6.210    10.099
329.377      6.252     9.814
334.168      6.292     9.522
339.028      6.332     9.225
343.959      6.372     8.921
348.962      6.410     8.611
354.038      6.448     8.295
359.188      6.485     7.974
364.412      6.521     7.647
369.713      6.556     7.315
375.090      6.590     6.978
380.546      6.623     6.636
386.081      6.656     6.289
391.697      6.687     5.937
397.394      6.718     5.582
403.175      6.748     5.223
409.039      6.776     4.860
414.989      6.804     4.493
421.025      6.831     4.122
427.149      6.857     3.749
433.362      6.882     3.373
439.665      6.906     2.995
446.060      6.929     2.614
452.548      6.952     2.230
459.131      6.973     1.845
465.809      6.994     1.458
472.584      7.014     1.069
479.458      7.034     0.679
486.432      7.052     0.287
493.507      7.070    -0.107
500.686      7.088    -0.502
507.968      7.105    -0.898
515.357      7.121    -1.295
522.853      7.137    -1.694
530.458      7.153    -2.095
538.174      7.168    -2.498
546.002      7.183    -2.903
553.943      7.197    -3.310
562.001      7.212    -3.720
570.175      7.226    -4.133
578.469      7.240    -4.550
586.883      7.254    -4.971
595.419      7.269    -5.397
604.080      7.283    -5.828
612.866      7.297    -6.266
621.780      7.311    -6.711
630.824      7.324    -7.164
640.000      7.338    -7.625
649.309      7.352    -8.096
658.753      7.365    -8.577
668.335      7.378    -9.069
678.056      7.391    -9.574
687.919      7.403   -10.092
697.925      7.415   -10.624
708.077      7.425   -11.170
718.376      7.435   -11.731
728.825      7.443   -12.309
739.426      7.449   -12.903
750.181      7.454   -13.513
761.093      7.457   -14.140
772.163      7.457   -14.783
783.394      7.455   -15.443
794.789      7.449   -16.120
806.349      7.440   -16.811
818.078      7.428   -17.516
829.977      7.411   -18.234
842.050      7.391   -18.963
854.298      7.365   -19.703
866.724      7.334   -20.449
879.330      7.299   -21.199
892.120      7.257   -21.951
905.097      7.210   -22.702
918.262      7.156   -23.447
931.618      7.097   -24.182
945.169      7.031   -24.903
958.917      6.959   -25.606
972.864      6.880   -26.285
987.015      6.796   -26.934
1001.37      6.706   -27.549
1015.94      6.610   -28.124
1030.71      6.510   -28.652
1045.71      6.405   -29.130
1060.92      6.298   -29.551
1076.35      6.188   -29.912
1092.00      6.078   -30.208
1107.89      5.968   -30.437
1124.00      5.860   -30.599
1140.35      5.755   -30.694
1156.94      5.656   -30.724
1173.77      5.564   -30.694
1190.84      5.480   -30.612
1208.16      5.406   -30.487
1225.73      5.343   -30.329
1243.56      5.291   -30.151
1261.65      5.252   -29.967
1280.00      5.225   -29.793
1298.62      5.209   -29.642
1317.51      5.204   -29.527
1336.67      5.209   -29.460
1356.11      5.220   -29.449
1375.84      5.238   -29.503
1395.85      5.259   -29.625
1416.15      5.281   -29.814
1436.75      5.303   -30.068
1457.65      5.323   -30.383
1478.85      5.339   -30.751
1500.36      5.349   -31.163
1522.19      5.353   -31.606
1544.33      5.351   -32.070
1566.79      5.342   -32.543
1589.58      5.326   -33.012
1612.70      5.305   -33.468
1636.16      5.281   -33.900
1659.95      5.253   -34.302
1684.10      5.225   -34.672
1708.60      5.197   -35.009
1733.45      5.173   -35.316
1758.66      5.153   -35.601
1784.24      5.139   -35.873
1810.19      5.132   -36.147
1836.52      5.132   -36.434
1863.24      5.138   -36.748
1890.34      5.150   -37.101
1917.83      5.165   -37.505
1945.73      5.183   -37.962
1974.03      5.200   -38.476
2002.74      5.215   -39.042
2031.87      5.226   -39.657
2061.43      5.232   -40.310
2091.41      5.232   -40.987
2121.83      5.225   -41.678
2152.69      5.213   -42.370
2184.01      5.196   -43.054
2215.77      5.176   -43.722
2248.00      5.155   -44.371
2280.70      5.133   -45.004
2313.87      5.114   -45.628
2347.53      5.098   -46.252
2381.68      5.085   -46.888
2416.32      5.076   -47.547
2451.46      5.068   -48.243
2487.12      5.060   -48.979
2523.30      5.051   -49.758
2560.00      5.038   -50.577
2597.24      5.020   -51.429
2635.01      4.995   -52.302
2673.34      4.964   -53.183
2712.23      4.927   -54.060
2751.68      4.886   -54.924
2791.70      4.841   -55.769
2832.31      4.818   -56.573
2873.50      4.798   -57.411
2915.30      4.775   -58.286
2957.70      4.748   -59.188
3000.72      4.717   -60.113
3044.37      4.684   -61.056
3088.65      4.647   -62.022
3133.58      4.608   -63.009
3179.16      4.565   -64.021
3225.40      4.517   -65.059
3272.31      4.462   -66.121
3319.91      4.400   -67.192
3368.20      4.328   -68.255
3417.19      4.249   -69.291
3466.89      4.163   -70.280
3517.32      4.075   -71.208
3568.48      3.990   -72.071
3620.39      3.911   -72.887
3673.05      3.842   -73.680
3726.47      3.784   -74.485
3780.67      3.736   -75.336
3835.67      3.693   -76.262
3891.46      3.651   -77.265
3948.06      3.604   -78.335
4005.49      3.551   -79.448
4063.75      3.492   -80.580
4122.86      3.429   -81.708
4182.82      3.366   -82.831
4243.66      3.308   -83.970
4305.39      3.254   -85.155
4368.01      3.202   -86.419
4431.55      3.146   -87.781
4496.01      3.081   -89.239
4561.40      3.000   -90.758
4627.75      2.902   -92.292
4695.06      2.789   -93.799
4763.35      2.666   -95.249
4832.64      2.541   -96.640
4902.93      2.418   -97.998
4974.24      2.299   -99.361
5046.60      2.181  -100.752
5120.00      2.061  -102.178
5194.47      1.938  -103.686
5270.03      1.811  -105.220
5346.68      1.676  -106.780
5424.45      1.534  -108.354
5503.35      1.386  -109.929
5583.40      1.234  -111.505
5664.61      1.079  -113.106
5747.01      0.920  -114.757
5830.60      0.748  -116.448
5915.41      0.561  -118.133
6001.45      0.363  -119.752
6088.74      0.166  -121.277
6177.30     -0.017  -122.763
6267.15     -0.181  -124.337
6358.31     -0.340  -126.102
6450.80     -0.515  -128.067
6544.62     -0.721  -130.143
6639.82     -0.956  -132.209
6736.40     -1.207  -134.207
6834.38     -1.464  -136.178
6933.79     -1.728  -138.186
7034.64     -2.006  -140.245
7136.96     -2.304  -142.311
7240.77     -2.616  -144.341
7346.09     -2.936  -146.348
7452.94     -3.263  -148.415
7561.35     -3.612  -150.599
7671.33     -3.982  -152.807
7782.91     -4.380  -155.021
7896.12     -4.806  -157.150
8010.97     -5.244  -159.136
8127.49     -5.672  -161.074
8245.71     -6.091  -163.167
8365.65     -6.529  -165.547
8487.33     -7.019  -168.157
8610.78     -7.572  -170.824
8736.03     -8.178  -173.470
8863.09     -8.835  -176.149
8992.01     -9.564  -178.865
9122.80    -10.381   178.561
9255.50    -11.264   176.322
9390.12    -12.172   174.253
9526.70    -13.134   171.930
9665.27    -14.239   169.340
9805.86    -15.512   166.844
9948.49    -17.014   164.248
10093.2    -18.861   162.160
10240.0    -21.107   161.147
10388.9    -23.956   161.747
10540.1    -27.842   166.842
10693.4    -33.558  -171.266
10848.9    -41.002  -145.559
11006.7    -32.576   -54.169
11166.8    -26.431   -47.897
11329.2    -22.980   -49.902
11494.0    -20.697   -52.847
11661.2    -18.996   -56.176
11830.8    -17.718   -59.582
12002.9    -16.689   -62.534
12177.5    -15.776   -65.862
12354.6    -15.033   -69.243
12534.3    -14.429   -72.377
12716.6    -13.844   -75.162
12901.6    -13.241   -78.645
13089.2    -12.804   -82.996
13279.6    -12.546   -86.913
13472.8    -12.301   -90.368
13668.8    -12.074   -93.966
13867.6    -11.882   -97.649
14069.3    -11.724  -101.645
14273.9    -11.663  -105.807
14481.5    -11.634  -109.996
14692.2    -11.696  -114.236
14905.9    -11.806  -118.136
15122.7    -11.910  -121.996
15342.7    -12.025  -126.116
15565.8    -12.194  -130.730
15792.2    -12.502  -135.470
16021.9    -12.860  -139.769
16255.0    -13.249  -144.361
16491.4    -13.743  -148.884
16731.3    -14.297  -153.396
16974.7    -14.943  -157.840
17221.6    -15.620  -162.224
17472.1    -16.400  -167.620
17726.2    -17.539  -172.683
17984.0    -18.737  -176.522
18245.6    -20.074   179.291
18511.0    -21.673   174.791
18780.2    -23.860   170.467
19053.4    -26.765   167.769
19330.5    -31.095   169.141
19611.7    -39.078  -164.333
19897.0    -43.777  -105.147
20186.4    -32.727   -61.429
20480.0    -28.253   -59.637
20777.9    -25.372   -62.287
21080.1    -23.318   -66.864
21386.7    -21.805   -72.139
21697.8    -20.686   -77.919
22013.4    -19.864   -83.395
22333.6    -19.157   -88.565
22658.4    -18.493   -94.752
22988.0    -18.168  -101.770
23322.4    -17.995  -107.878
23661.6    -17.906  -114.182
24005.8    -17.890  -120.533
24355.0    -18.056  -127.715
24709.2    -18.392  -134.413
25068.6    -18.878  -141.041
25433.2    -19.434  -147.768
25803.2    -20.222  -154.795
26178.5    -21.207  -161.977
26559.3    -22.550  -168.652
26945.6    -24.207  -174.811
27337.5    -26.296   178.656
27735.2    -29.292   173.768
28138.6    -34.168   172.337
28547.9    -46.845  -144.026
28963.1    -40.138   -85.474
29384.4    -33.005   -65.283
29811.8    -29.114   -65.452
30245.4    -26.551   -72.080
30685.3    -24.860   -79.900
31131.7    -23.783   -87.389
31584.5    -22.816   -95.346
32043.9    -22.323  -104.707
32510.0    -22.068  -113.368
32982.8    -22.063  -122.480
33462.6    -22.311  -131.707
33949.3    -22.739  -142.026
34443.1    -23.601  -151.426
34944.1    -24.702  -161.576
35452.4    -26.279  -172.295
35968.0    -28.584   176.319
36491.2    -31.936   163.757
37022.0    -37.743   143.556
37560.5    -69.802  -153.084
38106.8    -38.329   -23.569
38661.1    -32.698   -44.981
39223.4    -29.598   -58.046
39793.9    -27.495   -73.231
