Freq[Hz]     dBSPL  Phase[Deg]
5.00000      0.485    -0.199
5.07273      0.485    -0.202
5.14651      0.485    -0.205
5.22137      0.485    -0.208
5.29732      0.485    -0.211
5.37437      0.485    -0.214
5.45254      0.485    -0.217
5.53185      0.485    -0.221
5.61231      0.485    -0.224
5.69394      0.485    -0.227
5.77676      0.485    -0.230
5.86079      0.485    -0.234
5.94604      0.485    -0.237
6.03252      0.485    -0.240
6.12027      0.485    -0.244
6.20929      0.485    -0.247
6.29961      0.485    -0.251
6.39124      0.485    -0.254
6.48420      0.485    -0.258
6.57851      0.485    -0.262
6.67420      0.485    -0.266
6.77128      0.485    -0.269
6.86977      0.486    -0.273
6.96969      0.486    -0.277
7.07107      0.486    -0.281
7.17392      0.486    -0.285
7.27827      0.486    -0.289
7.38413      0.486    -0.294
7.49154      0.486    -0.298
7.60050      0.486    -0.302
7.71105      0.486    -0.307
7.82321      0.486    -0.311
7.93701      0.486    -0.315
8.05245      0.486    -0.320
8.16958      0.486    -0.325
8.28841      0.486    -0.329
8.40896      0.486    -0.334
8.53128      0.486    -0.339
8.65537      0.486    -0.344
8.78126      0.486    -0.349
8.90899      0.486    -0.354
9.03857      0.486    -0.359
9.17004      0.486    -0.364
9.30342      0.486    -0.369
9.43874      0.486    -0.375
9.57603      0.486    -0.380
9.71532      0.486    -0.386
9.85663      0.486    -0.391
10.0000      0.487    -0.397
10.1455      0.487    -0.403
10.2930      0.487    -0.409
10.4427      0.487    -0.414
10.5946      0.487    -0.420
10.7487      0.487    -0.427
10.9051      0.487    -0.433
11.0637      0.487    -0.439
11.2246      0.487    -0.445
11.3879      0.487    -0.452
11.5535      0.487    -0.458
11.7216      0.487    -0.465
11.8921      0.487    -0.472
12.0650      0.487    -0.479
12.2405      0.488    -0.486
12.4186      0.488    -0.493
12.5992      0.488    -0.500
12.7825      0.488    -0.507
12.9684      0.488    -0.514
13.1570      0.488    -0.522
13.3484      0.488    -0.529
13.5426      0.488    -0.537
13.7395      0.488    -0.545
13.9394      0.488    -0.553
14.1421      0.488    -0.561
14.3478      0.489    -0.569
14.5565      0.489    -0.577
14.7683      0.489    -0.586
14.9831      0.489    -0.594
15.2010      0.489    -0.603
15.4221      0.489    -0.612
15.6464      0.489    -0.622
15.8740      0.490    -0.631
16.1049      0.490    -0.641
16.3392      0.490    -0.650
16.5768      0.490    -0.660
16.8179      0.490    -0.670
17.0626      0.490    -0.680
17.3107      0.490    -0.691
17.5625      0.491    -0.701
17.8180      0.491    -0.712
18.0771      0.491    -0.722
18.3401      0.491    -0.733
18.6068      0.491    -0.744
18.8775      0.492    -0.756
19.1521      0.492    -0.767
19.4306      0.492    -0.779
19.7133      0.492    -0.790
20.0000      0.492    -0.802
20.2909      0.493    -0.814
20.5860      0.493    -0.827
20.8855      0.493    -0.839
21.1893      0.493    -0.852
21.4975      0.494    -0.865
21.8102      0.494    -0.878
22.1274      0.494    -0.891
22.4492      0.494    -0.904
22.7758      0.495    -0.918
23.1071      0.495    -0.932
23.4432      0.495    -0.946
23.7841      0.496    -0.960
24.1301      0.496    -0.974
24.4811      0.496    -0.989
24.8372      0.497    -1.004
25.1984      0.497    -1.019
25.5649      0.497    -1.034
25.9368      0.498    -1.050
26.3141      0.498    -1.066
26.6968      0.498    -1.082
27.0851      0.499    -1.098
27.4791      0.499    -1.115
27.8788      0.500    -1.132
28.2843      0.500    -1.149
28.6957      0.501    -1.166
29.1131      0.501    -1.183
29.5365      0.501    -1.201
29.9661      0.502    -1.219
30.4020      0.502    -1.238
30.8442      0.503    -1.256
31.2929      0.504    -1.275
31.7480      0.504    -1.295
32.2098      0.505    -1.314
32.6783      0.505    -1.334
33.1536      0.506    -1.354
33.6359      0.506    -1.375
34.1251      0.507    -1.395
34.6215      0.508    -1.417
35.1250      0.508    -1.438
35.6359      0.509    -1.460
36.1543      0.510    -1.482
36.6802      0.511    -1.504
37.2137      0.511    -1.527
37.7550      0.512    -1.550
38.3041      0.513    -1.574
38.8613      0.514    -1.598
39.4265      0.514    -1.622
40.0000      0.515    -1.647
40.5818      0.516    -1.672
41.1721      0.517    -1.697
41.7710      0.518    -1.723
42.3785      0.519    -1.749
42.9949      0.520    -1.776
43.6203      0.521    -1.803
44.2548      0.522    -1.830
44.8985      0.523    -1.858
45.5515      0.524    -1.887
46.2141      0.525    -1.916
46.8863      0.527    -1.945
47.5683      0.528    -1.975
48.2602      0.529    -2.005
48.9621      0.530    -2.036
49.6743      0.532    -2.067
50.3968      0.533    -2.099
51.1299      0.534    -2.132
51.8736      0.536    -2.164
52.6281      0.537    -2.198
53.3936      0.539    -2.232
54.1702      0.540    -2.267
54.9581      0.542    -2.302
55.7575      0.544    -2.337
56.5685      0.545    -2.374
57.3914      0.547    -2.411
58.2261      0.549    -2.448
59.0730      0.551    -2.487
59.9323      0.553    -2.526
60.8040      0.554    -2.565
61.6884      0.556    -2.605
62.5857      0.558    -2.646
63.4960      0.561    -2.688
64.4196      0.563    -2.730
65.3566      0.565    -2.773
66.3073      0.567    -2.817
67.2717      0.569    -2.862
68.2502      0.572    -2.907
69.2429      0.574    -2.954
70.2501      0.577    -3.001
71.2719      0.579    -3.049
