Freq[Hz]     dBSPL  Phase[Deg]
5.00000      1.635     0.596
5.07273      1.635     0.605
5.14651      1.635     0.614
5.22137      1.635     0.623
5.29732      1.635     0.632
5.37437      1.636     0.641
5.45254      1.636     0.650
5.53185      1.636     0.660
5.61231      1.636     0.669
5.69394      1.636     0.679
5.77676      1.636     0.689
5.86079      1.636     0.699
5.94604      1.636     0.709
6.03252      1.636     0.720
6.12027      1.637     0.730
6.20929      1.637     0.741
6.29961      1.637     0.752
6.39124      1.637     0.763
6.48420      1.637     0.774
6.57851      1.637     0.785
6.67420      1.637     0.796
6.77128      1.638     0.808
6.86977      1.638     0.820
6.96969      1.638     0.832
7.07107      1.638     0.844
7.17392      1.638     0.856
7.27827      1.638     0.869
7.38413      1.639     0.881
7.49154      1.639     0.894
7.60050      1.639     0.907
7.71105      1.639     0.920
7.82321      1.639     0.934
7.93701      1.640     0.947
8.05245      1.640     0.961
8.16958      1.640     0.975
8.28841      1.640     0.989
8.40896      1.641     1.003
8.53128      1.641     1.018
8.65537      1.641     1.033
8.78126      1.641     1.048
8.90899      1.642     1.063
9.03857      1.642     1.078
9.17004      1.642     1.094
9.30342      1.643     1.110
9.43874      1.643     1.126
9.57603      1.643     1.142
9.71532      1.643     1.159
9.85663      1.644     1.176
10.0000      1.644     1.193
10.1455      1.645     1.210
10.2930      1.645     1.228
10.4427      1.645     1.245
10.5946      1.646     1.263
10.7487      1.646     1.282
10.9051      1.646     1.300
11.0637      1.647     1.319
11.2246      1.647     1.338
11.3879      1.648     1.357
11.5535      1.648     1.377
11.7216      1.649     1.397
11.8921      1.649     1.417
12.0650      1.650     1.438
12.2405      1.650     1.458
12.4186      1.651     1.479
12.5992      1.651     1.501
12.7825      1.652     1.522
12.9684      1.652     1.544
13.1570      1.653     1.567
13.3484      1.654     1.589
13.5426      1.654     1.612
13.7395      1.655     1.635
13.9394      1.656     1.659
14.1421      1.656     1.683
14.3478      1.657     1.707
14.5565      1.658     1.731
14.7683      1.658     1.756
14.9831      1.659     1.781
15.2010      1.660     1.807
15.4221      1.661     1.832
15.6464      1.662     1.858
15.8740      1.662     1.884
16.1049      1.663     1.910
16.3392      1.664     1.937
16.5768      1.665     1.965
16.8179      1.666     1.992
17.0626      1.667     2.020
17.3107      1.668     2.049
17.5625      1.669     2.077
17.8180      1.670     2.106
18.0771      1.671     2.136
18.3401      1.673     2.166
18.6068      1.674     2.196
18.8775      1.675     2.227
19.1521      1.676     2.258
19.4306      1.677     2.290
19.7133      1.679     2.322
20.0000      1.680     2.354
20.2909      1.681     2.387
20.5860      1.683     2.421
20.8855      1.684     2.454
21.1893      1.686     2.489
21.4975      1.687     2.523
21.8102      1.689     2.558
22.1274      1.691     2.594
22.4492      1.692     2.630
22.7758      1.694     2.666
23.1071      1.696     2.703
23.4432      1.698     2.741
23.7841      1.700     2.779
24.1301      1.702     2.817
24.4811      1.704     2.856
24.8372      1.706     2.896
25.1984      1.708     2.936
25.5649      1.710     2.976
25.9368      1.712     3.017
26.3141      1.715     3.058
26.6968      1.717     3.100
27.0851      1.719     3.143
27.4791      1.722     3.186
27.8788      1.724     3.229
28.2843      1.727     3.273
28.6957      1.730     3.318
29.1131      1.733     3.363
29.5365      1.735     3.409
29.9661      1.738     3.455
30.4020      1.741     3.502
30.8442      1.745     3.549
31.2929      1.748     3.597
31.7480      1.751     3.645
32.2098      1.755     3.694
32.6783      1.758     3.744
33.1536      1.762     3.794
33.6359      1.765     3.844
34.1251      1.769     3.896
34.6215      1.773     3.947
35.1250      1.777     4.000
35.6359      1.781     4.053
36.1543      1.785     4.106
36.6802      1.790     4.160
37.2137      1.794     4.215
37.7550      1.799     4.270
38.3041      1.803     4.325
38.8613      1.808     4.382
39.4265      1.813     4.438
40.0000      1.818     4.496
40.5818      1.823     4.554
41.1721      1.829     4.612
41.7710      1.834     4.671
42.3785      1.840     4.731
42.9949      1.846     4.791
43.6203      1.852     4.851
44.2548      1.858     4.912
44.8985      1.864     4.974
45.5515      1.871     5.036
46.2141      1.877     5.099
46.8863      1.884     5.162
