Freq[Hz]     dBSPL  Phase[Deg]
5.00000      1.539     0.504
5.07273      1.539     0.512
5.14651      1.539     0.519
5.22137      1.539     0.527
5.29732      1.539     0.534
5.37437      1.539     0.542
5.45254      1.539     0.550
5.53185      1.539     0.558
5.61231      1.539     0.566
5.69394      1.539     0.575
5.77676      1.539     0.583
5.86079      1.540     0.591
5.94604      1.540     0.600
6.03252      1.540     0.609
6.12027      1.540     0.618
6.20929      1.540     0.627
6.29961      1.540     0.636
6.39124      1.540     0.645
6.48420      1.540     0.655
6.57851      1.540     0.664
6.67420      1.540     0.674
6.77128      1.541     0.684
6.86977      1.541     0.694
6.96969      1.541     0.704
7.07107      1.541     0.714
7.17392      1.541     0.724
7.27827      1.541     0.735
7.38413      1.541     0.746
7.49154      1.541     0.757
7.60050      1.542     0.768
7.71105      1.542     0.779
7.82321      1.542     0.790
7.93701      1.542     0.802
8.05245      1.542     0.813
8.16958      1.542     0.825
8.28841      1.543     0.837
8.40896      1.543     0.849
8.53128      1.543     0.862
8.65537      1.543     0.874
8.78126      1.543     0.887
8.90899      1.543     0.900
9.03857      1.544     0.913
9.17004      1.544     0.926
9.30342      1.544     0.940
9.43874      1.544     0.953
9.57603      1.544     0.967
9.71532      1.545     0.981
9.85663      1.545     0.996
10.0000      1.545     1.010
10.1455      1.545     1.025
10.2930      1.546     1.040
10.4427      1.546     1.055
10.5946      1.546     1.070
10.7487      1.547     1.086
10.9051      1.547     1.101
11.0637      1.547     1.117
11.2246      1.547     1.134
11.3879      1.548     1.150
11.5535      1.548     1.167
11.7216      1.548     1.184
11.8921      1.549     1.201
12.0650      1.549     1.218
12.2405      1.549     1.236
12.4186      1.550     1.254
12.5992      1.550     1.272
12.7825      1.551     1.290
12.9684      1.551     1.309
13.1570      1.551     1.328
13.3484      1.552     1.347
13.5426      1.552     1.367
13.7395      1.553     1.387
13.9394      1.553     1.407
14.1421      1.554     1.427
14.3478      1.554     1.448
14.5565      1.555     1.469
14.7683      1.555     1.490
14.9831      1.556     1.511
15.2010      1.556     1.533
15.4221      1.557     1.554
15.6464      1.558     1.576
