Freq[Hz]     dBSPL  Phase[Deg]
5.00000      0.586    -0.162
5.07273      0.586    -0.165
5.14651      0.586    -0.167
5.22137      0.586    -0.170
5.29732      0.586    -0.172
5.37437      0.586    -0.174
5.45254      0.586    -0.177
5.53185      0.586    -0.180
5.61231      0.586    -0.182
5.69394      0.586    -0.185
5.77676      0.586    -0.187
5.86079      0.586    -0.190
5.94604      0.586    -0.193
6.03252      0.586    -0.196
6.12027      0.586    -0.198
6.20929      0.587    -0.201
6.29961      0.587    -0.204
6.39124      0.587    -0.207
6.48420      0.587    -0.210
6.57851      0.587    -0.213
6.67420      0.587    -0.216
6.77128      0.587    -0.219
6.86977      0.587    -0.222
6.96969      0.587    -0.226
7.07107      0.587    -0.229
7.17392      0.587    -0.232
7.27827      0.587    -0.236
7.38413      0.587    -0.239
7.49154      0.587    -0.242
7.60050      0.587    -0.246
7.71105      0.587    -0.249
7.82321      0.587    -0.253
7.93701      0.587    -0.257
8.05245      0.587    -0.260
8.16958      0.587    -0.264
8.28841      0.587    -0.268
8.40896      0.587    -0.272
8.53128      0.587    -0.276
8.65537      0.587    -0.280
8.78126      0.587    -0.284
8.90899      0.587    -0.288
9.03857      0.588    -0.292
9.17004      0.588    -0.296
9.30342      0.588    -0.301
9.43874      0.588    -0.305
9.57603      0.588    -0.309
9.71532      0.588    -0.314
9.85663      0.588    -0.318
10.0000      0.588    -0.323
10.1455      0.588    -0.328
10.2930      0.588    -0.332
10.4427      0.588    -0.337
10.5946      0.588    -0.342
10.7487      0.588    -0.347
10.9051      0.588    -0.352
11.0637      0.589    -0.357
11.2246      0.589    -0.362
11.3879      0.589    -0.368
11.5535      0.589    -0.373
11.7216      0.589    -0.378
11.8921      0.589    -0.384
12.0650      0.589    -0.389
12.2405      0.589    -0.395
12.4186      0.589    -0.401
12.5992      0.589    -0.407
12.7825      0.590    -0.412
12.9684      0.590    -0.418
13.1570      0.590    -0.424
13.3484      0.590    -0.431
13.5426      0.590    -0.437
13.7395      0.590    -0.443
13.9394      0.590    -0.450
14.1421      0.590    -0.456
14.3478      0.591    -0.463
14.5565      0.591    -0.470
14.7683      0.591    -0.476
14.9831      0.591    -0.483
15.2010      0.591    -0.491
15.4221      0.591    -0.498
15.6464      0.591    -0.506
15.8740      0.592    -0.514
16.1049      0.592    -0.522
16.3392      0.592    -0.530
16.5768      0.592    -0.538
16.8179      0.592    -0.546
17.0626      0.593    -0.554
17.3107      0.593    -0.563
17.5625      0.593    -0.571
17.8180      0.593    -0.580
18.0771      0.593    -0.589
18.3401      0.594    -0.598
18.6068      0.594    -0.607
18.8775      0.594    -0.616
19.1521      0.594    -0.626
19.4306      0.595    -0.635
