Freq[Hz]     dBSPL  Phase[Deg]
5.00000     -1.285    -1.091
5.07273     -1.285    -1.107
5.14651     -1.285    -1.123
5.22137     -1.285    -1.140
5.29732     -1.285    -1.156
5.37437     -1.285    -1.173
5.45254     -1.285    -1.190
5.53185     -1.285    -1.207
5.61231     -1.285    -1.225
5.69394     -1.285    -1.243
5.77676     -1.285    -1.261
5.86079     -1.285    -1.279
5.94604     -1.285    -1.298
6.03252     -1.285    -1.317
6.12027     -1.285    -1.336
6.20929     -1.285    -1.355
6.29961     -1.285    -1.375
6.39124     -1.285    -1.395
6.48420     -1.285    -1.415
6.57851     -1.285    -1.436
6.67420     -1.285    -1.457
6.77128     -1.285    -1.478
6.86977     -1.285    -1.499
6.96969     -1.285    -1.521
7.07107     -1.285    -1.543
7.17392     -1.285    -1.566
7.27827     -1.285    -1.588
7.38413     -1.285    -1.611
7.49154     -1.285    -1.635
7.60050     -1.285    -1.659
7.71105     -1.285    -1.683
7.82321     -1.285    -1.707
7.93701     -1.285    -1.732
8.05245     -1.285    -1.757
8.16958     -1.285    -1.783
8.28841     -1.285    -1.809
8.40896     -1.285    -1.835
8.53128     -1.285    -1.861
8.65537     -1.285    -1.889
8.78126     -1.285    -1.916
8.90899     -1.285    -1.944
9.03857     -1.286    -1.972
9.17004     -1.286    -2.001
9.30342     -1.286    -2.030
9.43874     -1.286    -2.059
9.57603     -1.286    -2.089
9.71532     -1.286    -2.120
9.85663     -1.286    -2.150
10.0000     -1.286    -2.182
10.1455     -1.286    -2.213
10.2930     -1.286    -2.246
10.4427     -1.286    -2.278
10.5946     -1.286    -2.311
10.7487     -1.286    -2.345
10.9051     -1.286    -2.379
11.0637     -1.286    -2.414
11.2246     -1.286    -2.449
11.3879     -1.286    -2.484
11.5535     -1.286    -2.520
11.7216     -1.286    -2.557
11.8921     -1.286    -2.594
12.0650     -1.286    -2.632
12.2405     -1.286    -2.670
12.4186     -1.287    -2.709
12.5992     -1.287    -2.748
12.7825     -1.287    -2.788
12.9684     -1.287    -2.829
13.1570     -1.287    -2.870
13.3484     -1.287    -2.912
13.5426     -1.287    -2.954
13.7395     -1.287    -2.997
13.9394     -1.287    -3.040
14.1421     -1.287    -3.085
14.3478     -1.287    -3.129
14.5565     -1.287    -3.175
14.7683     -1.287    -3.221
14.9831     -1.288    -3.268
15.2010     -1.288    -3.316
15.4221     -1.288    -3.364
15.6464     -1.288    -3.413
15.8740     -1.288    -3.463
16.1049     -1.288    -3.513
16.3392     -1.288    -3.565
16.5768     -1.288    -3.617
16.8179     -1.288    -3.669
17.0626     -1.289    -3.723
17.3107     -1.289    -3.777
17.5625     -1.289    -3.832
17.8180     -1.289    -3.888
18.0771     -1.289    -3.945
18.3401     -1.289    -4.002
18.6068     -1.289    -4.061
18.8775     -1.289    -4.120
19.1521     -1.290    -4.180
19.4306     -1.290    -4.241
19.7133     -1.290    -4.303
20.0000     -1.290    -4.366
20.2909     -1.290    -4.429
20.5860     -1.290    -4.494
20.8855     -1.291    -4.559
21.1893     -1.291    -4.626
21.4975     -1.291    -4.693
21.8102     -1.291    -4.762
22.1274     -1.291    -4.831
22.4492     -1.292    -4.902
22.7758     -1.292    -4.973
23.1071     -1.292    -5.045
23.4432     -1.292    -5.119
23.7841     -1.293    -5.193
24.1301     -1.293    -5.269
24.4811     -1.293    -5.346
24.8372     -1.293    -5.424
25.1984     -1.294    -5.503
25.5649     -1.294    -5.583
25.9368     -1.294    -5.664
26.3141     -1.294    -5.747
26.6968     -1.295    -5.830
27.0851     -1.295    -5.915
27.4791     -1.295    -6.002
27.8788     -1.296    -6.089
28.2843     -1.296    -6.178
28.6957     -1.296    -6.268
29.1131     -1.297    -6.359
29.5365     -1.297    -6.451
29.9661     -1.297    -6.545
30.4020     -1.298    -6.641
30.8442     -1.298    -6.737
31.2929     -1.298    -6.835
31.7480     -1.299    -6.935
32.2098     -1.299    -7.036
32.6783     -1.300    -7.138
33.1536     -1.300    -7.242
33.6359     -1.301    -7.347
34.1251     -1.301    -7.454
34.6215     -1.302    -7.563
35.1250     -1.302    -7.673
35.6359     -1.303    -7.784
36.1543     -1.303    -7.898
36.6802     -1.304    -8.012
37.2137     -1.304    -8.129
37.7550     -1.305    -8.247
38.3041     -1.306    -8.367
38.8613     -1.306    -8.489
39.4265     -1.307    -8.612
40.0000     -1.307    -8.738
40.5818     -1.308    -8.865
41.1721     -1.309    -8.993
41.7710     -1.310    -9.124
42.3785     -1.310    -9.257
42.9949     -1.311    -9.391
43.6203     -1.312    -9.528
44.2548     -1.313    -9.666
44.8985     -1.313    -9.807
45.5515     -1.314    -9.949
46.2141     -1.315   -10.094
46.8863     -1.316   -10.240
47.5683     -1.317   -10.389
48.2602     -1.318   -10.540
48.9621     -1.319   -10.693
49.6743     -1.320   -10.848
50.3968     -1.321   -11.006
51.1299     -1.322   -11.166
51.8736     -1.323   -11.328
52.6281     -1.324   -11.492
53.3936     -1.325   -11.659
54.1702     -1.327   -11.828
54.9581     -1.328   -12.000
55.7575     -1.329   -12.174
56.5685     -1.330   -12.350
57.3914     -1.332   -12.530
58.2261     -1.333   -12.711
59.0730     -1.335   -12.896
59.9323     -1.336   -13.083
60.8040     -1.338   -13.272
61.6884     -1.339   -13.465
62.5857     -1.341   -13.660
63.4960     -1.342   -13.858
64.4196     -1.344   -14.059
65.3566     -1.346   -14.262
66.3073     -1.348   -14.469
67.2717     -1.349   -14.679
68.2502     -1.351   -14.891
69.2429     -1.353   -15.107
70.2501     -1.355   -15.325
71.2719     -1.357   -15.547
72.3086     -1.359   -15.772
73.3603     -1.362   -16.000
74.4274     -1.364   -16.232
75.5099     -1.366   -16.467
76.6083     -1.368   -16.705
77.7226     -1.371   -16.946
78.8531     -1.373   -17.191
80.0000     -1.376   -17.440
81.1636     -1.379   -17.692
82.3442     -1.381   -17.947
83.5419     -1.384   -18.206
84.7570     -1.387   -18.469
