Freq[Hz]     dBSPL  Phase[Deg]
5.00000      1.735     0.741
5.07273      1.735     0.752
5.14651      1.735     0.763
5.22137      1.735     0.774
5.29732      1.735     0.785
5.37437      1.735     0.797
5.45254      1.735     0.808
5.53185      1.736     0.820
5.61231      1.736     0.832
5.69394      1.736     0.844
5.77676      1.736     0.857
5.86079      1.736     0.869
5.94604      1.736     0.882
6.03252      1.736     0.895
6.12027      1.736     0.908
6.20929      1.737     0.921
6.29961      1.737     0.934
6.39124      1.737     0.948
6.48420      1.737     0.962
6.57851      1.737     0.976
6.67420      1.737     0.990
6.77128      1.738     1.004
6.86977      1.738     1.019
6.96969      1.738     1.034
7.07107      1.738     1.049
7.17392      1.738     1.064
7.27827      1.739     1.080
7.38413      1.739     1.095
7.49154      1.739     1.111
7.60050      1.739     1.127
7.71105      1.739     1.144
7.82321      1.740     1.160
7.93701      1.740     1.177
8.05245      1.740     1.194
8.16958      1.740     1.212
8.28841      1.741     1.229
8.40896      1.741     1.247
8.53128      1.741     1.265
8.65537      1.741     1.284
8.78126      1.742     1.302
8.90899      1.742     1.321
9.03857      1.742     1.340
9.17004      1.743     1.360
9.30342      1.743     1.380
9.43874      1.743     1.400
9.57603      1.744     1.420
9.71532      1.744     1.441
9.85663      1.744     1.461
10.0000      1.745     1.483
10.1455      1.745     1.504
10.2930      1.746     1.526
10.4427      1.746     1.548
10.5946      1.746     1.570
10.7487      1.747     1.593
10.9051      1.747     1.616
11.0637      1.748     1.640
11.2246      1.748     1.663
11.3879      1.749     1.687
11.5535      1.749     1.712
11.7216      1.750     1.737
11.8921      1.750     1.762
12.0650      1.751     1.787
12.2405      1.751     1.813
12.4186      1.752     1.839
12.5992      1.753     1.866
12.7825      1.753     1.893
12.9684      1.754     1.920
13.1570      1.754     1.948
13.3484      1.755     1.976
13.5426      1.756     2.004
13.7395      1.756     2.033
13.9394      1.757     2.062
14.1421      1.758     2.092
14.3478      1.759     2.122
14.5565      1.760     2.153
14.7683      1.760     2.184
14.9831      1.761     2.215
15.2010      1.762     2.247
15.4221      1.763     2.279
15.6464      1.764     2.311
15.8740      1.765     2.343
16.1049      1.766     2.377
16.3392      1.767     2.410
16.5768      1.768     2.444
16.8179      1.769     2.479
17.0626      1.770     2.514
17.3107      1.771     2.549
17.5625      1.772     2.585
17.8180      1.773     2.622
18.0771      1.775     2.659
18.3401      1.776     2.696
18.6068      1.777     2.734
18.8775      1.778     2.773
19.1521      1.780     2.812
19.4306      1.781     2.852
19.7133      1.783     2.892
20.0000      1.784     2.932
20.2909      1.786     2.974
20.5860      1.787     3.015
20.8855      1.789     3.058
21.1893      1.790     3.101
21.4975      1.792     3.144
21.8102      1.794     3.188
22.1274      1.796     3.233
22.4492      1.798     3.278
22.7758      1.799     3.324
23.1071      1.801     3.370
23.4432      1.803     3.417
23.7841      1.806     3.465
24.1301      1.808     3.513
24.4811      1.810     3.562
24.8372      1.812     3.612
25.1984      1.814     3.662
25.5649      1.817     3.713
25.9368      1.819     3.764
26.3141      1.822     3.817
26.6968      1.824     3.870
27.0851      1.827     3.923
27.4791      1.830     3.977
27.8788      1.833     4.032
28.2843      1.836     4.088
28.6957      1.839     4.144
29.1131      1.842     4.201
29.5365      1.845     4.258
29.9661      1.848     4.317
30.4020      1.851     4.376
30.8442      1.855     4.436
31.2929      1.858     4.496
31.7480      1.862     4.557
32.2098      1.866     4.619
32.6783      1.869     4.682
33.1536      1.873     4.746
33.6359      1.877     4.810
34.1251      1.882     4.875
34.6215      1.886     4.940
35.1250      1.890     5.007
35.6359      1.895     5.074
36.1543      1.899     5.142
36.6802      1.904     5.211
37.2137      1.909     5.280
37.7550      1.914     5.350
38.3041      1.919     5.421
38.8613      1.924     5.493
39.4265      1.930     5.566
40.0000      1.935     5.639
40.5818      1.941     5.713
41.1721      1.947     5.788
41.7710      1.953     5.863
42.3785      1.959     5.940
42.9949      1.966     6.017
43.6203      1.972     6.095
44.2548      1.979     6.173
44.8985      1.986     6.252
45.5515      1.993     6.333
46.2141      2.000     6.413
46.8863      2.008     6.495
47.5683      2.016     6.577
48.2602      2.023     6.660
48.9621      2.031     6.744
49.6743      2.040     6.828
50.3968      2.048     6.913
51.1299      2.057     6.999
51.8736      2.066     7.085
52.6281      2.075     7.172
53.3936      2.085     7.260
54.1702      2.094     7.348
54.9581      2.104     7.437
55.7575      2.114     7.526
56.5685      2.125     7.616
57.3914      2.135     7.707
58.2261      2.146     7.798
59.0730      2.157     7.889
59.9323      2.169     7.981
60.8040      2.181     8.074
61.6884      2.193     8.167
62.5857      2.205     8.260
63.4960      2.218     8.354
64.4196      2.231     8.448
65.3566      2.244     8.543
66.3073      2.257     8.637
67.2717      2.271     8.732
68.2502      2.286     8.828
69.2429      2.300     8.923
70.2501      2.315     9.019
71.2719      2.330     9.114
72.3086      2.346     9.210
73.3603      2.362     9.305
74.4274      2.378     9.401
75.5099      2.395     9.497
76.6083      2.412     9.592
77.7226      2.429     9.688
78.8531      2.447     9.783
80.0000      2.465     9.878
81.1636      2.484     9.972
82.3442      2.503    10.066
83.5419      2.522    10.160
84.7570      2.542    10.253
85.9899      2.562    10.346
87.2406      2.583    10.438
88.5096      2.604    10.529
89.7970      2.625    10.620
91.1031      2.647    10.709
92.4282      2.669    10.798
93.7726      2.692    10.886
95.1366      2.715    10.972
96.5204      2.739    11.058
97.9243      2.763    11.142
99.3486      2.787    11.225
100.794      2.812    11.307
102.260      2.837    11.387
103.747      2.863    11.465
105.256      2.889    11.542
106.787      2.916    11.618
108.340      2.943    11.691
109.916      2.971    11.762
111.515      2.999    11.831
113.137      3.027    11.899
114.783      3.056    11.964
116.452      3.086    12.027
118.146      3.115    12.087
119.865      3.146    12.144
121.608      3.176    12.199
123.377      3.207    12.252
125.171      3.239    12.301
126.992      3.271    12.348
128.839      3.303    12.392
130.713      3.336    12.432
132.615      3.369    12.469
134.543      3.402    12.503
136.500      3.436    12.533
138.486      3.471    12.560
140.500      3.505    12.583
142.544      3.540    12.603
144.617      3.576    12.618
146.721      3.611    12.629
148.855      3.647    12.637
151.020      3.684    12.640
153.217      3.720    12.639
155.445      3.757    12.634
157.706      3.794    12.624
160.000      3.832    12.609
162.327      3.869    12.590
164.688      3.907    12.567
167.084      3.945    12.538
169.514      3.983    12.505
171.980      4.022    12.466
174.481      4.060    12.423
177.019      4.099    12.374
179.594      4.137    12.321
182.206      4.176    12.262
184.856      4.215    12.198
187.545      4.254    12.128
190.273      4.293    12.053
193.041      4.332    11.973
195.849      4.371    11.888
198.697      4.409    11.797
201.587      4.448    11.700
204.520      4.487    11.599
207.494      4.525    11.491
210.512      4.563    11.378
213.574      4.602    11.260
216.681      4.639    11.136
219.833      4.677    11.008
223.030      4.715    10.873
226.274      4.752    10.734
229.565      4.788    10.589
232.905      4.825    10.439
236.292      4.861    10.284
239.729      4.897    10.125
243.216      4.932     9.960
246.754      4.967     9.791
250.343      5.001     9.617
253.984      5.035     9.439
257.678      5.068     9.256
261.426      5.101     9.069
265.229      5.134     8.879
269.087      5.165     8.685
273.001      5.196     8.487
276.972      5.227     8.285
281.000      5.257     8.081
285.088      5.286     7.874
289.234      5.315     7.665
293.441      5.343     7.453
297.709      5.371     7.238
302.040      5.398     7.022
306.433      5.424     6.805
310.890      5.450     6.586
315.412      5.475     6.367
320.000      5.499     6.146
324.655      5.523     5.925
329.377      5.547     5.705
334.168      5.570     5.484
339.028      5.593     5.264
343.959      5.615     5.045
348.962      5.637     4.826
354.038      5.658     4.609
359.188      5.680     4.393
364.412      5.701     4.179
369.713      5.722     3.966
375.090      5.743     3.756
380.546      5.764     3.547
386.081      5.786     3.340
391.697      5.807     3.135
397.394      5.829     2.932
403.175      5.852     2.731
409.039      5.875     2.531
414.989      5.899     2.332
421.025      5.923     2.134
427.149      5.948     1.936
433.362      5.975     1.737
439.665      6.002     1.538
446.060      6.031     1.338
452.548      6.061     1.134
459.131      6.092     0.926
465.809      6.124     0.714
472.584      6.159     0.497
479.458      6.194     0.273
486.432      6.231     0.040
493.507      6.270    -0.202
500.686      6.310    -0.455
507.968      6.352    -0.720
515.357      6.395    -0.999
522.853      6.439    -1.294
530.458      6.485    -1.605
538.174      6.532    -1.935
546.002      6.579    -2.284
553.943      6.628    -2.653
562.001      6.677    -3.045
570.175      6.726    -3.460
578.469      6.775    -3.899
586.883      6.824    -4.364
595.419      6.873    -4.854
604.080      6.920    -5.370
612.866      6.967    -5.912
621.780      7.012    -6.482
630.824      7.055    -7.077
640.000      7.096    -7.699
649.309      7.134    -8.346
658.753      7.169    -9.017
668.335      7.201    -9.712
678.056      7.229   -10.429
687.919      7.254   -11.165
697.925      7.274   -11.920
708.077      7.289   -12.690
718.376      7.299   -13.474
728.825      7.305   -14.269
739.426      7.305   -15.071
750.181      7.300   -15.877
761.093      7.290   -16.685
772.163      7.274   -17.489
783.394      7.252   -18.288
794.789      7.226   -19.076
806.349      7.194   -19.851
818.078      7.158   -20.608
829.977      7.117   -21.343
842.050      7.073   -22.055
854.298      7.025   -22.740
866.724      6.975   -23.395
879.330      6.922   -24.019
892.120      6.869   -24.610
905.097      6.815   -25.170
918.262      6.762   -25.699
931.618      6.710   -26.198
945.169      6.661   -26.672
958.917      6.615   -27.124
972.864      6.572   -27.561
987.015      6.533   -27.989
1001.37      6.499   -28.414
1015.94      6.469   -28.844
1030.71      6.443   -29.287
1045.71      6.421   -29.750
1060.92      6.401   -30.240
1076.35      6.383   -30.762
1092.00      6.366   -31.320
1107.89      6.348   -31.916
1124.00      6.328   -32.551
1140.35      6.304   -33.224
1156.94      6.276   -33.929
1173.77      6.241   -34.661
1190.84      6.198   -35.411
1208.16      6.147   -36.172
1225.73      6.088   -36.929
1243.56      6.019   -37.670
1261.65      5.942   -38.382
1280.00      5.856   -39.051
1298.62      5.764   -39.665
1317.51      5.666   -40.210
1336.67      5.566   -40.678
1356.11      5.466   -41.064
1375.84      5.369   -41.367
1395.85      5.279   -41.592
1416.15      5.197   -41.747
1436.75      5.127   -41.848
1457.65      5.072   -41.917
1478.85      5.030   -41.979
1500.36      5.004   -42.058
1522.19      4.991   -42.178
1544.33      4.990   -42.361
1566.79      4.997   -42.622
1589.58      5.008   -42.972
1612.70      5.021   -43.410
1636.16      5.031   -43.931
1659.95      5.035   -44.521
1684.10      5.032   -45.166
1708.60      5.019   -45.842
1733.45      4.997   -46.527
1758.66      4.967   -47.200
1784.24      4.931   -47.844
1810.19      4.892   -48.448
1836.52      4.852   -49.006
1863.24      4.817   -49.524
1890.34      4.788   -50.013
1917.83      4.767   -50.497
1945.73      4.757   -50.998
1974.03      4.755   -51.541
2002.74      4.759   -52.149
2031.87      4.767   -52.838
2061.43      4.775   -53.615
2091.41      4.778   -54.473
2121.83      4.773   -55.400
2152.69      4.758   -56.377
2184.01      4.731   -57.377
2215.77      4.693   -58.375
2248.00      4.645   -59.349
2280.70      4.592   -60.284
2313.87      4.536   -61.176
2347.53      4.481   -62.029
2381.68      4.429   -62.856
2416.32      4.383   -63.678
2451.46      4.341   -64.518
2487.12      4.303   -65.390
2523.30      4.266   -66.305
2560.00      4.227   -67.261
2597.24      4.185   -68.255
2635.01      4.138   -69.270
2673.34      4.086   -70.292
2712.23      4.031   -71.312
2751.68      3.976   -72.332
2791.70      3.921   -73.355
2832.31      3.858   -74.437
2873.50      3.788   -75.523
2915.30      3.716   -76.599
2957.70      3.642   -77.659
3000.72      3.571   -78.712
3044.37      3.503   -79.774
3088.65      3.437   -80.870
3133.58      3.372   -82.010
3179.16      3.304   -83.198
3225.40      3.230   -84.425
3272.31      3.149   -85.672
3319.91      3.062   -86.913
3368.20      2.971   -88.134
3417.19      2.882   -89.339
3466.89      2.796   -90.550
3517.32      2.715   -91.797
3568.48      2.637   -93.109
3620.39      2.554   -94.503
3673.05      2.463   -95.965
3726.47      2.360   -97.459
3780.67      2.246   -98.946
3835.67      2.126  -100.406
3891.46      2.007  -101.844
3948.06      1.894  -103.298
4005.49      1.783  -104.826
4063.75      1.669  -106.466
4122.86      1.541  -108.211
4182.82      1.391  -110.006
4243.66      1.218  -111.775
4305.39      1.030  -113.451
4368.01      0.841  -115.022
4431.55      0.661  -116.542
4496.01      0.491  -118.103
4561.40      0.324  -119.768
4627.75      0.147  -121.542
4695.06     -0.049  -123.371
4763.35     -0.263  -125.183
4832.64     -0.484  -126.947
4902.93     -0.707  -128.692
4974.24     -0.929  -130.477
5046.60     -1.159  -132.322
5120.00     -1.402  -134.204
5194.47     -1.657  -136.186
5270.03     -1.931  -138.208
5346.68     -2.223  -140.213
5424.45     -2.525  -142.170
5503.35     -2.829  -144.135
5583.40     -3.138  -146.208
5664.61     -3.476  -148.405
5747.01     -3.855  -150.589
5830.60     -4.263  -152.566
5915.41     -4.661  -154.339
6001.45     -5.027  -156.188
6088.74     -5.395  -158.389
6177.30     -5.821  -160.885
6267.15     -6.327  -163.296
6358.31     -6.864  -165.325
6450.80     -7.368  -167.170
