Freq[Hz]     dBSPL  Phase[Deg]
5.00000      1.094     0.125
5.07273      1.094     0.127
5.14651      1.094     0.129
5.22137      1.094     0.131
5.29732      1.094     0.133
5.37437      1.094     0.135
5.45254      1.094     0.137
5.53185      1.094     0.139
5.61231      1.094     0.141
5.69394      1.094     0.143
5.77676      1.094     0.145
5.86079      1.094     0.147
5.94604      1.094     0.150
6.03252      1.094     0.152
6.12027      1.094     0.154
6.20929      1.094     0.156
6.29961      1.094     0.159
6.39124      1.094     0.161
6.48420      1.094     0.163
6.57851      1.094     0.166
6.67420      1.095     0.168
6.77128      1.095     0.171
6.86977      1.095     0.173
6.96969      1.095     0.176
7.07107      1.095     0.178
7.17392      1.095     0.181
7.27827      1.095     0.184
7.38413      1.095     0.186
7.49154      1.095     0.189
7.60050      1.095     0.192
7.71105      1.095     0.195
7.82321      1.095     0.198
7.93701      1.095     0.200
8.05245      1.096     0.203
8.16958      1.096     0.206
8.28841      1.096     0.209
8.40896      1.096     0.212
8.53128      1.096     0.216
8.65537      1.096     0.219
8.78126      1.096     0.222
8.90899      1.096     0.225
9.03857      1.096     0.228
9.17004      1.096     0.232
9.30342      1.097     0.235
9.43874      1.097     0.239
9.57603      1.097     0.242
9.71532      1.097     0.246
9.85663      1.097     0.249
10.0000      1.097     0.253
10.1455      1.097     0.257
10.2930      1.098     0.260
10.4427      1.098     0.264
10.5946      1.098     0.268
10.7487      1.098     0.272
10.9051      1.098     0.276
11.0637      1.098     0.280
11.2246      1.099     0.284
11.3879      1.099     0.288
11.5535      1.099     0.292
11.7216      1.099     0.296
11.8921      1.099     0.301
12.0650      1.100     0.305
12.2405      1.100     0.310
12.4186      1.100     0.314
12.5992      1.100     0.319
12.7825      1.100     0.323
12.9684      1.101     0.328
13.1570      1.101     0.333
13.3484      1.101     0.337
13.5426      1.101     0.342
13.7395      1.102     0.347
13.9394      1.102     0.352
14.1421      1.102     0.357
14.3478      1.102     0.363
14.5565      1.103     0.368
14.7683      1.103     0.373
14.9831      1.103     0.378
15.2010      1.104     0.384
15.4221      1.104     0.389
15.6464      1.104     0.394
15.8740      1.105     0.399
16.1049      1.105     0.404
16.3392      1.105     0.410
16.5768      1.106     0.415
16.8179      1.106     0.421
17.0626      1.107     0.426
17.3107      1.107     0.432
17.5625      1.108     0.437
17.8180      1.108     0.443
18.0771      1.108     0.449
18.3401      1.109     0.455
18.6068      1.109     0.461
18.8775      1.110     0.467
19.1521      1.110     0.473
19.4306      1.111     0.480
19.7133      1.111     0.486
20.0000      1.112     0.492
20.2909      1.113     0.499
20.5860      1.113     0.505
20.8855      1.114     0.512
21.1893      1.114     0.519
21.4975      1.115     0.526
21.8102      1.116     0.533
22.1274      1.116     0.540
22.4492      1.117     0.547
22.7758      1.118     0.554
23.1071      1.119     0.561
23.4432      1.119     0.569
23.7841      1.120     0.576
24.1301      1.121     0.584
24.4811      1.122     0.591
24.8372      1.123     0.599
25.1984      1.123     0.607
25.5649      1.124     0.615
25.9368      1.125     0.623
26.3141      1.126     0.631
26.6968      1.127     0.639
27.0851      1.128     0.647
27.4791      1.129     0.656
27.8788      1.130     0.664
28.2843      1.131     0.673
28.6957      1.133     0.681
29.1131      1.134     0.690
29.5365      1.135     0.699
29.9661      1.136     0.708
30.4020      1.137     0.717
30.8442      1.139     0.726
31.2929      1.140     0.735
31.7480      1.141     0.745
32.2098      1.143     0.754
32.6783      1.144     0.764
33.1536      1.146     0.773
33.6359      1.147     0.783
34.1251      1.149     0.793
34.6215      1.151     0.802
35.1250      1.152     0.812
35.6359      1.154     0.822
36.1543      1.156     0.833
36.6802      1.158     0.843
37.2137      1.159     0.853
37.7550      1.161     0.863
38.3041      1.163     0.874
38.8613      1.165     0.884
39.4265      1.168     0.895
40.0000      1.170     0.906
40.5818      1.172     0.916
41.1721      1.174     0.927
41.7710      1.177     0.938
42.3785      1.179     0.949
42.9949      1.181     0.960
43.6203      1.184     0.971
44.2548      1.187     0.982
44.8985      1.189     0.993
45.5515      1.192     1.005
46.2141      1.195     1.016
46.8863      1.198     1.027
47.5683      1.201     1.039
48.2602      1.204     1.050
48.9621      1.207     1.061
49.6743      1.210     1.073
50.3968      1.214     1.084
51.1299      1.217     1.095
51.8736      1.221     1.107
52.6281      1.224     1.118
53.3936      1.228     1.129
54.1702      1.232     1.141
54.9581      1.236     1.152
55.7575      1.240     1.163
56.5685      1.244     1.175
57.3914      1.249     1.186
58.2261      1.253     1.197
59.0730      1.258     1.208
59.9323      1.262     1.219
60.8040      1.267     1.229
61.6884      1.272     1.240
62.5857      1.277     1.251
63.4960      1.282     1.261
64.4196      1.287     1.271
65.3566      1.293     1.281
66.3073      1.298     1.291
67.2717      1.304     1.301
68.2502      1.310     1.310
69.2429      1.316     1.319
70.2501      1.322     1.328
71.2719      1.329     1.337
72.3086      1.335     1.345
73.3603      1.342     1.353
74.4274      1.349     1.361
75.5099      1.356     1.368
76.6083      1.363     1.375
77.7226      1.371     1.382
78.8531      1.378     1.388
80.0000      1.386     1.393
81.1636      1.394     1.398
82.3442      1.402     1.403
83.5419      1.411     1.407
