Freq[Hz]     dBSPL  Phase[Deg]
5.00000      1.501     0.440
5.07273      1.501     0.446
5.14651      1.502     0.453
5.22137      1.502     0.460
5.29732      1.502     0.466
5.37437      1.502     0.473
5.45254      1.502     0.480
5.53185      1.502     0.487
5.61231      1.502     0.494
5.69394      1.502     0.501
5.77676      1.502     0.509
5.86079      1.502     0.516
5.94604      1.503     0.524
6.03252      1.503     0.531
6.12027      1.503     0.539
6.20929      1.503     0.547
6.29961      1.503     0.555
6.39124      1.503     0.563
6.48420      1.503     0.571
6.57851      1.503     0.579
6.67420      1.504     0.588
6.77128      1.504     0.596
6.86977      1.504     0.605
6.96969      1.504     0.614
7.07107      1.504     0.623
7.17392      1.504     0.632
7.27827      1.504     0.641
7.38413      1.505     0.651
7.49154      1.505     0.660
7.60050      1.505     0.670
7.71105      1.505     0.679
7.82321      1.505     0.689
7.93701      1.506     0.699
8.05245      1.506     0.709
8.16958      1.506     0.720
8.28841      1.506     0.730
8.40896      1.506     0.741
8.53128      1.507     0.752
8.65537      1.507     0.762
8.78126      1.507     0.774
8.90899      1.507     0.785
9.03857      1.508     0.796
9.17004      1.508     0.808
9.30342      1.508     0.819
9.43874      1.508     0.831
9.57603      1.509     0.843
9.71532      1.509     0.856
9.85663      1.509     0.868
10.0000      1.510     0.880
10.1455      1.510     0.893
10.2930      1.510     0.906
10.4427      1.511     0.919
10.5946      1.511     0.933
10.7487      1.511     0.946
10.9051      1.512     0.960
11.0637      1.512     0.974
11.2246      1.512     0.988
11.3879      1.513     1.002
11.5535      1.513     1.016
11.7216      1.514     1.031
11.8921      1.514     1.046
12.0650      1.514     1.061
12.2405      1.515     1.076
12.4186      1.515     1.092
12.5992      1.516     1.108
12.7825      1.516     1.123
12.9684      1.517     1.140
13.1570      1.517     1.156
13.3484      1.518     1.173
13.5426      1.519     1.189
13.7395      1.519     1.207
13.9394      1.520     1.224
14.1421      1.520     1.241
14.3478      1.521     1.259
14.5565      1.522     1.277
14.7683      1.522     1.296
14.9831      1.523     1.314
15.2010      1.524     1.333
15.4221      1.524     1.351
15.6464      1.525     1.370
15.8740      1.526     1.389
16.1049      1.527     1.408
16.3392      1.528     1.428
16.5768      1.528     1.448
16.8179      1.529     1.468
17.0626      1.530     1.489
17.3107      1.531     1.509
17.5625      1.532     1.530
17.8180      1.533     1.551
18.0771      1.534     1.573
18.3401      1.535     1.595
18.6068      1.536     1.617
18.8775      1.537     1.639
19.1521      1.538     1.662
19.4306      1.539     1.685
19.7133      1.540     1.708
20.0000      1.542     1.732
20.2909      1.543     1.756
20.5860      1.544     1.780
20.8855      1.546     1.805
21.1893      1.547     1.829
21.4975      1.548     1.855
21.8102      1.550     1.880
22.1274      1.551     1.906
22.4492      1.553     1.932
22.7758      1.554     1.959
23.1071      1.556     1.985
23.4432      1.558     2.013
23.7841      1.559     2.040
24.1301      1.561     2.068
24.4811      1.563     2.096
24.8372      1.565     2.125
25.1984      1.566     2.153
25.5649      1.568     2.183
25.9368      1.570     2.212
26.3141      1.573     2.242
26.6968      1.575     2.272
27.0851      1.577     2.303
27.4791      1.579     2.334
27.8788      1.581     2.365
28.2843      1.584     2.397
28.6957      1.586     2.429
29.1131      1.589     2.461
29.5365      1.591     2.494
29.9661      1.594     2.527
30.4020      1.597     2.561
30.8442      1.599     2.595
31.2929      1.602     2.629
31.7480      1.605     2.664
32.2098      1.608     2.699
32.6783      1.611     2.734
33.1536      1.615     2.770
33.6359      1.618     2.806
34.1251      1.621     2.842
34.6215      1.625     2.879
35.1250      1.628     2.916
35.6359      1.632     2.954
36.1543      1.636     2.992
36.6802      1.640     3.030
37.2137      1.644     3.069
37.7550      1.648     3.108
38.3041      1.652     3.147
38.8613      1.656     3.186
39.4265      1.661     3.226
40.0000      1.665     3.267
40.5818      1.670     3.307
41.1721      1.675     3.348
41.7710      1.680     3.390
42.3785      1.685     3.431
42.9949      1.690     3.473
43.6203      1.695     3.515
44.2548      1.701     3.557
44.8985      1.706     3.600
45.5515      1.712     3.643
46.2141      1.718     3.686
46.8863      1.724     3.730
47.5683      1.730     3.774
48.2602      1.737     3.817
48.9621      1.743     3.861
49.6743      1.750     3.906
50.3968      1.757     3.950
51.1299      1.764     3.995
51.8736      1.771     4.040
52.6281      1.779     4.085
53.3936      1.787     4.130
54.1702      1.794     4.175
54.9581      1.802     4.220
55.7575      1.811     4.265
56.5685      1.819     4.310
57.3914      1.828     4.356
58.2261      1.837     4.401
59.0730      1.846     4.446
59.9323      1.855     4.491
60.8040      1.865     4.536
61.6884      1.874     4.581
62.5857      1.884     4.626
63.4960      1.895     4.670
64.4196      1.905     4.714
65.3566      1.916     4.758
66.3073      1.927     4.802
67.2717      1.938     4.845
68.2502      1.949     4.889
69.2429      1.961     4.931
70.2501      1.973     4.973
71.2719      1.985     5.015
72.3086      1.998     5.056
73.3603      2.011     5.097
74.4274      2.024     5.137
75.5099      2.037     5.176
76.6083      2.051     5.214
77.7226      2.065     5.252
78.8531      2.079     5.289
80.0000      2.094     5.325
81.1636      2.109     5.360
82.3442      2.124     5.394
83.5419      2.140     5.427
84.7570      2.155     5.459
85.9899      2.171     5.490
87.2406      2.188     5.519
88.5096      2.205     5.547
89.7970      2.222     5.574
91.1031      2.239     5.599
92.4282      2.257     5.622
93.7726      2.275     5.645
95.1366      2.293     5.665
96.5204      2.312     5.683
97.9243      2.331     5.700
99.3486      2.350     5.715
100.794      2.370     5.727
102.260      2.390     5.738
103.747      2.410     5.747
105.256      2.431     5.753
106.787      2.452     5.757
108.340      2.473     5.758
109.916      2.495     5.757
111.515      2.517     5.753
113.137      2.539     5.746
114.783      2.561     5.737
116.452      2.584     5.725
118.146      2.607     5.710
119.865      2.631     5.691
121.608      2.654     5.669
123.377      2.678     5.645
125.171      2.702     5.616
126.992      2.727     5.585
128.839      2.752     5.549
130.713      2.776     5.510
132.615      2.802     5.467
134.543      2.827     5.421
136.500      2.852     5.370
138.486      2.878     5.315
140.500      2.904     5.257
142.544      2.930     5.194
144.617      2.957     5.126
146.721      2.983     5.054
148.855      3.009     4.978
151.020      3.036     4.897
153.217      3.063     4.812
155.445      3.090     4.722
157.706      3.116     4.627
160.000      3.143     4.527
162.327      3.170     4.422
164.688      3.197     4.312
167.084      3.224     4.198
169.514      3.250     4.078
171.980      3.277     3.953
174.481      3.304     3.823
177.019      3.330     3.688
179.594      3.356     3.548
182.206      3.383     3.402
184.856      3.409     3.252
187.545      3.434     3.096
190.273      3.460     2.935
193.041      3.485     2.768
195.849      3.510     2.597
198.697      3.534     2.420
201.587      3.559     2.239
204.520      3.582     2.053
207.494      3.606     1.861
210.512      3.629     1.665
213.574      3.651     1.464
216.681      3.673     1.258
219.833      3.695     1.049
223.030      3.715     0.834
226.274      3.736     0.616
229.565      3.756     0.393
232.905      3.775     0.167
236.292      3.793    -0.063
239.729      3.811    -0.296
243.216      3.828    -0.533
246.754      3.844    -0.772
250.343      3.860    -1.015
253.984      3.875    -1.259
257.678      3.889    -1.506
261.426      3.903    -1.755
265.229      3.916    -2.004
269.087      3.928    -2.255
273.001      3.939    -2.508
276.972      3.950    -2.760
281.000      3.960    -3.013
285.088      3.969    -3.265
289.234      3.977    -3.516
293.441      3.985    -3.767
297.709      3.992    -4.016
302.040      3.999    -4.263
306.433      4.005    -4.508
310.890      4.011    -4.751
315.412      4.016    -4.990
320.000      4.021    -5.226
324.655      4.026    -5.459
329.377      4.030    -5.688
334.168      4.035    -5.913
339.028      4.039    -6.133
343.959      4.044    -6.349
348.962      4.049    -6.560
354.038      4.054    -6.767
359.188      4.060    -6.970
364.412      4.066    -7.167
369.713      4.074    -7.361
375.090      4.082    -7.550
380.546      4.091    -7.737
386.081      4.102    -7.920
391.697      4.114    -8.102
397.394      4.127    -8.281
403.175      4.142    -8.460
409.039      4.159    -8.639
414.989      4.178    -8.820
421.025      4.199    -9.005
427.149      4.221    -9.193
433.362      4.246    -9.387
439.665      4.274    -9.588
446.060      4.303    -9.798
452.548      4.335   -10.019
459.131      4.369   -10.253
465.809      4.405   -10.501
472.584      4.443   -10.765
479.458      4.483   -11.047
486.432      4.525   -11.349
493.507      4.569   -11.673
500.686      4.613   -12.020
507.968      4.659   -12.391
515.357      4.706   -12.788
522.853      4.754   -13.212
530.458      4.801   -13.664
538.174      4.848   -14.145
546.002      4.895   -14.654
553.943      4.941   -15.193
562.001      4.986   -15.761
570.175      5.029   -16.357
578.469      5.070   -16.982
586.883      5.109   -17.634
595.419      5.145   -18.312
604.080      5.177   -19.014
612.866      5.206   -19.738
621.780      5.232   -20.483
630.824      5.253   -21.245
640.000      5.270   -22.022
649.309      5.282   -22.811
658.753      5.290   -23.608
668.335      5.293   -24.411
678.056      5.292   -25.215
687.919      5.285   -26.017
697.925      5.275   -26.813
708.077      5.260   -27.599
718.376      5.241   -28.371
728.825      5.219   -29.128
739.426      5.195   -29.864
750.181      5.168   -30.578
761.093      5.139   -31.267
772.163      5.110   -31.931
783.394      5.081   -32.569
794.789      5.054   -33.182
806.349      5.028   -33.772
818.078      5.006   -34.342
829.977      4.987   -34.896
842.050      4.973   -35.442
854.298      4.964   -35.985
866.724      4.961   -36.532
879.330      4.964   -37.092
892.120      4.972   -37.675
905.097      4.986   -38.289
918.262      5.004   -38.943
931.618      5.026   -39.644
945.169      5.051   -40.398
958.917      5.077   -41.211
972.864      5.103   -42.086
987.015      5.126   -43.023
1001.37      5.147   -44.022
1015.94      5.162   -45.080
1030.71      5.171   -46.191
1045.71      5.173   -47.349
1060.92      5.165   -48.544
1076.35      5.147   -49.765
1092.00      5.119   -51.002
1107.89      5.081   -52.241
1124.00      5.032   -53.470
1140.35      4.974   -54.677
1156.94      4.908   -55.848
1173.77      4.835   -56.974
1190.84      4.758   -58.047
1208.16      4.679   -59.064
1225.73      4.599   -60.024
1243.56      4.523   -60.931
1261.65      4.453   -61.795
1280.00      4.390   -62.630
1298.62      4.336   -63.456
1317.51      4.292   -64.292
1336.67      4.258   -65.160
1356.11      4.231   -66.082
1375.84      4.210   -67.076
1395.85      4.192   -68.154
1416.15      4.174   -69.323
1436.75      4.150   -70.582
1457.65      4.119   -71.925
1478.85      4.077   -73.338
1500.36      4.022   -74.800
1522.19      3.952   -76.287
1544.33      3.867   -77.774
1566.79      3.768   -79.235
1589.58      3.657   -80.647
1612.70      3.538   -81.990
1636.16      3.414   -83.255
1659.95      3.291   -84.440
1684.10      3.174   -85.560
1708.60      3.065   -86.635
1733.45      2.969   -87.697
1758.66      2.884   -88.783
1784.24      2.810   -89.930
1810.19      2.743   -91.166
1836.52      2.678   -92.511
1863.24      2.609   -93.968
1890.34      2.530   -95.528
1917.83      2.437   -97.167
1945.73      2.327   -98.852
1974.03      2.199  -100.545
2002.74      2.054  -102.207
2031.87      1.898  -103.812
2061.43      1.735  -105.341
2091.41      1.571  -106.794
2121.83      1.412  -108.192
2152.69      1.262  -109.570
2184.01      1.123  -110.973
2215.77      0.991  -112.444
2248.00      0.862  -114.014
2280.70      0.729  -115.699
2313.87      0.586  -117.493
2347.53      0.427  -119.367
2381.68      0.248  -121.285
2416.32      0.051  -123.204
2451.46     -0.163  -125.094
2487.12     -0.388  -126.932
2523.30     -0.618  -128.721
2560.00     -0.851  -130.480
2597.24     -1.083  -132.245
2635.01     -1.317  -134.045
2673.34     -1.557  -135.897
2712.23     -1.807  -137.804
2751.68     -2.072  -139.749
2791.70     -2.352  -141.702
2832.31     -2.610  -143.830
2873.50     -2.876  -146.062
2915.30     -3.161  -148.367
2957.70     -3.467  -150.715
3000.72     -3.795  -153.078
3044.37     -4.140  -155.445
3088.65     -4.500  -157.833
3133.58     -4.873  -160.281
3179.16     -5.264  -162.840
3225.40     -5.685  -165.537
3272.31     -6.149  -168.353
3319.91     -6.668  -171.210
3368.20     -7.244  -173.991
3417.19     -7.868  -176.596
3466.89     -8.520  -179.000
3517.32     -9.180   178.702
3568.48     -9.845   176.295
3620.39    -10.542   173.544
3673.05    -11.321   170.337
3726.47    -12.247   166.778
3780.67    -13.375   163.210
3835.67    -14.730   160.148
3891.46    -16.290   158.144
3948.06    -17.988   157.492
4005.49    -19.762   157.899
4063.75    -21.671   158.550
4122.86    -24.012   158.966
4182.82    -27.415   160.507
4243.66    -33.248   172.100
4305.39    -37.454  -109.114
4368.01    -33.336   -74.619
4431.55    -27.511   -66.207
4496.01    -24.677   -64.280
4561.40    -22.580   -63.232
4627.75    -20.796   -63.337
4695.06    -19.270   -64.936
4763.35    -18.036   -67.633
4832.64    -17.075   -70.659
4902.93    -16.297   -73.483
4974.24    -15.600   -76.130
5046.60    -14.946   -78.980
5120.00    -14.367   -82.246
5194.47    -13.879   -86.001
5270.03    -13.456   -89.972
5346.68    -13.136   -94.112
5424.45    -12.921   -98.058
5503.35    -12.745  -101.599
5583.40    -12.543  -105.061
5664.61    -12.332  -109.016
5747.01    -12.203  -113.563
5830.60    -12.201  -118.195
5915.41    -12.273  -122.463
6001.45    -12.339  -126.596
6088.74    -12.418  -131.175
6177.30    -12.611  -136.218
6267.15    -12.958  -141.022
6358.31    -13.363  -145.053
6450.80    -13.713  -148.762
6544.62    -14.038  -153.002
6639.82    -14.460  -157.857
6736.40    -15.021  -162.774
6834.38    -15.683  -167.511
6933.79    -16.438  -172.221
7034.64    -17.321  -176.823
7136.96    -18.314   178.876
7240.77    -19.398   174.518
7346.09    -20.680   169.653
7452.94    -22.334   164.917
7561.35    -24.520   161.604
7671.33    -27.411   160.488
7782.91    -31.314   164.732
7896.12    -37.580  -169.793
8010.97    -41.470  -131.866
8127.49    -33.584   -80.367
8245.71    -29.266   -75.672
8365.65    -26.487   -75.941
8487.33    -24.315   -78.670
8610.78    -22.647   -83.530
8736.03    -21.420   -89.103
8863.09    -20.445   -94.939
8992.01    -19.701  -101.482
9122.80    -19.244  -108.088
9255.50    -18.928  -114.036
9390.12    -18.643  -120.204
9526.70    -18.505  -126.992
9665.27    -18.525  -133.791
9805.86    -18.690  -140.627
9948.49    -19.003  -147.630
10093.2    -19.519  -154.560
10240.0    -20.129  -160.973
10388.9    -20.879  -168.155
10540.1    -22.013  -174.655
10693.4    -23.135  -179.703
10848.9    -24.445   173.184
11006.7    -26.445   166.588
11166.8    -28.961   160.000
11329.2    -33.682   152.786
11494.0    -46.160  -173.966
11661.2    -42.513  -104.484
11830.8    -33.681   -78.999
12002.9    -29.625   -83.063
12177.5    -27.174   -89.254
12354.6    -25.483   -96.630
12534.3    -24.220  -104.810
12716.6    -23.374  -114.246
12901.6    -22.969  -123.455
13089.2    -22.770  -132.289
13279.6    -22.777  -141.133
13472.8    -22.918  -150.245
13668.8    -23.277  -160.443
13867.6    -24.057  -171.434
14069.3    -25.229   177.911
14273.9    -26.862   166.830
14481.5    -29.103   155.336
14692.2    -32.286   142.268
14905.9    -37.852   123.420
15122.7    -58.229    83.001
15342.7    -38.738   -45.538
15565.8    -32.777   -64.679
15792.2    -29.782   -83.028
16021.9    -28.070   -94.032
16255.0    -26.832  -106.789
16491.4    -26.076  -118.430
16731.3    -25.775  -130.713
16974.7    -25.800  -142.777
17221.6    -26.443  -155.235
17472.1    -27.276  -166.736
17726.2    -28.816  -177.822
17984.0    -31.024   170.230
18245.6    -34.649   161.533
18511.0    -42.413   168.782
18780.2    -51.293  -126.389
19053.4    -37.619   -87.015
19330.5    -33.113   -95.015
