Freq[Hz]     dBSPL  Phase[Deg]
5.00000      0.922     0.027
5.07273      0.922     0.027
5.14651      0.922     0.028
5.22137      0.922     0.028
5.29732      0.922     0.029
5.37437      0.922     0.029
5.45254      0.922     0.030
5.53185      0.922     0.030
5.61231      0.922     0.030
5.69394      0.922     0.031
5.77676      0.922     0.031
5.86079      0.923     0.032
5.94604      0.923     0.032
6.03252      0.923     0.033
6.12027      0.923     0.033
6.20929      0.923     0.034
6.29961      0.923     0.034
6.39124      0.923     0.035
6.48420      0.923     0.035
6.57851      0.923     0.036
6.67420      0.923     0.037
6.77128      0.923     0.037
6.86977      0.923     0.038
6.96969      0.923     0.038
7.07107      0.923     0.039
7.17392      0.924     0.039
7.27827      0.924     0.040
7.38413      0.924     0.041
7.49154      0.924     0.041
7.60050      0.924     0.042
7.71105      0.924     0.043
7.82321      0.924     0.043
7.93701      0.924     0.044
8.05245      0.924     0.044
8.16958      0.924     0.045
8.28841      0.925     0.046
8.40896      0.925     0.046
8.53128      0.925     0.047
8.65537      0.925     0.048
8.78126      0.925     0.049
8.90899      0.925     0.049
9.03857      0.925     0.050
9.17004      0.925     0.051
9.30342      0.926     0.051
9.43874      0.926     0.052
9.57603      0.926     0.053
9.71532      0.926     0.054
9.85663      0.926     0.055
10.0000      0.926     0.055
10.1455      0.926     0.056
10.2930      0.927     0.057
10.4427      0.927     0.058
10.5946      0.927     0.059
10.7487      0.927     0.059
10.9051      0.927     0.060
11.0637      0.928     0.061
11.2246      0.928     0.062
11.3879      0.928     0.063
11.5535      0.928     0.064
11.7216      0.928     0.065
11.8921      0.929     0.066
12.0650      0.929     0.067
12.2405      0.929     0.067
12.4186      0.929     0.068
12.5992      0.930     0.069
12.7825      0.930     0.070
12.9684      0.930     0.071
13.1570      0.930     0.072
13.3484      0.931     0.073
13.5426      0.931     0.074
13.7395      0.931     0.075
13.9394      0.932     0.076
14.1421      0.932     0.077
14.3478      0.932     0.078
14.5565      0.933     0.079
14.7683      0.933     0.081
14.9831      0.933     0.082
15.2010      0.934     0.082
15.4221      0.934     0.083
15.6464      0.935     0.084
15.8740      0.935     0.084
16.1049      0.935     0.085
16.3392      0.936     0.086
16.5768      0.936     0.086
16.8179      0.937     0.087
17.0626      0.937     0.088
17.3107      0.938     0.089
17.5625      0.938     0.089
17.8180      0.939     0.090
18.0771      0.939     0.091
18.3401      0.940     0.091
18.6068      0.940     0.092
18.8775      0.941     0.093
19.1521      0.942     0.093
19.4306      0.942     0.094
19.7133      0.943     0.095
20.0000      0.943     0.095
20.2909      0.944     0.096
20.5860      0.945     0.097
20.8855      0.945     0.097
21.1893      0.946     0.098
21.4975      0.947     0.099
21.8102      0.948     0.099
22.1274      0.949     0.100
22.4492      0.949     0.101
22.7758      0.950     0.101
23.1071      0.951     0.102
23.4432      0.952     0.102
23.7841      0.953     0.103
24.1301      0.954     0.104
24.4811      0.955     0.104
24.8372      0.956     0.105
25.1984      0.957     0.105
25.5649      0.958     0.106
25.9368      0.959     0.106
