Freq[Hz]     dBSPL  Phase[Deg]
5.00000      1.814     0.984
5.07273      1.814     0.998
5.14651      1.814     1.013
5.22137      1.814     1.027
5.29732      1.814     1.042
5.37437      1.814     1.057
5.45254      1.815     1.073
5.53185      1.815     1.088
5.61231      1.815     1.104
5.69394      1.815     1.120
5.77676      1.815     1.136
5.86079      1.815     1.153
5.94604      1.815     1.170
6.03252      1.816     1.187
6.12027      1.816     1.204
6.20929      1.816     1.221
6.29961      1.816     1.239
6.39124      1.816     1.257
6.48420      1.816     1.275
6.57851      1.817     1.294
6.67420      1.817     1.313
6.77128      1.817     1.332
6.86977      1.817     1.351
6.96969      1.817     1.371
7.07107      1.818     1.390
7.17392      1.818     1.411
7.27827      1.818     1.431
7.38413      1.818     1.452
7.49154      1.819     1.473
7.60050      1.819     1.494
7.71105      1.819     1.516
7.82321      1.819     1.538
7.93701      1.820     1.560
8.05245      1.820     1.583
8.16958      1.820     1.606
8.28841      1.820     1.629
8.40896      1.821     1.653
8.53128      1.821     1.677
8.65537      1.821     1.701
8.78126      1.822     1.726
8.90899      1.822     1.751
9.03857      1.822     1.776
9.17004      1.823     1.802
9.30342      1.823     1.828
9.43874      1.823     1.854
9.57603      1.824     1.881
9.71532      1.824     1.908
9.85663      1.825     1.936
10.0000      1.825     1.964
10.1455      1.826     1.992
10.2930      1.826     2.021
10.4427      1.826     2.051
10.5946      1.827     2.080
10.7487      1.827     2.110
10.9051      1.828     2.141
11.0637      1.828     2.172
11.2246      1.829     2.203
11.3879      1.830     2.235
11.5535      1.830     2.267
11.7216      1.831     2.300
11.8921      1.831     2.333
12.0650      1.832     2.367
12.2405      1.833     2.401
12.4186      1.833     2.436
12.5992      1.834     2.471
12.7825      1.835     2.507
12.9684      1.835     2.543
13.1570      1.836     2.580
13.3484      1.837     2.617
13.5426      1.837     2.655
13.7395      1.838     2.693
13.9394      1.839     2.732
14.1421      1.840     2.771
14.3478      1.841     2.811
14.5565      1.842     2.851
14.7683      1.843     2.892
14.9831      1.844     2.934
15.2010      1.845     2.976
15.4221      1.846     3.019
15.6464      1.847     3.062
15.8740      1.848     3.107
16.1049      1.849     3.151
16.3392      1.850     3.196
16.5768      1.851     3.242
16.8179      1.852     3.289
17.0626      1.853     3.336
17.3107      1.855     3.384
17.5625      1.856     3.432
17.8180      1.857     3.482
18.0771      1.859     3.531
18.3401      1.860     3.582
18.6068      1.862     3.633
18.8775      1.863     3.685
19.1521      1.865     3.738
19.4306      1.866     3.791
19.7133      1.868     3.845
20.0000      1.869     3.900
20.2909      1.871     3.956
