Freq[Hz]     dBSPL  Phase[Deg]
5.00000      1.758     0.803
5.07273      1.758     0.814
5.14651      1.758     0.826
5.22137      1.758     0.838
5.29732      1.759     0.851
5.37437      1.759     0.863
5.45254      1.759     0.876
5.53185      1.759     0.888
5.61231      1.759     0.901
5.69394      1.759     0.915
5.77676      1.759     0.928
5.86079      1.759     0.941
5.94604      1.759     0.955
6.03252      1.760     0.969
6.12027      1.760     0.983
6.20929      1.760     0.997
6.29961      1.760     1.012
6.39124      1.760     1.027
6.48420      1.760     1.042
6.57851      1.760     1.057
6.67420      1.761     1.072
6.77128      1.761     1.088
6.86977      1.761     1.104
6.96969      1.761     1.120
7.07107      1.761     1.136
7.17392      1.761     1.153
7.27827      1.762     1.169
7.38413      1.762     1.186
7.49154      1.762     1.204
7.60050      1.762     1.221
7.71105      1.762     1.239
7.82321      1.763     1.257
7.93701      1.763     1.275
8.05245      1.763     1.294
8.16958      1.763     1.313
8.28841      1.764     1.332
8.40896      1.764     1.351
8.53128      1.764     1.371
8.65537      1.764     1.391
8.78126      1.765     1.411
8.90899      1.765     1.431
9.03857      1.765     1.452
9.17004      1.765     1.473
9.30342      1.766     1.495
9.43874      1.766     1.516
9.57603      1.766     1.538
9.71532      1.767     1.561
9.85663      1.767     1.583
10.0000      1.767     1.606
10.1455      1.768     1.630
10.2930      1.768     1.653
10.4427      1.769     1.677
10.5946      1.769     1.702
10.7487      1.769     1.726
10.9051      1.770     1.751
11.0637      1.770     1.777
11.2246      1.771     1.803
11.3879      1.771     1.829
11.5535      1.772     1.855
11.7216      1.772     1.882
11.8921      1.773     1.909
12.0650      1.773     1.937
12.2405      1.774     1.965
12.4186      1.774     1.994
12.5992      1.775     2.022
12.7825      1.775     2.052
12.9684      1.776     2.081
13.1570      1.776     2.112
13.3484      1.777     2.142
13.5426      1.778     2.173
13.7395      1.778     2.204
13.9394      1.779     2.236
14.1421      1.780     2.269
14.3478      1.780     2.301
14.5565      1.781     2.335
14.7683      1.782     2.368
14.9831      1.783     2.402
15.2010      1.784     2.437
15.4221      1.784     2.471
15.6464      1.785     2.506
15.8740      1.786     2.542
16.1049      1.787     2.578
16.3392      1.788     2.615
16.5768      1.789     2.652
16.8179      1.790     2.690
17.0626      1.791     2.728
17.3107      1.792     2.767
17.5625      1.793     2.806
17.8180      1.794     2.846
18.0771      1.795     2.886
18.3401      1.796     2.927
18.6068      1.798     2.969
18.8775      1.799     3.011
19.1521      1.800     3.054
19.4306      1.801     3.097
19.7133      1.803     3.141
20.0000      1.804     3.185
20.2909      1.805     3.230
20.5860      1.807     3.276
20.8855      1.808     3.322
21.1893      1.810     3.369
21.4975      1.812     3.417
21.8102      1.813     3.465
22.1274      1.815     3.514
22.4492      1.817     3.564
22.7758      1.818     3.614
23.1071      1.820     3.665
23.4432      1.822     3.717
23.7841      1.824     3.769
24.1301      1.826     3.822
24.4811      1.828     3.876
24.8372      1.830     3.930
25.1984      1.832     3.986
25.5649      1.835     4.042
25.9368      1.837     4.098
26.3141      1.839     4.156
26.6968      1.842     4.214
27.0851      1.844     4.273
27.4791      1.847     4.333
27.8788      1.849     4.393
28.2843      1.852     4.455
28.6957      1.855     4.517
29.1131      1.858     4.580
29.5365      1.861     4.643
29.9661      1.864     4.708
30.4020      1.867     4.773
30.8442      1.870     4.840
31.2929      1.873     4.907
31.7480      1.877     4.975
32.2098      1.880     5.043
32.6783      1.884     5.113
33.1536      1.888     5.184
33.6359      1.891     5.255
34.1251      1.895     5.328
34.6215      1.899     5.401
35.1250      1.904     5.475
35.6359      1.908     5.550
36.1543      1.912     5.626
36.6802      1.917     5.703
37.2137      1.921     5.780
37.7550      1.926     5.859
38.3041      1.931     5.939
38.8613      1.936     6.019
39.4265      1.941     6.101
40.0000      1.946     6.183
40.5818      1.952     6.267
41.1721      1.957     6.351
41.7710      1.963     6.436
42.3785      1.969     6.523
42.9949      1.975     6.610
43.6203      1.981     6.698
44.2548      1.988     6.787
44.8985      1.994     6.877
45.5515      2.001     6.969
46.2141      2.008     7.061
46.8863      2.015     7.154
47.5683      2.022     7.248
48.2602      2.030     7.343
48.9621      2.037     7.439
49.6743      2.045     7.536
50.3968      2.054     7.634
51.1299      2.062     7.733
51.8736      2.070     7.832
52.6281      2.079     7.933
53.3936      2.088     8.035
54.1702      2.097     8.137
54.9581      2.107     8.241
55.7575      2.117     8.345
56.5685      2.127     8.451
57.3914      2.137     8.557
58.2261      2.148     8.664
59.0730      2.158     8.772
59.9323      2.170     8.881
60.8040      2.181     8.991
61.6884      2.193     9.101
62.5857      2.205     9.213
63.4960      2.217     9.325
64.4196      2.229     9.438
65.3566      2.242     9.551
66.3073      2.256     9.666
67.2717      2.269     9.781
68.2502      2.283     9.897
69.2429      2.297    10.013
70.2501      2.312    10.130
71.2719      2.327    10.248
72.3086      2.342    10.366
73.3603      2.358    10.485
74.4274      2.374    10.604
75.5099      2.390    10.724
76.6083      2.407    10.845
77.7226      2.425    10.965
78.8531      2.442    11.086
80.0000      2.460    11.207
81.1636      2.479    11.329
82.3442      2.498    11.451
83.5419      2.517    11.573
84.7570      2.537    11.695
85.9899      2.557    11.817
87.2406      2.578    11.939
88.5096      2.599    12.061
89.7970      2.621    12.183
91.1031      2.643    12.305
92.4282      2.666    12.426
93.7726      2.689    12.548
95.1366      2.712    12.669
96.5204      2.737    12.789
97.9243      2.761    12.909
99.3486      2.786    13.029
100.794      2.812    13.147
102.260      2.838    13.265
103.747      2.865    13.383
105.256      2.892    13.499
106.787      2.920    13.614
108.340      2.949    13.729
109.916      2.978    13.842
111.515      3.007    13.953
113.137      3.037    14.064
114.783      3.068    14.173
116.452      3.099    14.280
118.146      3.131    14.386
119.865      3.164    14.490
121.608      3.197    14.592
123.377      3.230    14.692
125.171      3.264    14.790
126.992      3.299    14.886
128.839      3.334    14.980
130.713      3.370    15.071
132.615      3.407    15.159
134.543      3.444    15.245
136.500      3.482    15.328
138.486      3.520    15.408
140.500      3.559    15.485
142.544      3.599    15.559
144.617      3.639    15.629
146.721      3.679    15.696
148.855      3.721    15.759
151.020      3.762    15.819
153.217      3.805    15.875
155.445      3.848    15.926
157.706      3.891    15.974
160.000      3.936    16.017
162.327      3.980    16.056
164.688      4.025    16.090
167.084      4.071    16.119
169.514      4.117    16.144
171.980      4.164    16.164
174.481      4.211    16.178
177.019      4.259    16.187
179.594      4.307    16.191
182.206      4.356    16.189
184.856      4.405    16.181
187.545      4.455    16.168
190.273      4.505    16.148
193.041      4.555    16.122
195.849      4.606    16.090
198.697      4.657    16.051
201.587      4.709    16.006
204.520      4.760    15.954
207.494      4.813    15.896
210.512      4.865    15.830
213.574      4.918    15.757
216.681      4.971    15.676
219.833      5.024    15.589
223.030      5.078    15.494
226.274      5.131    15.391
229.565      5.185    15.280
232.905      5.239    15.161
236.292      5.293    15.034
239.729      5.347    14.900
243.216      5.402    14.757
246.754      5.456    14.605
250.343      5.510    14.445
253.984      5.564    14.276
257.678      5.618    14.099
261.426      5.672    13.913
265.229      5.726    13.718
269.087      5.780    13.515
273.001      5.833    13.302
276.972      5.886    13.079
281.000      5.939    12.848
285.088      5.992    12.608
289.234      6.044    12.358
293.441      6.096    12.099
297.709      6.148    11.830
302.040      6.199    11.552
306.433      6.249    11.265
310.890      6.299    10.968
315.412      6.348    10.662
320.000      6.397    10.346
324.655      6.445    10.020
329.377      6.492     9.685
334.168      6.539     9.341
339.028      6.584     8.987
343.959      6.629     8.623
348.962      6.673     8.251
354.038      6.716     7.868
359.188      6.757     7.477
364.412      6.798     7.076
369.713      6.838     6.667
375.090      6.876     6.249
380.546      6.913     5.821
386.081      6.949     5.385
391.697      6.983     4.940
397.394      7.017     4.488
403.175      7.048     4.027
409.039      7.078     3.558
414.989      7.107     3.081
421.025      7.134     2.597
427.149      7.159     2.105
433.362      7.182     1.607
439.665      7.204     1.103
446.060      7.224     0.592
452.548      7.242     0.075
459.131      7.258    -0.448
465.809      7.272    -0.975
472.584      7.284    -1.507
479.458      7.294    -2.044
486.432      7.301    -2.583
493.507      7.307    -3.127
500.686      7.310    -3.672
507.968      7.311    -4.220
515.357      7.309    -4.768
522.853      7.306    -5.318
530.458      7.300    -5.867
538.174      7.291    -6.416
546.002      7.280    -6.963
553.943      7.267    -7.507
562.001      7.251    -8.049
570.175      7.233    -8.586
578.469      7.213    -9.118
586.883      7.190    -9.645
595.419      7.164   -10.164
604.080      7.137   -10.676
612.866      7.107   -11.178
621.780      7.075   -11.671
630.824      7.041   -12.153
640.000      7.005   -12.624
649.309      6.967   -13.081
658.753      6.927   -13.524
668.335      6.886   -13.952
678.056      6.843   -14.365
687.919      6.799   -14.761
697.925      6.754   -15.140
708.077      6.708   -15.501
718.376      6.661   -15.843
728.825      6.614   -16.167
739.426      6.567   -16.471
750.181      6.521   -16.756
761.093      6.475   -17.022
772.163      6.429   -17.268
783.394      6.385   -17.497
794.789      6.342   -17.708
