Freq[Hz]     dBSPL  Phase[Deg]
5.00000      0.993     0.062
5.07273      0.993     0.063
5.14651      0.993     0.064
5.22137      0.993     0.065
5.29732      0.993     0.066
5.37437      0.993     0.067
5.45254      0.993     0.068
5.53185      0.993     0.069
5.61231      0.993     0.070
5.69394      0.993     0.071
5.77676      0.993     0.072
5.86079      0.993     0.073
5.94604      0.993     0.074
6.03252      0.993     0.075
6.12027      0.993     0.076
6.20929      0.993     0.078
6.29961      0.993     0.079
6.39124      0.993     0.080
6.48420      0.994     0.081
6.57851      0.994     0.082
6.67420      0.994     0.084
6.77128      0.994     0.085
6.86977      0.994     0.086
6.96969      0.994     0.087
7.07107      0.994     0.089
7.17392      0.994     0.090
7.27827      0.994     0.091
7.38413      0.994     0.093
7.49154      0.994     0.094
7.60050      0.994     0.096
7.71105      0.994     0.097
7.82321      0.994     0.098
7.93701      0.994     0.100
8.05245      0.995     0.101
8.16958      0.995     0.103
8.28841      0.995     0.104
8.40896      0.995     0.106
8.53128      0.995     0.107
8.65537      0.995     0.109
8.78126      0.995     0.111
8.90899      0.995     0.112
9.03857      0.995     0.114
9.17004      0.995     0.116
9.30342      0.995     0.117
9.43874      0.996     0.119
9.57603      0.996     0.121
9.71532      0.996     0.123
9.85663      0.996     0.124
10.0000      0.996     0.126
10.1455      0.996     0.128
10.2930      0.996     0.130
10.4427      0.996     0.132
10.5946      0.997     0.134
10.7487      0.997     0.136
10.9051      0.997     0.138
11.0637      0.997     0.140
11.2246      0.997     0.142
11.3879      0.997     0.144
11.5535      0.998     0.146
11.7216      0.998     0.148
11.8921      0.998     0.150
12.0650      0.998     0.152
12.2405      0.998     0.155
12.4186      0.998     0.157
12.5992      0.999     0.159
12.7825      0.999     0.161
12.9684      0.999     0.164
13.1570      0.999     0.166
13.3484      1.000     0.168
13.5426      1.000     0.171
13.7395      1.000     0.173
13.9394      1.000     0.176
14.1421      1.000     0.178
14.3478      1.001     0.181
14.5565      1.001     0.184
14.7683      1.001     0.186
14.9831      1.002     0.189
15.2010      1.002     0.191
15.4221      1.002     0.193
15.6464      1.002     0.196
15.8740      1.003     0.198
16.1049      1.003     0.200
16.3392      1.003     0.203
16.5768      1.004     0.205
16.8179      1.004     0.208
17.0626      1.004     0.210
17.3107      1.005     0.213
17.5625      1.005     0.215
17.8180      1.006     0.218
18.0771      1.006     0.221
18.3401      1.006     0.223
18.6068      1.007     0.226
18.8775      1.007     0.229
19.1521      1.008     0.231
19.4306      1.008     0.234
19.7133      1.009     0.237
20.0000      1.009     0.240
20.2909      1.010     0.243
20.5860      1.010     0.246
20.8855      1.011     0.249
21.1893      1.011     0.252
21.4975      1.012     0.255
21.8102      1.012     0.258
22.1274      1.013     0.261
22.4492      1.014     0.264
22.7758      1.014     0.267
23.1071      1.015     0.270
23.4432      1.016     0.273
23.7841      1.016     0.276
24.1301      1.017     0.280
24.4811      1.018     0.283
24.8372      1.019     0.286
25.1984      1.019     0.290
25.5649      1.020     0.293
25.9368      1.021     0.296
26.3141      1.022     0.300
26.6968      1.023     0.303
27.0851      1.024     0.307
27.4791      1.025     0.310
27.8788      1.026     0.314
28.2843      1.026     0.317
28.6957      1.028     0.321
29.1131      1.029     0.324
29.5365      1.030     0.328
29.9661      1.031     0.332
30.4020      1.032     0.335
30.8442      1.033     0.339
31.2929      1.034     0.343
31.7480      1.035     0.347
32.2098      1.037     0.350
32.6783      1.038     0.354
33.1536      1.039     0.358
33.6359      1.041     0.362
34.1251      1.042     0.365
34.6215      1.044     0.369
35.1250      1.045     0.373
35.6359      1.047     0.377
36.1543      1.048     0.381
36.6802      1.050     0.384
37.2137      1.052     0.388
37.7550      1.053     0.392
38.3041      1.055     0.396
38.8613      1.057     0.400
39.4265      1.059     0.403
40.0000      1.061     0.407
40.5818      1.063     0.411
41.1721      1.065     0.415
41.7710      1.067     0.418
42.3785      1.069     0.422
42.9949      1.071     0.426
43.6203      1.073     0.429
44.2548      1.076     0.433
44.8985      1.078     0.436
45.5515      1.081     0.440
46.2141      1.083     0.443
46.8863      1.086     0.446
47.5683      1.089     0.450
48.2602      1.091     0.453
48.9621      1.094     0.456
49.6743      1.097     0.459
50.3968      1.100     0.462
51.1299      1.103     0.465
51.8736      1.106     0.467
52.6281      1.110     0.470
53.3936      1.113     0.472
54.1702      1.116     0.474
54.9581      1.120     0.477
55.7575      1.124     0.479
56.5685      1.127     0.481
57.3914      1.131     0.482
58.2261      1.135     0.484
59.0730      1.139     0.485
59.9323      1.143     0.486
60.8040      1.148     0.487
61.6884      1.152     0.487
62.5857      1.156     0.488
63.4960      1.161     0.488
64.4196      1.166     0.488
65.3566      1.171     0.487
66.3073      1.176     0.486
67.2717      1.181     0.485
68.2502      1.186     0.484
69.2429      1.192     0.482
70.2501      1.197     0.480
71.2719      1.203     0.478
72.3086      1.209     0.474
73.3603      1.215     0.471
74.4274      1.221     0.467
75.5099      1.227     0.463
76.6083      1.234     0.458
77.7226      1.240     0.453
78.8531      1.247     0.447
80.0000      1.254     0.440
81.1636      1.261     0.433
82.3442      1.269     0.425
83.5419      1.276     0.416
84.7570      1.284     0.407
85.9899      1.292     0.397
87.2406      1.300     0.387
88.5096      1.308     0.375
89.7970      1.317     0.363
91.1031      1.326     0.350
92.4282      1.335     0.335
93.7726      1.344     0.320
95.1366      1.353     0.304
96.5204      1.363     0.287
97.9243      1.373     0.269
99.3486      1.383     0.250
100.794      1.393     0.229
102.260      1.404     0.207
103.747      1.415     0.184
105.256      1.426     0.160
106.787      1.437     0.134
108.340      1.449     0.107
109.916      1.461     0.078
111.515      1.473     0.048
113.137      1.485     0.016
114.783      1.498    -0.017
116.452      1.511    -0.053
118.146      1.524    -0.090
119.865      1.538    -0.129
121.608      1.551    -0.170
123.377      1.566    -0.213
125.171      1.580    -0.258
126.992      1.595    -0.305
128.839      1.610    -0.355
130.713      1.625    -0.407
132.615      1.640    -0.461
134.543      1.656    -0.518
136.500      1.673    -0.577
138.486      1.689    -0.640
140.500      1.706    -0.704
142.544      1.723    -0.772
144.617      1.741    -0.843
146.721      1.758    -0.917
148.855      1.776    -0.994
151.020      1.795    -1.075
153.217      1.813    -1.158
155.445      1.833    -1.246
157.706      1.852    -1.337
160.000      1.872    -1.431
162.327      1.891    -1.530
164.688      1.912    -1.632
167.084      1.932    -1.739
169.514      1.953    -1.850
171.980      1.974    -1.965
174.481      1.996    -2.084
177.019      2.018    -2.209
179.594      2.040    -2.337
182.206      2.062    -2.471
184.856      2.085    -2.610
187.545      2.107    -2.753
190.273      2.130    -2.902
193.041      2.154    -3.057
195.849      2.177    -3.217
198.697      2.201    -3.382
201.587      2.225    -3.553
204.520      2.250    -3.731
207.494      2.274    -3.914
210.512      2.299    -4.104
213.574      2.323    -4.300
216.681      2.348    -4.502
219.833      2.373    -4.711
223.030      2.399    -4.927
226.274      2.424    -5.149
229.565      2.449    -5.379
232.905      2.475    -5.616
236.292      2.500    -5.861
239.729      2.526    -6.112
243.216      2.551    -6.372
246.754      2.577    -6.639
250.343      2.603    -6.914
253.984      2.628    -7.197
257.678      2.653    -7.488
261.426      2.679    -7.787
265.229      2.704    -8.095
269.087      2.729    -8.411
273.001      2.753    -8.736
276.972      2.778    -9.070
281.000      2.802    -9.412
285.088      2.826    -9.763
289.234      2.850   -10.123
293.441      2.873   -10.492
297.709      2.896   -10.870
302.040      2.918   -11.258
306.433      2.940   -11.654
310.890      2.961   -12.060
315.412      2.982   -12.475
