Freq[Hz]     dBSPL  Phase[Deg]
5.00000      1.712     0.730
5.07273      1.712     0.740
5.14651      1.712     0.751
5.22137      1.712     0.762
5.29732      1.713     0.773
5.37437      1.713     0.785
5.45254      1.713     0.796
5.53185      1.713     0.808
5.61231      1.713     0.820
5.69394      1.713     0.831
5.77676      1.713     0.844
5.86079      1.713     0.856
5.94604      1.713     0.868
6.03252      1.714     0.881
6.12027      1.714     0.894
6.20929      1.714     0.907
6.29961      1.714     0.920
6.39124      1.714     0.934
6.48420      1.714     0.947
6.57851      1.714     0.961
6.67420      1.714     0.975
6.77128      1.715     0.989
6.86977      1.715     1.004
6.96969      1.715     1.018
7.07107      1.715     1.033
7.17392      1.715     1.048
7.27827      1.715     1.063
7.38413      1.716     1.079
7.49154      1.716     1.094
7.60050      1.716     1.110
7.71105      1.716     1.127
7.82321      1.716     1.143
7.93701      1.717     1.160
8.05245      1.717     1.176
8.16958      1.717     1.194
8.28841      1.717     1.211
8.40896      1.718     1.229
8.53128      1.718     1.246
8.65537      1.718     1.265
8.78126      1.718     1.283
8.90899      1.719     1.302
9.03857      1.719     1.320
9.17004      1.719     1.340
9.30342      1.719     1.359
9.43874      1.720     1.379
9.57603      1.720     1.399
9.71532      1.720     1.419
9.85663      1.721     1.440
10.0000      1.721     1.461
10.1455      1.721     1.482
10.2930      1.722     1.503
10.4427      1.722     1.525
10.5946      1.722     1.547
10.7487      1.723     1.570
10.9051      1.723     1.593
11.0637      1.724     1.616
11.2246      1.724     1.639
11.3879      1.724     1.663
11.5535      1.725     1.687
11.7216      1.725     1.711
11.8921      1.726     1.736
12.0650      1.726     1.761
12.2405      1.727     1.787
12.4186      1.727     1.813
12.5992      1.728     1.839
12.7825      1.728     1.866
12.9684      1.729     1.892
13.1570      1.729     1.920
13.3484      1.730     1.948
13.5426      1.731     1.976
13.7395      1.731     2.004
13.9394      1.732     2.033
14.1421      1.732     2.063
14.3478      1.733     2.092
14.5565      1.734     2.123
14.7683      1.735     2.153
14.9831      1.735     2.184
15.2010      1.736     2.215
15.4221      1.737     2.247
15.6464      1.738     2.279
15.8740      1.738     2.311
16.1049      1.739     2.344
16.3392      1.740     2.377
16.5768      1.741     2.411
16.8179      1.742     2.445
17.0626      1.743     2.480
17.3107      1.744     2.515
17.5625      1.745     2.551
17.8180      1.746     2.587
18.0771      1.747     2.623
18.3401      1.748     2.661
18.6068      1.749     2.698
18.8775      1.750     2.737
19.1521      1.752     2.775
19.4306      1.753     2.814
19.7133      1.754     2.854
20.0000      1.755     2.895
20.2909      1.757     2.936
20.5860      1.758     2.977
20.8855      1.760     3.019
21.1893      1.761     3.062
21.4975      1.763     3.105
21.8102      1.764     3.149
22.1274      1.766     3.193
22.4492      1.767     3.238
22.7758      1.769     3.284
23.1071      1.771     3.330
23.4432      1.772     3.377
23.7841      1.774     3.424
24.1301      1.776     3.472
24.4811      1.778     3.521
24.8372      1.780     3.570
25.1984      1.782     3.620
25.5649      1.784     3.671
25.9368      1.786     3.723
26.3141      1.789     3.775
26.6968      1.791     3.827
27.0851      1.793     3.881
