Freq[Hz]     dBSPL  Phase[Deg]
5.00000     -0.932    -0.879
5.07273     -0.932    -0.892
5.14651     -0.932    -0.905
5.22137     -0.932    -0.918
5.29732     -0.932    -0.931
5.37437     -0.932    -0.945
5.45254     -0.932    -0.959
5.53185     -0.932    -0.973
5.61231     -0.932    -0.987
5.69394     -0.932    -1.001
5.77676     -0.932    -1.016
5.86079     -0.932    -1.030
5.94604     -0.932    -1.045
6.03252     -0.932    -1.060
6.12027     -0.932    -1.076
6.20929     -0.932    -1.091
6.29961     -0.932    -1.107
6.39124     -0.932    -1.123
6.48420     -0.932    -1.140
6.57851     -0.932    -1.156
6.67420     -0.933    -1.173
6.77128     -0.933    -1.190
6.86977     -0.933    -1.207
6.96969     -0.933    -1.225
7.07107     -0.933    -1.243
7.17392     -0.933    -1.261
7.27827     -0.933    -1.279
7.38413     -0.933    -1.298
7.49154     -0.933    -1.316
7.60050     -0.933    -1.336
7.71105     -0.933    -1.355
7.82321     -0.933    -1.375
7.93701     -0.933    -1.395
8.05245     -0.933    -1.415
8.16958     -0.933    -1.435
8.28841     -0.933    -1.456
8.40896     -0.933    -1.477
8.53128     -0.933    -1.499
8.65537     -0.933    -1.521
8.78126     -0.933    -1.543
8.90899     -0.933    -1.565
9.03857     -0.933    -1.588
9.17004     -0.934    -1.611
9.30342     -0.934    -1.634
9.43874     -0.934    -1.658
9.57603     -0.934    -1.682
9.71532     -0.934    -1.707
9.85663     -0.934    -1.732
10.0000     -0.934    -1.757
10.1455     -0.934    -1.782
10.2930     -0.934    -1.808
10.4427     -0.934    -1.834
10.5946     -0.934    -1.861
10.7487     -0.934    -1.888
10.9051     -0.934    -1.915
11.0637     -0.935    -1.943
11.2246     -0.935    -1.972
11.3879     -0.935    -2.000
11.5535     -0.935    -2.029
11.7216     -0.935    -2.059
11.8921     -0.935    -2.089
12.0650     -0.935    -2.119
12.2405     -0.935    -2.150
12.4186     -0.935    -2.181
12.5992     -0.935    -2.213
12.7825     -0.936    -2.245
12.9684     -0.936    -2.277
13.1570     -0.936    -2.310
13.3484     -0.936    -2.344
13.5426     -0.936    -2.378
13.7395     -0.936    -2.413
13.9394     -0.936    -2.448
14.1421     -0.937    -2.483
14.3478     -0.937    -2.519
14.5565     -0.937    -2.556
14.7683     -0.937    -2.593
14.9831     -0.937    -2.631
15.2010     -0.937    -2.669
15.4221     -0.938    -2.708
15.6464     -0.938    -2.748
15.8740     -0.938    -2.788
16.1049     -0.938    -2.828
16.3392     -0.938    -2.870
16.5768     -0.938    -2.912
16.8179     -0.939    -2.954
17.0626     -0.939    -2.997
17.3107     -0.939    -3.041
17.5625     -0.939    -3.085
17.8180     -0.940    -3.130
18.0771     -0.940    -3.176
18.3401     -0.940    -3.222
18.6068     -0.940    -3.269
18.8775     -0.941    -3.317
19.1521     -0.941    -3.366
19.4306     -0.941    -3.415
19.7133     -0.941    -3.464
20.0000     -0.942    -3.515
20.2909     -0.942    -3.566
20.5860     -0.942    -3.618
20.8855     -0.943    -3.671
21.1893     -0.943    -3.724
21.4975     -0.943    -3.779
21.8102     -0.944    -3.834
22.1274     -0.944    -3.890
22.4492     -0.944    -3.946
22.7758     -0.945    -4.004
23.1071     -0.945    -4.062
23.4432     -0.946    -4.121
23.7841     -0.946    -4.181
24.1301     -0.946    -4.242
24.4811     -0.947    -4.304
24.8372     -0.947    -4.367
25.1984     -0.948    -4.430
25.5649     -0.948    -4.495
25.9368     -0.949    -4.560
26.3141     -0.949    -4.627
26.6968     -0.950    -4.694
27.0851     -0.950    -4.762
27.4791     -0.951    -4.832
27.8788     -0.951    -4.902
28.2843     -0.952    -4.973
28.6957     -0.953    -5.046
29.1131     -0.953    -5.119
29.5365     -0.954    -5.193
29.9661     -0.955    -5.269
30.4020     -0.955    -5.345
30.8442     -0.956    -5.423
31.2929     -0.957    -5.502
31.7480     -0.957    -5.582
32.2098     -0.958    -5.663
32.6783     -0.959    -5.745
33.1536     -0.960    -5.829
33.6359     -0.961    -5.913
34.1251     -0.961    -5.999
34.6215     -0.962    -6.086
35.1250     -0.963    -6.175
35.6359     -0.964    -6.264
36.1543     -0.965    -6.355
36.6802     -0.966    -6.447
37.2137     -0.967    -6.541
37.7550     -0.968    -6.636
38.3041     -0.969    -6.732
38.8613     -0.970    -6.830
39.4265     -0.971    -6.929
40.0000     -0.973    -7.029
40.5818     -0.974    -7.131
41.1721     -0.975    -7.234
41.7710     -0.976    -7.339
