Freq[Hz]     dBSPL  Phase[Deg]
5.00000      1.028     0.074
5.07273      1.028     0.075
5.14651      1.028     0.076
5.22137      1.028     0.077
5.29732      1.028     0.078
5.37437      1.028     0.079
5.45254      1.028     0.081
5.53185      1.028     0.082
5.61231      1.028     0.083
5.69394      1.028     0.084
5.77676      1.028     0.086
5.86079      1.028     0.087
5.94604      1.029     0.088
6.03252      1.029     0.089
6.12027      1.029     0.091
6.20929      1.029     0.092
6.29961      1.029     0.093
6.39124      1.029     0.095
6.48420      1.029     0.096
6.57851      1.029     0.098
6.67420      1.029     0.099
6.77128      1.029     0.101
6.86977      1.029     0.102
6.96969      1.029     0.104
7.07107      1.029     0.105
7.17392      1.030     0.107
7.27827      1.030     0.108
7.38413      1.030     0.110
7.49154      1.030     0.111
7.60050      1.030     0.113
7.71105      1.030     0.115
7.82321      1.030     0.116
7.93701      1.030     0.118
8.05245      1.030     0.120
8.16958      1.031     0.122
8.28841      1.031     0.123
8.40896      1.031     0.125
8.53128      1.031     0.127
8.65537      1.031     0.129
8.78126      1.031     0.131
8.90899      1.031     0.133
9.03857      1.031     0.135
9.17004      1.032     0.137
9.30342      1.032     0.139
9.43874      1.032     0.141
9.57603      1.032     0.143
9.71532      1.032     0.145
9.85663      1.032     0.147
10.0000      1.033     0.149
10.1455      1.033     0.151
10.2930      1.033     0.153
10.4427      1.033     0.156
10.5946      1.033     0.158
10.7487      1.034     0.160
10.9051      1.034     0.162
11.0637      1.034     0.165
11.2246      1.034     0.167
11.3879      1.035     0.169
11.5535      1.035     0.172
11.7216      1.035     0.174
11.8921      1.035     0.177
12.0650      1.036     0.179
12.2405      1.036     0.182
12.4186      1.036     0.185
12.5992      1.036     0.187
12.7825      1.037     0.190
12.9684      1.037     0.193
13.1570      1.037     0.195
13.3484      1.038     0.198
13.5426      1.038     0.201
13.7395      1.038     0.204
13.9394      1.039     0.207
14.1421      1.039     0.209
14.3478      1.039     0.212
14.5565      1.040     0.215
14.7683      1.040     0.218
14.9831      1.041     0.221
15.2010      1.041     0.224
15.4221      1.042     0.227
15.6464      1.042     0.230
15.8740      1.042     0.232
16.1049      1.043     0.235
16.3392      1.043     0.238
16.5768      1.044     0.241
16.8179      1.044     0.244
17.0626      1.045     0.247
17.3107      1.045     0.250
17.5625      1.046     0.253
17.8180      1.047     0.256
18.0771      1.047     0.259
18.3401      1.048     0.262
18.6068      1.048     0.265
18.8775      1.049     0.268
19.1521      1.050     0.272
19.4306      1.050     0.275
19.7133      1.051     0.278
20.0000      1.052     0.281
20.2909      1.053     0.285
20.5860      1.053     0.288
20.8855      1.054     0.291
21.1893      1.055     0.295
21.4975      1.056     0.298
21.8102      1.057     0.302
22.1274      1.058     0.305
22.4492      1.058     0.309
22.7758      1.059     0.312
23.1071      1.060     0.316
23.4432      1.061     0.319
23.7841      1.062     0.323
24.1301      1.063     0.327
24.4811      1.064     0.330
24.8372      1.066     0.334
25.1984      1.067     0.338
25.5649      1.068     0.342
25.9368      1.069     0.345
26.3141      1.070     0.349
26.6968      1.072     0.353
27.0851      1.073     0.357
27.4791      1.074     0.361
27.8788      1.076     0.364
28.2843      1.077     0.368
28.6957      1.079     0.372
29.1131      1.080     0.376
29.5365      1.082     0.380
29.9661      1.083     0.384
30.4020      1.085     0.388
30.8442      1.087     0.392
31.2929      1.088     0.395
31.7480      1.090     0.399
32.2098      1.092     0.403
32.6783      1.094     0.407
33.1536      1.096     0.411
33.6359      1.098     0.415
34.1251      1.100     0.419
34.6215      1.102     0.422
35.1250      1.104     0.426
35.6359      1.106     0.430
36.1543      1.109     0.433
36.6802      1.111     0.437
37.2137      1.113     0.441
37.7550      1.116     0.444
38.3041      1.119     0.448
38.8613      1.121     0.451
39.4265      1.124     0.454
40.0000      1.127     0.458
40.5818      1.130     0.461
41.1721      1.133     0.464
41.7710      1.136     0.467
42.3785      1.139     0.470
42.9949      1.142     0.473
43.6203      1.145     0.475
44.2548      1.149     0.478
44.8985      1.152     0.480
45.5515      1.156     0.483
46.2141      1.159     0.485
46.8863      1.163     0.487
47.5683      1.167     0.489
48.2602      1.171     0.490
48.9621      1.175     0.492
49.6743      1.179     0.493
50.3968      1.184     0.494
51.1299      1.188     0.495
51.8736      1.192     0.496
52.6281      1.197     0.496
53.3936      1.202     0.496
54.1702      1.207     0.495
54.9581      1.212     0.495
55.7575      1.217     0.494
56.5685      1.222     0.493
57.3914      1.228     0.491
58.2261      1.234     0.489
59.0730      1.239     0.487
59.9323      1.245     0.484
60.8040      1.251     0.481
61.6884      1.258     0.477
62.5857      1.264     0.473
63.4960      1.271     0.469
64.4196      1.277     0.464
65.3566      1.284     0.458
66.3073      1.291     0.452
67.2717      1.299     0.445
68.2502      1.306     0.437
69.2429      1.314     0.429
70.2501      1.322     0.420
71.2719      1.330     0.411
72.3086      1.338     0.400
73.3603      1.346     0.389
74.4274      1.355     0.377
75.5099      1.364     0.364
76.6083      1.373     0.351
77.7226      1.382     0.336
78.8531      1.392     0.320
80.0000      1.401     0.304
81.1636      1.411     0.286
82.3442      1.422     0.267
83.5419      1.432     0.247
84.7570      1.443     0.226
85.9899      1.454     0.203
87.2406      1.465     0.179
88.5096      1.477     0.154
89.7970      1.488     0.127
91.1031      1.500     0.099
92.4282      1.513     0.070
93.7726      1.525     0.039
95.1366      1.538     0.006
96.5204      1.551    -0.029
97.9243      1.565    -0.065
99.3486      1.578    -0.104
100.794      1.593    -0.144
102.260      1.607    -0.186
103.747      1.621    -0.231
105.256      1.636    -0.277
106.787      1.652    -0.326
108.340      1.667    -0.377
109.916      1.683    -0.430
111.515      1.699    -0.486
113.137      1.716    -0.545
114.783      1.733    -0.606
116.452      1.750    -0.670
118.146      1.767    -0.737
119.865      1.785    -0.807
121.608      1.803    -0.879
123.377      1.821    -0.955
125.171      1.840    -1.035
126.992      1.859    -1.117
128.839      1.879    -1.203
130.713      1.899    -1.293
132.615      1.919    -1.386
134.543      1.939    -1.484
136.500      1.960    -1.585
138.486      1.981    -1.690
140.500      2.002    -1.799
142.544      2.024    -1.912
144.617      2.046    -2.030
146.721      2.068    -2.153
148.855      2.091    -2.280
151.020      2.114    -2.412
153.217      2.137    -2.549
155.445      2.161    -2.691
157.706      2.184    -2.838
160.000      2.208    -2.991
162.327      2.233    -3.149
164.688      2.257    -3.312
167.084      2.282    -3.481
169.514      2.307    -3.657
171.980      2.333    -3.838
174.481      2.358    -4.025
177.019      2.384    -4.219
179.594      2.410    -4.419
182.206      2.436    -4.626
