Freq[Hz]     dBSPL  Phase[Deg]
5.00000      1.308     0.273
5.07273      1.308     0.277
5.14651      1.308     0.281
5.22137      1.308     0.285
5.29732      1.308     0.289
5.37437      1.308     0.294
5.45254      1.308     0.298
5.53185      1.308     0.302
5.61231      1.308     0.307
5.69394      1.309     0.311
5.77676      1.309     0.316
5.86079      1.309     0.320
5.94604      1.309     0.325
6.03252      1.309     0.330
6.12027      1.309     0.335
6.20929      1.309     0.339
6.29961      1.309     0.344
6.39124      1.309     0.349
6.48420      1.309     0.355
6.57851      1.309     0.360
6.67420      1.309     0.365
6.77128      1.309     0.370
6.86977      1.310     0.376
6.96969      1.310     0.381
7.07107      1.310     0.387
7.17392      1.310     0.393
7.27827      1.310     0.398
7.38413      1.310     0.404
7.49154      1.310     0.410
7.60050      1.310     0.416
7.71105      1.310     0.422
7.82321      1.310     0.428
7.93701      1.311     0.434
8.05245      1.311     0.441
8.16958      1.311     0.447
8.28841      1.311     0.454
8.40896      1.311     0.460
8.53128      1.311     0.467
8.65537      1.311     0.474
8.78126      1.312     0.481
8.90899      1.312     0.488
9.03857      1.312     0.495
9.17004      1.312     0.502
9.30342      1.312     0.509
9.43874      1.312     0.517
9.57603      1.312     0.524
9.71532      1.313     0.532
9.85663      1.313     0.540
10.0000      1.313     0.548
10.1455      1.313     0.556
10.2930      1.313     0.564
10.4427      1.314     0.572
10.5946      1.314     0.580
10.7487      1.314     0.589
10.9051      1.314     0.597
11.0637      1.315     0.606
11.2246      1.315     0.615
11.3879      1.315     0.624
11.5535      1.315     0.633
11.7216      1.316     0.642
11.8921      1.316     0.651
12.0650      1.316     0.661
12.2405      1.316     0.670
12.4186      1.317     0.680
12.5992      1.317     0.690
12.7825      1.317     0.700
12.9684      1.318     0.710
13.1570      1.318     0.720
13.3484      1.318     0.731
13.5426      1.319     0.741
13.7395      1.319     0.752
13.9394      1.319     0.763
14.1421      1.320     0.774
14.3478      1.320     0.785
14.5565      1.320     0.796
14.7683      1.321     0.808
14.9831      1.321     0.819
15.2010      1.322     0.831
15.4221      1.322     0.842
15.6464      1.323     0.854
