Freq[Hz]     dBSPL  Phase[Deg]
5.00000     -1.623    -1.282
5.07273     -1.623    -1.301
5.14651     -1.623    -1.320
5.22137     -1.623    -1.339
5.29732     -1.623    -1.359
5.37437     -1.623    -1.378
5.45254     -1.623    -1.398
5.53185     -1.623    -1.419
5.61231     -1.623    -1.439
5.69394     -1.623    -1.460
5.77676     -1.623    -1.481
5.86079     -1.623    -1.503
5.94604     -1.623    -1.525
6.03252     -1.623    -1.547
6.12027     -1.623    -1.569
6.20929     -1.623    -1.592
6.29961     -1.623    -1.615
6.39124     -1.623    -1.639
6.48420     -1.623    -1.663
6.57851     -1.623    -1.687
6.67420     -1.623    -1.711
6.77128     -1.623    -1.736
6.86977     -1.623    -1.761
6.96969     -1.623    -1.787
7.07107     -1.623    -1.813
7.17392     -1.623    -1.839
7.27827     -1.623    -1.866
7.38413     -1.623    -1.893
7.49154     -1.623    -1.921
7.60050     -1.624    -1.949
7.71105     -1.624    -1.977
7.82321     -1.624    -2.006
7.93701     -1.624    -2.035
8.05245     -1.624    -2.065
8.16958     -1.624    -2.095
8.28841     -1.624    -2.125
8.40896     -1.624    -2.156
8.53128     -1.624    -2.187
8.65537     -1.624    -2.219
8.78126     -1.624    -2.251
8.90899     -1.624    -2.284
9.03857     -1.624    -2.317
9.17004     -1.624    -2.351
9.30342     -1.624    -2.385
9.43874     -1.624    -2.420
9.57603     -1.624    -2.455
9.71532     -1.624    -2.491
9.85663     -1.624    -2.527
10.0000     -1.624    -2.564
10.1455     -1.624    -2.601
10.2930     -1.624    -2.639
10.4427     -1.624    -2.677
10.5946     -1.624    -2.716
10.7487     -1.624    -2.755
10.9051     -1.624    -2.796
11.0637     -1.624    -2.836
11.2246     -1.624    -2.877
11.3879     -1.624    -2.919
11.5535     -1.624    -2.962
11.7216     -1.624    -3.005
11.8921     -1.624    -3.048
12.0650     -1.625    -3.093
12.2405     -1.625    -3.138
12.4186     -1.625    -3.183
12.5992     -1.625    -3.230
12.7825     -1.625    -3.277
12.9684     -1.625    -3.324
13.1570     -1.625    -3.373
13.3484     -1.625    -3.422
13.5426     -1.625    -3.471
13.7395     -1.625    -3.522
13.9394     -1.625    -3.573
14.1421     -1.625    -3.625
14.3478     -1.625    -3.678
14.5565     -1.625    -3.731
14.7683     -1.625    -3.785
14.9831     -1.625    -3.840
15.2010     -1.626    -3.896
15.4221     -1.626    -3.953
15.6464     -1.626    -4.011
15.8740     -1.626    -4.069
16.1049     -1.626    -4.129
16.3392     -1.626    -4.189
16.5768     -1.626    -4.250
16.8179     -1.626    -4.312
17.0626     -1.626    -4.375
17.3107     -1.626    -4.438
17.5625     -1.626    -4.503
17.8180     -1.627    -4.569
18.0771     -1.627    -4.635
18.3401     -1.627    -4.703
18.6068     -1.627    -4.772
18.8775     -1.627    -4.841
19.1521     -1.627    -4.912
19.4306     -1.627    -4.983
19.7133     -1.627    -5.056
20.0000     -1.628    -5.129
20.2909     -1.628    -5.204
20.5860     -1.628    -5.280
20.8855     -1.628    -5.357
21.1893     -1.628    -5.435
21.4975     -1.628    -5.514
21.8102     -1.628    -5.595
