Freq[Hz]     dBSPL  Phase[Deg]
5.00000      1.225     0.202
5.07273      1.225     0.205
5.14651      1.225     0.208
5.22137      1.225     0.211
5.29732      1.225     0.214
5.37437      1.226     0.217
5.45254      1.226     0.220
5.53185      1.226     0.223
5.61231      1.226     0.227
5.69394      1.226     0.230
5.77676      1.226     0.233
5.86079      1.226     0.237
5.94604      1.226     0.240
6.03252      1.226     0.244
6.12027      1.226     0.247
6.20929      1.226     0.251
6.29961      1.226     0.255
6.39124      1.226     0.258
6.48420      1.227     0.262
6.57851      1.227     0.266
6.67420      1.227     0.270
6.77128      1.227     0.274
6.86977      1.227     0.278
6.96969      1.227     0.282
7.07107      1.227     0.286
7.17392      1.227     0.290
7.27827      1.227     0.294
7.38413      1.228     0.299
7.49154      1.228     0.303
7.60050      1.228     0.307
7.71105      1.228     0.312
7.82321      1.228     0.317
7.93701      1.228     0.321
8.05245      1.228     0.326
8.16958      1.229     0.331
8.28841      1.229     0.335
8.40896      1.229     0.340
8.53128      1.229     0.345
8.65537      1.229     0.350
8.78126      1.229     0.355
8.90899      1.230     0.361
9.03857      1.230     0.366
9.17004      1.230     0.371
9.30342      1.230     0.376
9.43874      1.230     0.382
9.57603      1.230     0.387
9.71532      1.231     0.393
9.85663      1.231     0.399
10.0000      1.231     0.405
10.1455      1.231     0.410
10.2930      1.232     0.416
10.4427      1.232     0.422
10.5946      1.232     0.429
10.7487      1.232     0.435
10.9051      1.233     0.441
11.0637      1.233     0.447
11.2246      1.233     0.454
11.3879      1.233     0.460
11.5535      1.234     0.467
11.7216      1.234     0.474
11.8921      1.234     0.481
12.0650      1.235     0.488
12.2405      1.235     0.495
12.4186      1.235     0.502
12.5992      1.236     0.509
12.7825      1.236     0.516
12.9684      1.237     0.524
13.1570      1.237     0.531
13.3484      1.237     0.539
13.5426      1.238     0.547
13.7395      1.238     0.554
13.9394      1.239     0.562
14.1421      1.239     0.570
14.3478      1.239     0.579
14.5565      1.240     0.587
14.7683      1.240     0.595
14.9831      1.241     0.604
15.2010      1.241     0.612
15.4221      1.242     0.620
15.6464      1.243     0.629
15.8740      1.243     0.637
16.1049      1.244     0.646
16.3392      1.244     0.655
16.5768      1.245     0.663
16.8179      1.246     0.672
17.0626      1.246     0.681
17.3107      1.247     0.691
17.5625      1.248     0.700
17.8180      1.248     0.709
18.0771      1.249     0.719
18.3401      1.250     0.729
18.6068      1.250     0.739
18.8775      1.251     0.748
19.1521      1.252     0.759
19.4306      1.253     0.769
19.7133      1.254     0.779
20.0000      1.255     0.789
20.2909      1.256     0.800
20.5860      1.256     0.811
20.8855      1.257     0.822
21.1893      1.258     0.833
21.4975      1.259     0.844
21.8102      1.261     0.855
22.1274      1.262     0.866
22.4492      1.263     0.878
22.7758      1.264     0.890
23.1071      1.265     0.901
23.4432      1.266     0.913
23.7841      1.267     0.925
24.1301      1.269     0.938
24.4811      1.270     0.950
24.8372      1.271     0.962
25.1984      1.273     0.975
25.5649      1.274     0.988
25.9368      1.276     1.001
26.3141      1.277     1.014
26.6968      1.279     1.027
27.0851      1.280     1.041
27.4791      1.282     1.054
27.8788      1.284     1.068
28.2843      1.286     1.081
28.6957      1.287     1.095
29.1131      1.289     1.109
29.5365      1.291     1.124
29.9661      1.293     1.138
30.4020      1.295     1.152
30.8442      1.297     1.167
31.2929      1.299     1.182
31.7480      1.301     1.197
32.2098      1.304     1.212
32.6783      1.306     1.227
33.1536      1.308     1.242
33.6359      1.311     1.258
34.1251      1.313     1.273
34.6215      1.316     1.289
35.1250      1.319     1.305
35.6359      1.321     1.321
36.1543      1.324     1.337
36.6802      1.327     1.353
37.2137      1.330     1.369
37.7550      1.333     1.385
38.3041      1.336     1.402
38.8613      1.339     1.418
39.4265      1.343     1.435
40.0000      1.346     1.452
40.5818      1.350     1.469
41.1721      1.353     1.485
41.7710      1.357     1.502
42.3785      1.361     1.519
42.9949      1.365     1.536
43.6203      1.369     1.554
44.2548      1.373     1.571
44.8985      1.377     1.588
45.5515      1.381     1.605
46.2141      1.386     1.623
46.8863      1.390     1.640
47.5683      1.395     1.657
48.2602      1.400     1.674
48.9621      1.405     1.692
49.6743      1.410     1.709
50.3968      1.415     1.726
51.1299      1.421     1.743
51.8736      1.426     1.760
52.6281      1.432     1.777
53.3936      1.438     1.794
54.1702      1.444     1.811
54.9581      1.450     1.827
55.7575      1.456     1.844
56.5685      1.463     1.860
57.3914      1.469     1.876
58.2261      1.476     1.892
59.0730      1.483     1.908
59.9323      1.490     1.923
60.8040      1.498     1.939
61.6884      1.505     1.954
62.5857      1.513     1.968
63.4960      1.521     1.983
64.4196      1.529     1.996
65.3566      1.538     2.010
66.3073      1.546     2.023
67.2717      1.555     2.036
68.2502      1.564     2.048
69.2429      1.573     2.060
70.2501      1.583     2.071
71.2719      1.592     2.081
72.3086      1.602     2.091
73.3603      1.613     2.100
74.4274      1.623     2.109
75.5099      1.634     2.117
76.6083      1.645     2.124
77.7226      1.656     2.131
78.8531      1.668     2.136
80.0000      1.679     2.140
81.1636      1.691     2.144
82.3442      1.704     2.147
83.5419      1.716     2.148
84.7570      1.729     2.149
85.9899      1.742     2.148
87.2406      1.756     2.146
88.5096      1.770     2.143
89.7970      1.784     2.138
91.1031      1.798     2.132
92.4282      1.813     2.125
93.7726      1.828     2.116
95.1366      1.844     2.105
96.5204      1.859     2.093
97.9243      1.876     2.079
99.3486      1.892     2.063
100.794      1.909     2.045
102.260      1.926     2.026
103.747      1.943     2.004
105.256      1.961     1.980
106.787      1.979     1.954
108.340      1.998     1.926
109.916      2.017     1.895
111.515      2.036     1.861
113.137      2.056     1.825
114.783      2.076     1.787
116.452      2.096     1.746
118.146      2.117     1.701
119.865      2.138     1.654
121.608      2.160     1.603
123.377      2.181     1.550
125.171      2.204     1.493
126.992      2.226     1.432
128.839      2.249     1.368
130.713      2.273     1.301
132.615      2.297     1.229
134.543      2.321     1.154
136.500      2.345     1.074
138.486      2.370     0.991
140.500      2.395     0.903
142.544      2.421     0.810
144.617      2.447     0.713
146.721      2.473     0.612
148.855      2.500     0.505
151.020      2.527     0.394
153.217      2.554     0.278
155.445      2.582     0.156
157.706      2.609     0.029
160.000      2.638    -0.104
162.327      2.666    -0.242
164.688      2.695    -0.386
167.084      2.724    -0.536
169.514      2.753    -0.692
171.980      2.783    -0.855
174.481      2.813    -1.024
177.019      2.843    -1.199
179.594      2.873    -1.381
182.206      2.904    -1.570
184.856      2.934    -1.766
187.545      2.965    -1.968
190.273      2.996    -2.179
193.041      3.027    -2.396
195.849      3.058    -2.622
198.697      3.089    -2.854
201.587      3.121    -3.095
204.520      3.152    -3.343
207.494      3.183    -3.600
210.512      3.215    -3.865
213.574      3.246    -4.138
216.681      3.277    -4.419
219.833      3.309    -4.710
223.030      3.340    -5.008
226.274      3.370    -5.316
229.565      3.401    -5.633
232.905      3.432    -5.958
236.292      3.462    -6.293
239.729      3.492    -6.637
243.216      3.522    -6.990
246.754      3.551    -7.353
250.343      3.580    -7.725
253.984      3.609    -8.106
257.678      3.637    -8.498
261.426      3.664    -8.898
265.229      3.692    -9.309
269.087      3.718    -9.729
273.001      3.744   -10.159
276.972      3.769   -10.599
281.000      3.794   -11.049
285.088      3.818   -11.508
289.234      3.841   -11.977
293.441      3.864   -12.456
297.709      3.885   -12.945
302.040      3.906   -13.443
306.433      3.925   -13.951
310.890      3.944   -14.469
315.412      3.961   -14.996
320.000      3.978   -15.532
324.655      3.993   -16.078
329.377      4.008   -16.633
334.168      4.021   -17.197
339.028      4.032   -17.770
343.959      4.043   -18.351
348.962      4.052   -18.941
354.038      4.060   -19.539
359.188      4.066   -20.146
364.412      4.071   -20.760
369.713      4.074   -21.382
375.090      4.076   -22.011
380.546      4.076   -22.647
386.081      4.074   -23.290
391.697      4.071   -23.939
397.394      4.067   -24.594
403.175      4.060   -25.255
409.039      4.052   -25.921
414.989      4.042   -26.592
421.025      4.030   -27.268
427.149      4.016   -27.948
433.362      4.001   -28.631
439.665      3.983   -29.317
446.060      3.964   -30.005
452.548      3.943   -30.697
459.131      3.920   -31.390
465.809      3.896   -32.083
472.584      3.869   -32.778
479.458      3.841   -33.472
486.432      3.811   -34.166
493.507      3.779   -34.859
500.686      3.746   -35.551
507.968      3.711   -36.240
515.357      3.675   -36.927
522.853      3.637   -37.611
530.458      3.597   -38.292
538.174      3.556   -38.969
546.002      3.514   -39.642
553.943      3.471   -40.310
562.001      3.426   -40.973
570.175      3.381   -41.631
578.469      3.335   -42.283
586.883      3.287   -42.930
595.419      3.240   -43.571
604.080      3.191   -44.205
612.866      3.143   -44.834
621.780      3.094   -45.457
630.824      3.044   -46.074
640.000      2.995   -46.685
649.309      2.946   -47.291
658.753      2.897   -47.891
668.335      2.849   -48.486
678.056      2.800   -49.077
687.919      2.753   -49.664
697.925      2.706   -50.248
708.077      2.660   -50.827
718.376      2.615   -51.405
728.825      2.572   -51.982
739.426      2.529   -52.557
750.181      2.488   -53.132
761.093      2.448   -53.707
772.163      2.410   -54.284
783.394      2.373   -54.864
794.789      2.338   -55.448
806.349      2.305   -56.036
818.078      2.274   -56.630
829.977      2.246   -57.231
842.050      2.219   -57.843
854.298      2.195   -58.465
866.724      2.173   -59.100
879.330      2.154   -59.749
892.120      2.137   -60.415
905.097      2.122   -61.101
918.262      2.110   -61.810
931.618      2.101   -62.543
945.169      2.093   -63.304
958.917      2.088   -64.096
972.864      2.085   -64.922
987.015      2.083   -65.785
1001.37      2.082   -66.687
1015.94      2.083   -67.631
