Freq[Hz]     dBSPL  Phase[Deg]
5.00000      1.805     0.879
5.07273      1.805     0.892
5.14651      1.805     0.905
5.22137      1.805     0.918
5.29732      1.805     0.932
5.37437      1.805     0.945
5.45254      1.806     0.959
5.53185      1.806     0.973
5.61231      1.806     0.987
5.69394      1.806     1.002
5.77676      1.806     1.016
5.86079      1.806     1.031
5.94604      1.806     1.046
6.03252      1.806     1.061
6.12027      1.807     1.077
6.20929      1.807     1.092
6.29961      1.807     1.108
6.39124      1.807     1.124
6.48420      1.807     1.141
6.57851      1.807     1.157
6.67420      1.808     1.174
6.77128      1.808     1.191
6.86977      1.808     1.209
6.96969      1.808     1.226
7.07107      1.808     1.244
7.17392      1.809     1.262
7.27827      1.809     1.281
7.38413      1.809     1.299
7.49154      1.809     1.318
7.60050      1.810     1.337
7.71105      1.810     1.357
7.82321      1.810     1.376
7.93701      1.810     1.396
8.05245      1.811     1.417
8.16958      1.811     1.437
8.28841      1.811     1.458
8.40896      1.811     1.479
8.53128      1.812     1.501
8.65537      1.812     1.523
8.78126      1.812     1.545
8.90899      1.813     1.567
9.03857      1.813     1.590
9.17004      1.813     1.613
9.30342      1.814     1.637
9.43874      1.814     1.660
9.57603      1.814     1.684
9.71532      1.815     1.709
9.85663      1.815     1.734
10.0000      1.816     1.759
10.1455      1.816     1.784
10.2930      1.816     1.810
10.4427      1.817     1.836
10.5946      1.817     1.863
10.7487      1.818     1.890
10.9051      1.818     1.917
11.0637      1.819     1.945
11.2246      1.819     1.973
11.3879      1.820     2.002
11.5535      1.820     2.031
11.7216      1.821     2.060
11.8921      1.821     2.090
12.0650      1.822     2.120
12.2405      1.823     2.151
12.4186      1.823     2.182
12.5992      1.824     2.214
12.7825      1.824     2.246
12.9684      1.825     2.278
13.1570      1.826     2.311
13.3484      1.827     2.344
13.5426      1.827     2.378
13.7395      1.828     2.413
13.9394      1.829     2.447
14.1421      1.830     2.483
14.3478      1.830     2.518
14.5565      1.831     2.555
14.7683      1.832     2.592
14.9831      1.833     2.629
15.2010      1.834     2.666
15.4221      1.835     2.704
