Freq[Hz]     dBSPL  Phase[Deg]
5.00000      1.192     0.184
5.07273      1.192     0.186
5.14651      1.192     0.189
5.22137      1.192     0.192
5.29732      1.192     0.195
5.37437      1.192     0.197
5.45254      1.192     0.200
5.53185      1.192     0.203
5.61231      1.192     0.206
5.69394      1.193     0.209
5.77676      1.193     0.212
5.86079      1.193     0.216
5.94604      1.193     0.219
6.03252      1.193     0.222
6.12027      1.193     0.225
6.20929      1.193     0.229
6.29961      1.193     0.232
6.39124      1.193     0.235
6.48420      1.193     0.239
6.57851      1.193     0.242
6.67420      1.193     0.246
6.77128      1.193     0.249
6.86977      1.193     0.253
6.96969      1.193     0.257
7.07107      1.193     0.261
7.17392      1.194     0.264
7.27827      1.194     0.268
7.38413      1.194     0.272
7.49154      1.194     0.276
7.60050      1.194     0.280
7.71105      1.194     0.284
7.82321      1.194     0.288
7.93701      1.194     0.293
8.05245      1.194     0.297
8.16958      1.194     0.301
8.28841      1.195     0.306
8.40896      1.195     0.310
8.53128      1.195     0.315
8.65537      1.195     0.319
8.78126      1.195     0.324
8.90899      1.195     0.329
9.03857      1.195     0.334
9.17004      1.195     0.338
9.30342      1.195     0.343
9.43874      1.196     0.348
9.57603      1.196     0.353
9.71532      1.196     0.359
9.85663      1.196     0.364
10.0000      1.196     0.369
10.1455      1.196     0.375
10.2930      1.197     0.380
10.4427      1.197     0.386
10.5946      1.197     0.391
10.7487      1.197     0.397
10.9051      1.197     0.403
11.0637      1.197     0.408
11.2246      1.198     0.414
11.3879      1.198     0.420
11.5535      1.198     0.427
11.7216      1.198     0.433
11.8921      1.198     0.439
12.0650      1.199     0.445
12.2405      1.199     0.452
12.4186      1.199     0.458
12.5992      1.199     0.465
12.7825      1.200     0.472
12.9684      1.200     0.479
13.1570      1.200     0.486
13.3484      1.200     0.493
13.5426      1.201     0.500
13.7395      1.201     0.507
13.9394      1.201     0.514
14.1421      1.202     0.522
14.3478      1.202     0.529
14.5565      1.202     0.537
14.7683      1.203     0.545
14.9831      1.203     0.552
15.2010      1.203     0.560
15.4221      1.204     0.568
15.6464      1.204     0.575
15.8740      1.205     0.583
16.1049      1.205     0.591
16.3392      1.205     0.599
16.5768      1.206     0.607
16.8179      1.206     0.616
17.0626      1.207     0.624
17.3107      1.207     0.632
17.5625      1.208     0.641
17.8180      1.208     0.650
18.0771      1.209     0.659
18.3401      1.209     0.668
18.6068      1.210     0.677
18.8775      1.210     0.686
19.1521      1.211     0.695
19.4306      1.211     0.705
19.7133      1.212     0.714
20.0000      1.213     0.724
20.2909      1.213     0.734
20.5860      1.214     0.744
20.8855      1.214     0.754
21.1893      1.215     0.764
21.4975      1.216     0.775
21.8102      1.217     0.785
22.1274      1.217     0.796
22.4492      1.218     0.806
22.7758      1.219     0.817
23.1071      1.220     0.828
23.4432      1.221     0.840
23.7841      1.221     0.851
24.1301      1.222     0.862
24.4811      1.223     0.874
24.8372      1.224     0.886
25.1984      1.225     0.898
25.5649      1.226     0.910
25.9368      1.227     0.922
26.3141      1.228     0.935
26.6968      1.229     0.947
27.0851      1.230     0.960
27.4791      1.232     0.973
27.8788      1.233     0.986
28.2843      1.234     0.999
28.6957      1.235     1.012
29.1131      1.237     1.026
29.5365      1.238     1.039
29.9661      1.239     1.053
30.4020      1.241     1.067
30.8442      1.242     1.081
31.2929      1.244     1.095
31.7480      1.245     1.110
32.2098      1.247     1.124
32.6783      1.248     1.139
33.1536      1.250     1.154
33.6359      1.252     1.169
34.1251      1.253     1.184
34.6215      1.255     1.200
35.1250      1.257     1.215
35.6359      1.259     1.231
36.1543      1.261     1.247
36.6802      1.263     1.263
37.2137      1.265     1.279
37.7550      1.267     1.296
38.3041      1.269     1.312
38.8613      1.272     1.329
39.4265      1.274     1.346
40.0000      1.276     1.363
40.5818      1.279     1.380
41.1721      1.281     1.397
41.7710      1.284     1.415
42.3785      1.287     1.432
42.9949      1.289     1.450
43.6203      1.292     1.468
44.2548      1.295     1.486
44.8985      1.298     1.504
45.5515      1.301     1.523
46.2141      1.304     1.541
46.8863      1.308     1.560
47.5683      1.311     1.578
48.2602      1.314     1.597
48.9621      1.318     1.616
49.6743      1.322     1.635
50.3968      1.325     1.654
51.1299      1.329     1.674
51.8736      1.333     1.693
52.6281      1.337     1.712
53.3936      1.341     1.732
54.1702      1.345     1.751
54.9581      1.350     1.771
55.7575      1.354     1.791
56.5685      1.359     1.810
57.3914      1.364     1.830
58.2261      1.369     1.850
59.0730      1.374     1.870
59.9323      1.379     1.890
60.8040      1.384     1.909
61.6884      1.389     1.929
62.5857      1.395     1.949
63.4960      1.401     1.969
64.4196      1.407     1.988
65.3566      1.413     2.008
66.3073      1.419     2.027
67.2717      1.425     2.047
68.2502      1.432     2.066
69.2429      1.438     2.085
70.2501      1.445     2.104
