Freq[Hz]     dBSPL  Phase[Deg]
5.00000      0.731    -0.083
5.07273      0.731    -0.084
5.14651      0.731    -0.085
5.22137      0.731    -0.086
5.29732      0.731    -0.087
5.37437      0.731    -0.089
5.45254      0.731    -0.090
5.53185      0.731    -0.091
5.61231      0.731    -0.092
5.69394      0.731    -0.094
5.77676      0.731    -0.095
5.86079      0.731    -0.096
5.94604      0.731    -0.098
6.03252      0.732    -0.099
6.12027      0.732    -0.101
6.20929      0.732    -0.102
6.29961      0.732    -0.104
6.39124      0.732    -0.105
6.48420      0.732    -0.106
6.57851      0.732    -0.108
6.67420      0.732    -0.110
6.77128      0.732    -0.111
6.86977      0.732    -0.113
6.96969      0.732    -0.114
7.07107      0.732    -0.116
7.17392      0.732    -0.118
7.27827      0.732    -0.119
7.38413      0.732    -0.121
7.49154      0.732    -0.123
7.60050      0.732    -0.124
7.71105      0.732    -0.126
7.82321      0.732    -0.128
7.93701      0.732    -0.130
8.05245      0.732    -0.132
8.16958      0.732    -0.134
8.28841      0.733    -0.136
8.40896      0.733    -0.137
8.53128      0.733    -0.139
8.65537      0.733    -0.141
8.78126      0.733    -0.143
8.90899      0.733    -0.146
9.03857      0.733    -0.148
9.17004      0.733    -0.150
9.30342      0.733    -0.152
9.43874      0.733    -0.154
9.57603      0.733    -0.156
9.71532      0.733    -0.159
9.85663      0.733    -0.161
10.0000      0.734    -0.163
10.1455      0.734    -0.166
10.2930      0.734    -0.168
10.4427      0.734    -0.170
10.5946      0.734    -0.173
10.7487      0.734    -0.175
10.9051      0.734    -0.178
11.0637      0.734    -0.180
11.2246      0.734    -0.183
11.3879      0.734    -0.186
11.5535      0.735    -0.188
11.7216      0.735    -0.191
11.8921      0.735    -0.194
12.0650      0.735    -0.197
12.2405      0.735    -0.199
12.4186      0.735    -0.202
12.5992      0.735    -0.205
12.7825      0.736    -0.208
12.9684      0.736    -0.211
13.1570      0.736    -0.214
13.3484      0.736    -0.218
13.5426      0.736    -0.221
13.7395      0.736    -0.224
13.9394      0.736    -0.227
14.1421      0.737    -0.231
14.3478      0.737    -0.234
14.5565      0.737    -0.237
14.7683      0.737    -0.241
14.9831      0.737    -0.244
15.2010      0.738    -0.248
15.4221      0.738    -0.252
15.6464      0.738    -0.256
15.8740      0.738    -0.260
16.1049      0.739    -0.265
16.3392      0.739    -0.269
16.5768      0.739    -0.273
16.8179      0.739    -0.278
17.0626      0.740    -0.282
17.3107      0.740    -0.287
17.5625      0.740    -0.291
17.8180      0.740    -0.296
18.0771      0.741    -0.301
18.3401      0.741    -0.306
18.6068      0.741    -0.311
18.8775      0.742    -0.316
19.1521      0.742    -0.321
19.4306      0.742    -0.326
19.7133      0.743    -0.331
20.0000      0.743    -0.336
20.2909      0.743    -0.342
20.5860      0.744    -0.347
20.8855      0.744    -0.353
21.1893      0.744    -0.359
21.4975      0.745    -0.364
21.8102      0.745    -0.370
22.1274      0.746    -0.376
22.4492      0.746    -0.382
22.7758      0.747    -0.388
23.1071      0.747    -0.394
23.4432      0.748    -0.401
23.7841      0.748    -0.407
24.1301      0.749    -0.414
24.4811      0.749    -0.420
24.8372      0.750    -0.427
25.1984      0.750    -0.434
25.5649      0.751    -0.441
