Freq[Hz]     dBSPL  Phase[Deg]
5.00000      0.149    -0.333
5.07273      0.149    -0.338
5.14651      0.149    -0.343
5.22137      0.149    -0.348
5.29732      0.149    -0.353
5.37437      0.149    -0.358
5.45254      0.149    -0.363
5.53185      0.149    -0.368
5.61231      0.149    -0.373
5.69394      0.149    -0.379
5.77676      0.149    -0.384
5.86079      0.149    -0.390
5.94604      0.149    -0.396
6.03252      0.149    -0.401
6.12027      0.149    -0.407
6.20929      0.149    -0.413
6.29961      0.149    -0.419
6.39124      0.149    -0.425
6.48420      0.149    -0.431
6.57851      0.149    -0.437
6.67420      0.149    -0.444
6.77128      0.149    -0.450
6.86977      0.149    -0.457
6.96969      0.149    -0.463
7.07107      0.149    -0.470
7.17392      0.149    -0.477
7.27827      0.149    -0.484
7.38413      0.149    -0.491
7.49154      0.149    -0.498
7.60050      0.149    -0.505
7.71105      0.149    -0.512
7.82321      0.149    -0.520
7.93701      0.149    -0.527
8.05245      0.149    -0.535
8.16958      0.149    -0.543
8.28841      0.149    -0.551
8.40896      0.149    -0.559
8.53128      0.149    -0.567
8.65537      0.149    -0.575
8.78126      0.149    -0.583
8.90899      0.149    -0.592
9.03857      0.149    -0.600
9.17004      0.149    -0.609
9.30342      0.149    -0.618
9.43874      0.149    -0.627
9.57603      0.149    -0.636
9.71532      0.149    -0.645
9.85663      0.149    -0.654
10.0000      0.150    -0.664
10.1455      0.150    -0.674
10.2930      0.150    -0.683
10.4427      0.150    -0.693
10.5946      0.150    -0.703
10.7487      0.150    -0.714
10.9051      0.150    -0.724
11.0637      0.150    -0.734
11.2246      0.150    -0.745
11.3879      0.150    -0.756
11.5535      0.150    -0.767
11.7216      0.150    -0.778
11.8921      0.150    -0.789
12.0650      0.150    -0.801
12.2405      0.150    -0.812
12.4186      0.150    -0.824
12.5992      0.150    -0.836
12.7825      0.150    -0.848
12.9684      0.150    -0.861
13.1570      0.150    -0.873
13.3484      0.150    -0.886
13.5426      0.150    -0.899
13.7395      0.150    -0.912
13.9394      0.150    -0.925
14.1421      0.150    -0.938
14.3478      0.151    -0.952
14.5565      0.151    -0.966
14.7683      0.151    -0.980
14.9831      0.151    -0.994
15.2010      0.151    -1.009
15.4221      0.151    -1.024
15.6464      0.151    -1.039
15.8740      0.151    -1.054
16.1049      0.151    -1.070
16.3392      0.151    -1.086
16.5768      0.151    -1.102
16.8179      0.151    -1.118
17.0626      0.151    -1.135
17.3107      0.151    -1.152
17.5625      0.151    -1.169
17.8180      0.152    -1.186
18.0771      0.152    -1.204
18.3401      0.152    -1.222
18.6068      0.152    -1.240
18.8775      0.152    -1.258
19.1521      0.152    -1.277
19.4306      0.152    -1.296
19.7133      0.152    -1.315
20.0000      0.152    -1.334
20.2909      0.152    -1.354
20.5860      0.153    -1.374
20.8855      0.153    -1.395
21.1893      0.153    -1.415
21.4975      0.153    -1.436
21.8102      0.153    -1.457
22.1274      0.153    -1.479
22.4492      0.153    -1.501
22.7758      0.153    -1.523
23.1071      0.154    -1.545
23.4432      0.154    -1.568
23.7841      0.154    -1.591
24.1301      0.154    -1.615
24.4811      0.154    -1.639
24.8372      0.154    -1.663
25.1984      0.155    -1.688
25.5649      0.155    -1.713
25.9368      0.155    -1.738
26.3141      0.155    -1.764
26.6968      0.155    -1.790
27.0851      0.155    -1.816
27.4791      0.156    -1.843
27.8788      0.156    -1.870
28.2843      0.156    -1.898
28.6957      0.156    -1.926
29.1131      0.157    -1.954
29.5365      0.157    -1.983
29.9661      0.157    -2.013
30.4020      0.157    -2.042
30.8442      0.158    -2.073
31.2929      0.158    -2.103
31.7480      0.158    -2.134
32.2098      0.158    -2.166
32.6783      0.159    -2.198
33.1536      0.159    -2.230
33.6359      0.159    -2.263
34.1251      0.160    -2.297
34.6215      0.160    -2.331
35.1250      0.160    -2.365
35.6359      0.161    -2.400
36.1543      0.161    -2.436
36.6802      0.161    -2.472
37.2137      0.162    -2.508
37.7550      0.162    -2.545
38.3041      0.162    -2.583
38.8613      0.163    -2.621
39.4265      0.163    -2.660
40.0000      0.164    -2.700
40.5818      0.164    -2.740
41.1721      0.164    -2.780
41.7710      0.165    -2.821
42.3785      0.165    -2.863
42.9949      0.166    -2.906
43.6203      0.166    -2.949
44.2548      0.167    -2.992
44.8985      0.167    -3.037
45.5515      0.168    -3.082
46.2141      0.168    -3.128
46.8863      0.169    -3.174
47.5683      0.170    -3.221
48.2602      0.170    -3.269
48.9621      0.171    -3.318
49.6743      0.171    -3.367
50.3968      0.172    -3.417
51.1299      0.173    -3.468
51.8736      0.174    -3.520
52.6281      0.174    -3.572
53.3936      0.175    -3.625
54.1702      0.176    -3.679
54.9581      0.176    -3.734
55.7575      0.177    -3.790
56.5685      0.178    -3.846
57.3914      0.179    -3.904
58.2261      0.180    -3.962
59.0730      0.181    -4.021
59.9323      0.182    -4.082
