Freq[Hz]     dBSPL  Phase[Deg]
5.00000      1.782     0.868
5.07273      1.783     0.881
5.14651      1.783     0.894
5.22137      1.783     0.907
5.29732      1.783     0.920
5.37437      1.783     0.933
5.45254      1.783     0.947
5.53185      1.783     0.961
5.61231      1.783     0.975
5.69394      1.783     0.989
5.77676      1.784     1.003
5.86079      1.784     1.018
5.94604      1.784     1.033
6.03252      1.784     1.048
6.12027      1.784     1.063
6.20929      1.784     1.079
6.29961      1.784     1.094
6.39124      1.785     1.110
6.48420      1.785     1.126
6.57851      1.785     1.143
6.67420      1.785     1.159
6.77128      1.785     1.176
6.86977      1.785     1.193
6.96969      1.786     1.211
7.07107      1.786     1.228
7.17392      1.786     1.246
7.27827      1.786     1.264
7.38413      1.786     1.283
7.49154      1.787     1.302
7.60050      1.787     1.320
7.71105      1.787     1.340
7.82321      1.787     1.359
7.93701      1.787     1.379
8.05245      1.788     1.399
8.16958      1.788     1.419
8.28841      1.788     1.440
8.40896      1.789     1.461
8.53128      1.789     1.482
8.65537      1.789     1.504
8.78126      1.789     1.526
8.90899      1.790     1.548
9.03857      1.790     1.570
9.17004      1.790     1.593
9.30342      1.791     1.616
9.43874      1.791     1.640
9.57603      1.791     1.663
9.71532      1.792     1.688
9.85663      1.792     1.712
10.0000      1.792     1.737
10.1455      1.793     1.762
10.2930      1.793     1.788
10.4427      1.794     1.814
10.5946      1.794     1.840
10.7487      1.795     1.866
10.9051      1.795     1.894
11.0637      1.795     1.921
11.2246      1.796     1.949
11.3879      1.796     1.977
11.5535      1.797     2.006
11.7216      1.797     2.035
11.8921      1.798     2.064
12.0650      1.799     2.094
12.2405      1.799     2.124
12.4186      1.800     2.155
12.5992      1.800     2.186
12.7825      1.801     2.218
12.9684      1.802     2.250
13.1570      1.802     2.282
13.3484      1.803     2.315
13.5426      1.804     2.349
13.7395      1.804     2.383
13.9394      1.805     2.417
14.1421      1.806     2.452
14.3478      1.807     2.488
14.5565      1.807     2.523
14.7683      1.808     2.560
14.9831      1.809     2.597
15.2010      1.810     2.634
15.4221      1.811     2.671
15.6464      1.812     2.709
15.8740      1.813     2.748
16.1049      1.814     2.787
16.3392      1.815     2.826
16.5768      1.816     2.867
16.8179      1.817     2.907
17.0626      1.818     2.949
17.3107      1.819     2.991
17.5625      1.820     3.033
17.8180      1.821     3.076
18.0771      1.823     3.120
18.3401      1.824     3.164
18.6068      1.825     3.209
18.8775      1.826     3.254
19.1521      1.828     3.300
19.4306      1.829     3.347
19.7133      1.831     3.395
20.0000      1.832     3.443
20.2909      1.834     3.491
20.5860      1.835     3.541
20.8855      1.837     3.591
21.1893      1.839     3.642
21.4975      1.840     3.693
21.8102      1.842     3.745
22.1274      1.844     3.798
22.4492      1.846     3.852
22.7758      1.848     3.906
23.1071      1.850     3.961
23.4432      1.852     4.017
23.7841      1.854     4.073
24.1301      1.856     4.130
24.4811      1.858     4.188
24.8372      1.861     4.247
25.1984      1.863     4.307
25.5649      1.865     4.367
25.9368      1.868     4.428
26.3141      1.870     4.490
26.6968      1.873     4.553
27.0851      1.876     4.617
27.4791      1.878     4.681
27.8788      1.881     4.747
28.2843      1.884     4.813
28.6957      1.887     4.880
29.1131      1.890     4.948
29.5365      1.894     5.016
29.9661      1.897     5.086
30.4020      1.900     5.156
30.8442      1.904     5.228
31.2929      1.907     5.300
31.7480      1.911     5.373
32.2098      1.915     5.447
32.6783      1.919     5.522
33.1536      1.923     5.598
33.6359      1.927     5.675
34.1251      1.931     5.753
34.6215      1.935     5.832
35.1250      1.940     5.912
35.6359      1.944     5.992
36.1543      1.949     6.074
36.6802      1.954     6.157
37.2137      1.959     6.241
37.7550      1.964     6.325
38.3041      1.969     6.411
38.8613      1.975     6.497
39.4265      1.980     6.585
40.0000      1.986     6.674
40.5818      1.992     6.763
41.1721      1.998     6.854
41.7710      2.004     6.946
42.3785      2.010     7.038
42.9949      2.017     7.132
43.6203      2.023     7.227
44.2548      2.030     7.322
44.8985      2.037     7.419
45.5515      2.045     7.517
46.2141      2.052     7.616
46.8863      2.060     7.715
47.5683      2.068     7.816
48.2602      2.076     7.918
48.9621      2.084     8.021
49.6743      2.092     8.124
50.3968      2.101     8.229
51.1299      2.110     8.335
51.8736      2.119     8.442
52.6281      2.129     8.550
53.3936      2.138     8.658
54.1702      2.148     8.768
54.9581      2.159     8.878
55.7575      2.169     8.990
56.5685      2.180     9.103
57.3914      2.191     9.216
58.2261      2.202     9.330
59.0730      2.213     9.446
59.9323      2.225     9.562
60.8040      2.237     9.679
61.6884      2.250     9.796
62.5857      2.263     9.915
63.4960      2.276    10.034
64.4196      2.289    10.155
65.3566      2.303    10.275
66.3073      2.317    10.397
67.2717      2.331    10.519
68.2502      2.346    10.642
69.2429      2.361    10.766
70.2501      2.377    10.890
71.2719      2.393    11.015
72.3086      2.409    11.140
73.3603      2.426    11.266
74.4274      2.443    11.393
75.5099      2.460    11.519
76.6083      2.478    11.647
77.7226      2.496    11.774
78.8531      2.515    11.902
80.0000      2.534    12.030
81.1636      2.554    12.158
82.3442      2.574    12.287
83.5419      2.594    12.415
84.7570      2.615    12.544
85.9899      2.636    12.672
87.2406      2.658    12.801
88.5096      2.680    12.929
89.7970      2.703    13.057
91.1031      2.726    13.185
92.4282      2.750    13.313
93.7726      2.774    13.440
95.1366      2.799    13.567
96.5204      2.824    13.693
97.9243      2.850    13.818
99.3486      2.876    13.943
100.794      2.903    14.067
102.260      2.930    14.190
103.747      2.958    14.313
105.256      2.986    14.434
106.787      3.015    14.554
108.340      3.045    14.673
109.916      3.075    14.790
111.515      3.105    14.907
113.137      3.136    15.021
114.783      3.168    15.134
116.452      3.200    15.246
118.146      3.233    15.355
119.865      3.266    15.463
121.608      3.300    15.569
123.377      3.334    15.672
125.171      3.369    15.774
126.992      3.405    15.873
128.839      3.441    15.969
130.713      3.477    16.063
132.615      3.515    16.154
134.543      3.552    16.243
136.500      3.591    16.328
138.486      3.629    16.411
140.500      3.669    16.490
142.544      3.709    16.566
144.617      3.749    16.639
146.721      3.790    16.708
148.855      3.831    16.773
151.020      3.873    16.835
153.217      3.916    16.893
155.445      3.959    16.947
157.706      4.002    16.996
160.000      4.046    17.041
162.327      4.091    17.082
164.688      4.135    17.119
167.084      4.181    17.150
169.514      4.226    17.177
171.980      4.272    17.199
174.481      4.319    17.216
177.019      4.366    17.228
179.594      4.413    17.235
182.206      4.461    17.236
184.856      4.509    17.232
187.545      4.557    17.222
190.273      4.605    17.207
193.041      4.654    17.185
195.849      4.703    17.158
198.697      4.753    17.125
201.587      4.802    17.086
204.520      4.852    17.040
207.494      4.902    16.988
210.512      4.952    16.930
213.574      5.002    16.865
216.681      5.053    16.794
219.833      5.103    16.716
223.030      5.154    16.632
226.274      5.204    16.540
229.565      5.255    16.442
232.905      5.305    16.337
236.292      5.356    16.225
239.729      5.406    16.106
243.216      5.457    15.980
246.754      5.507    15.847
250.343      5.557    15.706
253.984      5.607    15.559
257.678      5.656    15.404
261.426      5.706    15.242
265.229      5.755    15.074
269.087      5.804    14.898
273.001      5.852    14.714
276.972      5.900    14.524
281.000      5.948    14.327
285.088      5.995    14.122
289.234      6.042    13.911
293.441      6.088    13.693
297.709      6.134    13.468
302.040      6.179    13.236
306.433      6.224    12.997
310.890      6.268    12.752
315.412      6.311    12.500
320.000      6.354    12.242
324.655      6.396    11.977
329.377      6.437    11.707
334.168      6.477    11.430
339.028      6.517    11.147
343.959      6.556    10.859
348.962      6.593    10.566
