Freq[Hz]     dBSPL  Phase[Deg]
5.00000      1.810     0.937
5.07273      1.810     0.950
5.14651      1.810     0.964
5.22137      1.811     0.978
5.29732      1.811     0.993
5.37437      1.811     1.007
5.45254      1.811     1.022
5.53185      1.811     1.037
5.61231      1.811     1.052
5.69394      1.811     1.067
5.77676      1.811     1.083
5.86079      1.812     1.098
5.94604      1.812     1.114
6.03252      1.812     1.131
6.12027      1.812     1.147
6.20929      1.812     1.164
6.29961      1.812     1.181
6.39124      1.813     1.198
6.48420      1.813     1.215
6.57851      1.813     1.233
6.67420      1.813     1.251
6.77128      1.813     1.269
6.86977      1.813     1.288
6.96969      1.814     1.306
7.07107      1.814     1.325
7.17392      1.814     1.345
7.27827      1.814     1.364
7.38413      1.815     1.384
7.49154      1.815     1.404
7.60050      1.815     1.425
7.71105      1.815     1.445
7.82321      1.816     1.466
7.93701      1.816     1.488
8.05245      1.816     1.509
8.16958      1.816     1.531
8.28841      1.817     1.553
8.40896      1.817     1.576
8.53128      1.817     1.599
8.65537      1.818     1.622
8.78126      1.818     1.646
8.90899      1.818     1.669
9.03857      1.819     1.694
9.17004      1.819     1.718
9.30342      1.819     1.743
9.43874      1.820     1.769
9.57603      1.820     1.794
9.71532      1.820     1.820
9.85663      1.821     1.847
10.0000      1.821     1.873
10.1455      1.822     1.901
10.2930      1.822     1.928
10.4427      1.823     1.956
10.5946      1.823     1.984
10.7487      1.823     2.013
10.9051      1.824     2.042
11.0637      1.825     2.072
11.2246      1.825     2.102
11.3879      1.826     2.132
11.5535      1.826     2.163
11.7216      1.827     2.195
11.8921      1.827     2.226
12.0650      1.828     2.259
12.2405      1.829     2.291
12.4186      1.829     2.324
12.5992      1.830     2.358
12.7825      1.831     2.392
12.9684      1.831     2.427
13.1570      1.832     2.462
13.3484      1.833     2.497
13.5426      1.833     2.533
13.7395      1.834     2.570
13.9394      1.835     2.607
14.1421      1.836     2.644
14.3478      1.837     2.683
14.5565      1.838     2.721
14.7683      1.838     2.760
14.9831      1.839     2.800
15.2010      1.840     2.840
15.4221      1.841     2.881
15.6464      1.842     2.921
15.8740      1.843     2.963
16.1049      1.844     3.005
16.3392      1.846     3.048
16.5768      1.847     3.091
16.8179      1.848     3.135
17.0626      1.849     3.180
17.3107      1.850     3.225
17.5625      1.852     3.271
17.8180      1.853     3.317
18.0771      1.854     3.364
18.3401      1.856     3.412
18.6068      1.857     3.460
18.8775      1.859     3.509
19.1521      1.860     3.559
