Freq[Hz]     dBSPL  Phase[Deg]
5.00000      0.348    -0.259
5.07273      0.348    -0.263
5.14651      0.348    -0.267
5.22137      0.348    -0.270
5.29732      0.348    -0.274
5.37437      0.348    -0.278
5.45254      0.348    -0.282
5.53185      0.348    -0.286
5.61231      0.348    -0.291
5.69394      0.348    -0.295
5.77676      0.348    -0.299
5.86079      0.348    -0.303
5.94604      0.348    -0.308
6.03252      0.348    -0.312
6.12027      0.348    -0.317
6.20929      0.348    -0.321
6.29961      0.348    -0.326
6.39124      0.348    -0.331
6.48420      0.348    -0.335
6.57851      0.348    -0.340
6.67420      0.348    -0.345
6.77128      0.348    -0.350
6.86977      0.348    -0.355
6.96969      0.348    -0.360
7.07107      0.348    -0.366
7.17392      0.348    -0.371
7.27827      0.348    -0.376
7.38413      0.348    -0.382
7.49154      0.349    -0.387
7.60050      0.349    -0.393
7.71105      0.349    -0.398
7.82321      0.349    -0.404
7.93701      0.349    -0.410
8.05245      0.349    -0.416
8.16958      0.349    -0.422
8.28841      0.349    -0.428
8.40896      0.349    -0.434
8.53128      0.349    -0.441
8.65537      0.349    -0.447
8.78126      0.349    -0.453
8.90899      0.349    -0.460
9.03857      0.349    -0.467
9.17004      0.349    -0.473
9.30342      0.349    -0.480
9.43874      0.349    -0.487
9.57603      0.349    -0.494
9.71532      0.349    -0.501
9.85663      0.349    -0.509
10.0000      0.349    -0.516
10.1455      0.349    -0.524
10.2930      0.349    -0.531
10.4427      0.349    -0.539
10.5946      0.349    -0.547
10.7487      0.349    -0.555
10.9051      0.349    -0.563
11.0637      0.349    -0.571
11.2246      0.350    -0.579
11.3879      0.350    -0.587
11.5535      0.350    -0.596
11.7216      0.350    -0.605
11.8921      0.350    -0.613
12.0650      0.350    -0.622
12.2405      0.350    -0.631
12.4186      0.350    -0.640
12.5992      0.350    -0.650
12.7825      0.350    -0.659
12.9684      0.350    -0.669
13.1570      0.350    -0.678
13.3484      0.350    -0.688
13.5426      0.350    -0.698
13.7395      0.350    -0.708
13.9394      0.351    -0.719
14.1421      0.351    -0.729
14.3478      0.351    -0.740
14.5565      0.351    -0.751
14.7683      0.351    -0.761
14.9831      0.351    -0.773
15.2010      0.351    -0.784
15.4221      0.351    -0.796
15.6464      0.351    -0.808
15.8740      0.351    -0.820
16.1049      0.351    -0.832
16.3392      0.352    -0.845
16.5768      0.352    -0.857
16.8179      0.352    -0.870
17.0626      0.352    -0.883
17.3107      0.352    -0.896
17.5625      0.352    -0.910
17.8180      0.352    -0.923
18.0771      0.352    -0.937
18.3401      0.353    -0.951
18.6068      0.353    -0.965
18.8775      0.353    -0.980
19.1521      0.353    -0.994
19.4306      0.353    -1.009
19.7133      0.353    -1.024
20.0000      0.353    -1.039
20.2909      0.354    -1.055
20.5860      0.354    -1.071
20.8855      0.354    -1.087
21.1893      0.354    -1.103
21.4975      0.354    -1.119
21.8102      0.355    -1.136
22.1274      0.355    -1.153
22.4492      0.355    -1.170
22.7758      0.355    -1.188
23.1071      0.355    -1.205
23.4432      0.356    -1.223
23.7841      0.356    -1.241
24.1301      0.356    -1.260
24.4811      0.356    -1.279
24.8372      0.357    -1.298
25.1984      0.357    -1.317
25.5649      0.357    -1.337
25.9368      0.357    -1.357
26.3141      0.358    -1.377
26.6968      0.358    -1.397
27.0851      0.358    -1.418
27.4791      0.359    -1.439
27.8788      0.359    -1.461
28.2843      0.359    -1.482
28.6957      0.359    -1.505
29.1131      0.360    -1.527
29.5365      0.360    -1.550
29.9661      0.361    -1.573
30.4020      0.361    -1.596
30.8442      0.361    -1.620
31.2929      0.362    -1.644
31.7480      0.362    -1.669
32.2098      0.363    -1.694
32.6783      0.363    -1.719
33.1536      0.363    -1.744
33.6359      0.364    -1.770
34.1251      0.364    -1.797
34.6215      0.365    -1.824
35.1250      0.365    -1.851
35.6359      0.366    -1.878
36.1543      0.366    -1.906
36.6802      0.367    -1.935
37.2137      0.367    -1.964
37.7550      0.368    -1.993
38.3041      0.369    -2.023
38.8613      0.369    -2.053
39.4265      0.370    -2.084
40.0000      0.370    -2.115
40.5818      0.371    -2.147
41.1721      0.372    -2.179
41.7710      0.372    -2.211
42.3785      0.373    -2.245
42.9949      0.374    -2.278
43.6203      0.375    -2.312
44.2548      0.375    -2.347
44.8985      0.376    -2.382
45.5515      0.377    -2.418
46.2141      0.378    -2.454
46.8863      0.379    -2.491
47.5683      0.380    -2.529
48.2602      0.381    -2.567
48.9621      0.382    -2.605
49.6743      0.383    -2.644
50.3968      0.384    -2.684
51.1299      0.385    -2.725
51.8736      0.386    -2.766
52.6281      0.387    -2.808
53.3936      0.388    -2.850
54.1702      0.389    -2.893
54.9581      0.390    -2.937
55.7575      0.391    -2.981
56.5685      0.393    -3.026
57.3914      0.394    -3.072
58.2261      0.395    -3.119
59.0730      0.397    -3.166
59.9323      0.398    -3.215
60.8040      0.399    -3.263
61.6884      0.401    -3.313
62.5857      0.402    -3.364
63.4960      0.404    -3.415
64.4196      0.405    -3.467
65.3566      0.407    -3.520
66.3073      0.409    -3.574
67.2717      0.411    -3.629
68.2502      0.412    -3.685
69.2429      0.414    -3.741
70.2501      0.416    -3.799
71.2719      0.418    -3.857
72.3086      0.420    -3.917
73.3603      0.422    -3.977
74.4274      0.424    -4.039
75.5099      0.426    -4.101
76.6083      0.428    -4.165
77.7226      0.431    -4.229
78.8531      0.433    -4.295
80.0000      0.435    -4.362
81.1636      0.438    -4.430
82.3442      0.440    -4.499
83.5419      0.443    -4.569
84.7570      0.445    -4.641
85.9899      0.448    -4.714
87.2406      0.451    -4.788
