Freq[Hz]     dBSPL  Phase[Deg]
5.00000     -2.028    -1.476
5.07273     -2.028    -1.497
5.14651     -2.028    -1.519
5.22137     -2.028    -1.541
5.29732     -2.028    -1.563
5.37437     -2.028    -1.586
5.45254     -2.028    -1.609
5.53185     -2.028    -1.632
5.61231     -2.028    -1.656
5.69394     -2.028    -1.680
5.77676     -2.028    -1.705
5.86079     -2.028    -1.729
5.94604     -2.028    -1.755
6.03252     -2.028    -1.780
6.12027     -2.028    -1.806
6.20929     -2.028    -1.832
6.29961     -2.028    -1.859
6.39124     -2.028    -1.886
6.48420     -2.028    -1.913
6.57851     -2.028    -1.941
6.67420     -2.028    -1.969
6.77128     -2.028    -1.998
6.86977     -2.028    -2.027
6.96969     -2.028    -2.057
7.07107     -2.028    -2.087
7.17392     -2.028    -2.117
7.27827     -2.028    -2.148
7.38413     -2.028    -2.179
7.49154     -2.028    -2.211
7.60050     -2.028    -2.243
7.71105     -2.028    -2.275
7.82321     -2.028    -2.308
7.93701     -2.028    -2.342
8.05245     -2.029    -2.376
8.16958     -2.029    -2.411
8.28841     -2.029    -2.446
8.40896     -2.029    -2.481
8.53128     -2.029    -2.517
8.65537     -2.029    -2.554
8.78126     -2.029    -2.591
8.90899     -2.029    -2.629
9.03857     -2.029    -2.667
9.17004     -2.029    -2.706
9.30342     -2.029    -2.745
9.43874     -2.029    -2.785
9.57603     -2.029    -2.825
9.71532     -2.029    -2.866
9.85663     -2.029    -2.908
10.0000     -2.029    -2.950
10.1455     -2.029    -2.993
10.2930     -2.030    -3.037
10.4427     -2.030    -3.081
10.5946     -2.030    -3.126
10.7487     -2.030    -3.171
10.9051     -2.030    -3.217
11.0637     -2.030    -3.264
11.2246     -2.030    -3.312
11.3879     -2.030    -3.360
11.5535     -2.030    -3.409
11.7216     -2.030    -3.458
11.8921     -2.030    -3.509
12.0650     -2.030    -3.560
12.2405     -2.031    -3.611
12.4186     -2.031    -3.664
12.5992     -2.031    -3.717
12.7825     -2.031    -3.771
12.9684     -2.031    -3.826
13.1570     -2.031    -3.882
13.3484     -2.031    -3.938
13.5426     -2.031    -3.995
13.7395     -2.032    -4.053
13.9394     -2.032    -4.112
14.1421     -2.032    -4.172
14.3478     -2.032    -4.233
14.5565     -2.032    -4.294
14.7683     -2.032    -4.357
14.9831     -2.032    -4.420
15.2010     -2.033    -4.484
15.4221     -2.033    -4.550
15.6464     -2.033    -4.616
15.8740     -2.033    -4.683
16.1049     -2.033    -4.751
16.3392     -2.033    -4.820
16.5768     -2.034    -4.891
16.8179     -2.034    -4.962
17.0626     -2.034    -5.034
17.3107     -2.034    -5.107
17.5625     -2.034    -5.182
17.8180     -2.035    -5.257
18.0771     -2.035    -5.333
18.3401     -2.035    -5.411
18.6068     -2.035    -5.490
18.8775     -2.036    -5.570
19.1521     -2.036    -5.651
19.4306     -2.036    -5.733
19.7133     -2.036    -5.816
20.0000     -2.037    -5.901
20.2909     -2.037    -5.987
20.5860     -2.037    -6.074
20.8855     -2.038    -6.162
21.1893     -2.038    -6.252
21.4975     -2.038    -6.343
21.8102     -2.039    -6.435
22.1274     -2.039    -6.529
22.4492     -2.039    -6.624
22.7758     -2.040    -6.720
23.1071     -2.040    -6.818
23.4432     -2.040    -6.917
23.7841     -2.041    -7.018
24.1301     -2.041    -7.120
24.4811     -2.042    -7.223
24.8372     -2.042    -7.328
25.1984     -2.042    -7.435
25.5649     -2.043    -7.543
25.9368     -2.043    -7.653
26.3141     -2.044    -7.764
26.6968     -2.044    -7.877
27.0851     -2.045    -7.991
27.4791     -2.045    -8.107
27.8788     -2.046    -8.225
28.2843     -2.046    -8.345
28.6957     -2.047    -8.466
29.1131     -2.048    -8.589
29.5365     -2.048    -8.714
29.9661     -2.049    -8.841
30.4020     -2.049    -8.969
30.8442     -2.050    -9.100
31.2929     -2.051    -9.232
31.7480     -2.051    -9.366
32.2098     -2.052    -9.502
32.6783     -2.053    -9.640
33.1536     -2.054    -9.780
33.6359     -2.054    -9.922
34.1251     -2.055   -10.067
34.6215     -2.056   -10.213
35.1250     -2.057   -10.361
35.6359     -2.058   -10.512
36.1543     -2.059   -10.664
36.6802     -2.060   -10.819
37.2137     -2.061   -10.976
37.7550     -2.062   -11.136
38.3041     -2.063   -11.298
38.8613     -2.064   -11.462
39.4265     -2.065   -11.628
40.0000     -2.066   -11.797
40.5818     -2.067   -11.968
41.1721     -2.068   -12.142
41.7710     -2.069   -12.318
42.3785     -2.071   -12.497
42.9949     -2.072   -12.678
43.6203     -2.073   -12.862
44.2548     -2.074   -13.049
44.8985     -2.076   -13.238
45.5515     -2.077   -13.431
46.2141     -2.079   -13.625
46.8863     -2.080   -13.823
47.5683     -2.082   -14.024
48.2602     -2.083   -14.227
48.9621     -2.085   -14.433
49.6743     -2.087   -14.643
50.3968     -2.089   -14.855
51.1299     -2.090   -15.070
51.8736     -2.092   -15.289
52.6281     -2.094   -15.510
53.3936     -2.096   -15.735
54.1702     -2.098   -15.963
54.9581     -2.100   -16.195
55.7575     -2.102   -16.429
56.5685     -2.104   -16.667
57.3914     -2.107   -16.909
58.2261     -2.109   -17.153
59.0730     -2.111   -17.402
59.9323     -2.114   -17.654
60.8040     -2.116   -17.909
61.6884     -2.119   -18.169
62.5857     -2.122   -18.432
63.4960     -2.125   -18.698
64.4196     -2.127   -18.969
65.3566     -2.130   -19.243
66.3073     -2.133   -19.521
67.2717     -2.136   -19.804
68.2502     -2.140   -20.090
69.2429     -2.143   -20.380
70.2501     -2.146   -20.675
71.2719     -2.150   -20.974
72.3086     -2.153   -21.277
73.3603     -2.157   -21.584
74.4274     -2.161   -21.895
75.5099     -2.165   -22.212
76.6083     -2.169   -22.532
77.7226     -2.173   -22.857
78.8531     -2.177   -23.187
80.0000     -2.181   -23.521
81.1636     -2.186   -23.860
82.3442     -2.191   -24.204
83.5419     -2.195   -24.553
84.7570     -2.200   -24.907
85.9899     -2.205   -25.266
87.2406     -2.210   -25.629
88.5096     -2.216   -25.998
89.7970     -2.221   -26.372
91.1031     -2.227   -26.752
92.4282     -2.233   -27.136
93.7726     -2.239   -27.526
95.1366     -2.245   -27.922
96.5204     -2.251   -28.323
97.9243     -2.258   -28.729
99.3486     -2.264   -29.142
100.794     -2.271   -29.560
102.260     -2.278   -29.984
103.747     -2.286   -30.413
105.256     -2.293   -30.849
106.787     -2.301   -31.291
108.340     -2.309   -31.739
109.916     -2.317   -32.193
111.515     -2.325   -32.653
113.137     -2.334   -33.120
114.783     -2.343   -33.593
116.452     -2.352   -34.073
118.146     -2.361   -34.559
119.865     -2.371   -35.052
121.608     -2.381   -35.551
123.377     -2.391   -36.058
125.171     -2.401   -36.571
126.992     -2.412   -37.091
128.839     -2.423   -37.618
130.713     -2.434   -38.153
132.615     -2.446   -38.694
134.543     -2.458   -39.243
136.500     -2.470   -39.799
138.486     -2.483   -40.363
140.500     -2.496   -40.934
142.544     -2.510   -41.513
144.617     -2.523   -42.099
146.721     -2.538   -42.693
148.855     -2.552   -43.295
151.020     -2.567   -43.905
153.217     -2.583   -44.523
155.445     -2.598   -45.149
157.706     -2.615   -45.783
160.000     -2.631   -46.425
162.327     -2.648   -47.076
164.688     -2.666   -47.735
167.084     -2.684   -48.402
169.514     -2.703   -49.078
171.980     -2.722   -49.763
174.481     -2.741   -50.456
177.019     -2.761   -51.158
179.594     -2.782   -51.868
182.206     -2.803   -52.588
184.856     -2.825   -53.316
187.545     -2.847   -54.054
190.273     -2.870   -54.800
193.041     -2.894   -55.556
195.849     -2.918   -56.320
198.697     -2.942   -57.094
201.587     -2.968   -57.877
204.520     -2.994   -58.669
207.494     -3.021   -59.471
210.512     -3.048   -60.282
213.574     -3.076   -61.103
216.681     -3.105   -61.933
219.833     -3.134   -62.772
223.030     -3.164   -63.621
226.274     -3.195   -64.479
229.565     -3.227   -65.348
232.905     -3.259   -66.225
236.292     -3.292   -67.112
239.729     -3.326   -68.009
243.216     -3.361   -68.916
246.754     -3.397   -69.832
250.343     -3.433   -70.757
253.984     -3.470   -71.692
257.678     -3.508   -72.637
261.426     -3.547   -73.591
265.229     -3.587   -74.555
269.087     -3.627   -75.528
273.001     -3.669   -76.511
276.972     -3.711   -77.503
281.000     -3.754   -78.505
285.088     -3.798   -79.516
289.234     -3.842   -80.536
293.441     -3.888   -81.565
297.709     -3.934   -82.604
302.040     -3.981   -83.651
306.433     -4.029   -84.708
310.890     -4.078   -85.774
315.412     -4.127   -86.848
320.000     -4.177   -87.931
324.655     -4.228   -89.024
329.377     -4.280   -90.125
334.168     -4.332   -91.234
339.028     -4.385   -92.352
343.959     -4.439   -93.479
348.962     -4.492   -94.615
354.038     -4.547   -95.759
359.188     -4.602   -96.911
364.412     -4.657   -98.072
369.713     -4.713   -99.242
375.090     -4.768  -100.421
380.546     -4.824  -101.608
386.081     -4.880  -102.804
391.697     -4.937  -104.010
397.394     -4.993  -105.225
403.175     -5.048  -106.449
409.039     -5.104  -107.683
414.989     -5.159  -108.928
421.025     -5.214  -110.183
427.149     -5.268  -111.450
433.362     -5.322  -112.728
439.665     -5.374  -114.018
446.060     -5.426  -115.322
452.548     -5.477  -116.640
459.131     -5.527  -117.973
465.809     -5.575  -119.322
472.584     -5.622  -120.687
479.458     -5.668  -122.071
486.432     -5.712  -123.474
493.507     -5.755  -124.898
500.686     -5.796  -126.345
507.968     -5.835  -127.816
515.357     -5.872  -129.312
522.853     -5.908  -130.835
530.458     -5.941  -132.388
538.174     -5.973  -133.973
546.002     -6.003  -135.590
553.943     -6.031  -137.243
562.001     -6.058  -138.933
570.175     -6.083  -140.663
578.469     -6.106  -142.435
586.883     -6.128  -144.250
595.419     -6.149  -146.112
604.080     -6.169  -148.021
612.866     -6.188  -149.981
621.780     -6.206  -151.994
630.824     -6.224  -154.061
640.000     -6.242  -156.184
649.309     -6.260  -158.366
658.753     -6.279  -160.607
668.335     -6.298  -162.910
678.056     -6.319  -165.276
687.919     -6.342  -167.707
697.925     -6.366  -170.204
708.077     -6.393  -172.767
718.376     -6.424  -175.398
728.825     -6.457  -178.099
739.426     -6.494   179.131
750.181     -6.536   176.291
761.093     -6.582   173.381
772.163     -6.634   170.399
783.394     -6.691   167.347
794.789     -6.755   164.224
806.349     -6.826   161.031
818.078     -6.904   157.768
829.977     -6.990   154.436
842.050     -7.084   151.035
854.298     -7.188   147.567
866.724     -7.301   144.034
879.330     -7.424   140.436
892.120     -7.558   136.776
905.097     -7.703   133.056
918.262     -7.860   129.278
931.618     -8.029   125.445
945.169     -8.212   121.562
958.917     -8.408   117.631
972.864     -8.618   113.657
987.015     -8.843   109.644
1001.37     -9.083   105.599
1015.94     -9.339   101.527
1030.71     -9.610    97.436
1045.71     -9.898    93.333
1060.92    -10.203    89.226
1076.35    -10.524    85.126
1092.00    -10.862    81.044
1107.89    -11.216    76.990
1124.00    -11.586    72.976
1140.35    -11.970    69.017
1156.94    -12.368    65.126
1173.77    -12.777    61.317
1190.84    -13.194    57.602
1208.16    -13.618    53.992
1225.73    -14.043    50.496
1243.56    -14.465    47.119
1261.65    -14.880    43.857
1280.00    -15.280    40.699
1298.62    -15.662    37.626
1317.51    -16.019    34.605
1336.67    -16.346    31.596
1356.11    -16.641    28.547
1375.84    -16.903    25.398
1395.85    -17.132    22.091
1416.15    -17.332    18.566
1436.75    -17.507    14.773
1457.65    -17.664    10.668
1478.85    -17.810     6.216
1500.36    -17.953     1.398
1522.19    -18.102    -3.798
1544.33    -18.264    -9.375
1566.79    -18.445   -15.331
1589.58    -18.653   -21.657
1612.70    -18.892   -28.341
1636.16    -19.170   -35.370
1659.95    -19.489   -42.728
1684.10    -19.855   -50.402
1708.60    -20.273   -58.374
1733.45    -20.746   -66.628
1758.66    -21.278   -75.148
1784.24    -21.874   -83.915
1810.19    -22.539   -92.910
1836.52    -23.277  -102.109
1863.24    -24.093  -111.484
1890.34    -24.993  -121.001
1917.83    -25.982  -130.618
1945.73    -27.068  -140.273
1974.03    -28.257  -149.884
2002.74    -29.556  -159.337
2031.87    -30.968  -168.477
2061.43    -32.495  -177.074
2091.41    -34.124   175.183
2121.83    -35.823   168.703
2152.69    -37.514   163.929
2184.01    -39.055   161.124
2215.77    -40.255   159.935
2248.00    -40.969   159.071
2280.70    -41.219   156.836
2313.87    -41.175   152.144
2347.53    -41.029   144.853
2381.68    -40.915   135.342
2416.32    -40.912   124.111
2451.46    -41.066   111.599
2487.12    -41.410    98.167
2523.30    -41.981    84.082
2560.00    -42.825    69.549
2597.24    -44.013    54.723
2635.01    -45.667    39.737
2673.34    -48.007    24.703
2712.23    -51.525     9.727
2751.68    -57.690    -5.137
2791.70    -71.108  -148.660
2832.31    -48.071  -121.183
2873.50    -41.094  -126.953
2915.30    -37.363  -136.812
2957.70    -34.864  -147.530
3000.72    -33.053  -158.633
3044.37    -31.700  -169.919
3088.65    -30.684   178.750
3133.58    -29.927   167.498
3179.16    -29.377   156.436
3225.40    -28.988   145.665
3272.31    -28.717   135.257
3319.91    -28.520   125.236
3368.20    -28.355   115.549
3417.19    -28.182   106.043
3466.89    -27.977    96.478
3517.32    -27.733    86.566
3568.48    -27.462    76.040
3620.39    -27.195    64.709
3673.05    -26.965    52.487
3726.47    -26.808    39.382
3780.67    -26.753    25.470
3835.67    -26.823    10.871
3891.46    -27.033    -4.264
3948.06    -27.393   -19.771
4005.49    -27.906   -35.473
4063.75    -28.565   -51.187
4122.86    -29.353   -66.736
4182.82    -30.242   -81.979
4243.66    -31.190   -96.873
4305.39    -32.149  -111.524
4368.01    -33.080  -126.239
4431.55    -33.974  -141.476
4496.01    -34.864  -157.711
4561.40    -35.819  -175.273
4627.75    -36.928   165.715
4695.06    -38.286   145.315
4763.35    -39.997   123.704
4832.64    -42.182   101.073
4902.93    -45.018    77.426
4974.24    -48.839    51.832
5046.60    -54.485    16.627
5120.00    -92.508   160.488
5194.47    -52.600  -114.403
5270.03    -47.055  -144.224
5346.68    -44.178  -165.467
5424.45    -42.408   176.614
5503.35    -41.105   161.043
5583.40    -39.884   146.510
5664.61    -38.612   131.122
5747.01    -37.395   113.485
5830.60    -36.426    93.371
5915.41    -35.849    71.369
6001.45    -35.743    48.412
6088.74    -36.121    25.600
6177.30    -36.920     4.166
6267.15    -37.945   -14.771
6358.31    -38.847   -31.159
6450.80    -39.333   -47.205
6544.62    -39.518   -66.020
6639.82    -39.812   -88.785
6736.40    -40.560  -114.691
6834.38    -41.958  -142.195
6933.79    -44.104  -169.492
7034.64    -47.005   165.588
7136.96    -50.516   145.422
7240.77    -54.418   131.230
7346.09    -59.449   130.003
7452.94    -65.579   156.608
7561.35    -52.400   169.811
7671.33    -48.622   149.051
7782.91    -46.715   129.116
7896.12    -45.276   110.244
8010.97    -43.871    89.564
8127.49    -42.683    64.977
8245.71    -42.032    36.764
8365.65    -42.122     6.503
8487.33    -43.021   -23.629
8610.78    -44.593   -50.806
8736.03    -46.229   -72.851
8863.09    -47.076   -93.415
8992.01    -47.440  -120.210
9122.80    -48.440  -154.253
9255.50    -50.829   168.657
9390.12    -55.084   135.458
9526.70    -61.094   120.521
9665.27    -65.944   153.630
9805.86    -59.728   167.466
9948.49    -51.316   157.020
10093.2    -47.774   132.219
10240.0    -45.063   103.093
10388.9    -43.165    67.012
10540.1    -42.579    26.524
10693.4    -43.406   -13.203
10848.9    -45.040   -46.352
11006.7    -45.922   -74.225
11166.8    -45.986  -109.336
11329.2    -46.891  -153.958
11494.0    -49.487   157.805
11661.2    -54.101   112.018
11830.8    -61.319    74.266
12002.9    -77.946   149.961
12177.5    -57.766   174.975
12354.6    -52.501   139.856
12534.3    -50.422   104.887
12716.6    -48.825    71.346
12901.6    -47.505    31.897
13089.2    -47.408   -12.289
13279.6    -48.393   -54.209
13472.8    -49.274   -94.928
13668.8    -50.595  -143.594
13867.6    -54.266   163.959
14069.3    -60.907   125.667
14273.9    -70.924   145.810
14481.5    -59.445   147.959
14692.2    -53.220   120.149
14905.9    -49.110    71.523
15122.7    -48.130     9.803
15342.7    -50.716   -45.846
15565.8    -52.850   -77.911
15792.2    -52.681  -126.391
16021.9    -55.886   177.480
16255.0    -59.955   141.904
16491.4    -67.091   120.643
16731.3    -68.611   154.995
16974.7    -54.745   136.264
17221.6    -51.684    75.306
17472.1    -51.404    27.906
17726.2    -49.843   -26.135
17984.0    -51.133   -94.597
18245.6    -55.441  -146.882
18511.0    -57.525   168.531
18780.2    -65.146   126.869
19053.4    -65.314   122.603
19330.5    -56.867    86.824
19611.7    -56.653    29.875
19897.0    -55.469    -9.550
20186.4    -54.744   -74.692
20480.0    -56.730  -131.080
20777.9    -58.097   166.117
21080.1    -67.252   123.710
21386.7    -64.766   104.073
21697.8    -60.693    66.639
22013.4    -57.285    14.373
22333.6    -57.348   -60.465
22658.4    -58.568  -130.069
22988.0    -63.986   152.500
23322.4    -68.814   143.023
23661.6    -68.063   119.955
24005.8    -55.575    74.944
24355.0    -54.273   -20.012
24709.2    -55.910   -97.452
25068.6    -58.967   164.243
25433.2    -66.711    71.865
25803.2    -92.093   128.376
26178.5    -60.567   119.761
26559.3    -58.820    31.112
26945.6    -57.399   -45.336
27337.5    -59.709  -135.028
27735.2    -62.913   153.572
28138.6    -77.425   100.553
28547.9    -64.942    71.742
28963.1    -61.075    13.744
29384.4    -60.164  -107.672
29811.8    -64.616  -177.346
30245.4    -76.678   151.097
30685.3    -62.619    89.950
31131.7    -59.043    15.195
31584.5    -59.581  -105.476
32043.9    -62.398   179.530
32510.0    -77.457   130.509
32982.8    -65.545    82.094
33462.6    -58.143    -6.731
33949.3    -61.360  -136.329
34443.1    -62.796   103.839
34944.1    -90.927   131.983
35452.4    -61.804    95.798
35968.0    -59.484   -30.586
36491.2    -60.833  -157.983
37022.0    -70.599   129.509
37560.5    -70.097    75.551
38106.8    -62.124   -23.484
38661.1    -64.009  -138.293
39223.4    -69.762   114.693
39793.9    -72.550    32.898
