Freq[Hz]     dBSPL  Phase[Deg]
5.00000      1.479     0.387
5.07273      1.479     0.393
5.14651      1.479     0.398
5.22137      1.479     0.404
5.29732      1.479     0.410
5.37437      1.480     0.416
5.45254      1.480     0.422
5.53185      1.480     0.428
5.61231      1.480     0.435
5.69394      1.480     0.441
5.77676      1.480     0.447
5.86079      1.480     0.454
5.94604      1.480     0.460
6.03252      1.480     0.467
6.12027      1.480     0.474
6.20929      1.481     0.481
6.29961      1.481     0.488
6.39124      1.481     0.495
6.48420      1.481     0.502
6.57851      1.481     0.510
6.67420      1.481     0.517
6.77128      1.481     0.525
6.86977      1.481     0.532
6.96969      1.481     0.540
7.07107      1.482     0.548
7.17392      1.482     0.556
7.27827      1.482     0.564
7.38413      1.482     0.572
7.49154      1.482     0.581
7.60050      1.482     0.589
7.71105      1.483     0.598
7.82321      1.483     0.606
7.93701      1.483     0.615
8.05245      1.483     0.624
8.16958      1.483     0.633
8.28841      1.483     0.642
8.40896      1.484     0.652
8.53128      1.484     0.661
8.65537      1.484     0.671
8.78126      1.484     0.681
8.90899      1.485     0.690
9.03857      1.485     0.700
9.17004      1.485     0.711
9.30342      1.485     0.721
9.43874      1.485     0.731
9.57603      1.486     0.742
9.71532      1.486     0.753
9.85663      1.486     0.764
10.0000      1.487     0.775
10.1455      1.487     0.786
10.2930      1.487     0.797
10.4427      1.487     0.809
10.5946      1.488     0.821
10.7487      1.488     0.833
10.9051      1.488     0.845
11.0637      1.489     0.857
11.2246      1.489     0.869
11.3879      1.489     0.882
11.5535      1.490     0.895
11.7216      1.490     0.908
11.8921      1.491     0.921
12.0650      1.491     0.934
12.2405      1.491     0.947
12.4186      1.492     0.961
12.5992      1.492     0.975
12.7825      1.493     0.989
12.9684      1.493     1.003
13.1570      1.494     1.018
13.3484      1.494     1.032
13.5426      1.495     1.047
13.7395      1.495     1.062
13.9394      1.496     1.078
14.1421      1.496     1.093
14.3478      1.497     1.109
14.5565      1.498     1.125
14.7683      1.498     1.141
14.9831      1.499     1.157
15.2010      1.499     1.174
15.4221      1.500     1.190
15.6464      1.501     1.207
15.8740      1.501     1.223
16.1049      1.502     1.240
16.3392      1.503     1.258
16.5768      1.504     1.275
16.8179      1.504     1.293
17.0626      1.505     1.311
17.3107      1.506     1.329
17.5625      1.507     1.348
17.8180      1.508     1.366
