Freq[Hz]     dBSPL  Phase[Deg]
5.00000      0.789    -0.053
5.07273      0.789    -0.054
5.14651      0.789    -0.054
5.22137      0.789    -0.055
5.29732      0.789    -0.056
5.37437      0.789    -0.057
5.45254      0.789    -0.058
5.53185      0.789    -0.058
5.61231      0.789    -0.059
5.69394      0.789    -0.060
5.77676      0.789    -0.061
5.86079      0.789    -0.062
5.94604      0.789    -0.063
6.03252      0.789    -0.063
6.12027      0.789    -0.064
6.20929      0.789    -0.065
6.29961      0.789    -0.066
6.39124      0.789    -0.067
6.48420      0.789    -0.068
6.57851      0.790    -0.069
6.67420      0.790    -0.070
6.77128      0.790    -0.071
6.86977      0.790    -0.072
6.96969      0.790    -0.073
7.07107      0.790    -0.074
7.17392      0.790    -0.075
7.27827      0.790    -0.076
7.38413      0.790    -0.077
7.49154      0.790    -0.078
7.60050      0.790    -0.079
7.71105      0.790    -0.081
7.82321      0.790    -0.082
7.93701      0.790    -0.083
8.05245      0.790    -0.084
8.16958      0.790    -0.085
8.28841      0.790    -0.086
8.40896      0.790    -0.088
8.53128      0.791    -0.089
8.65537      0.791    -0.090
8.78126      0.791    -0.091
8.90899      0.791    -0.093
9.03857      0.791    -0.094
9.17004      0.791    -0.095
9.30342      0.791    -0.097
9.43874      0.791    -0.098
9.57603      0.791    -0.100
9.71532      0.791    -0.101
9.85663      0.791    -0.102
10.0000      0.791    -0.104
10.1455      0.792    -0.105
10.2930      0.792    -0.107
10.4427      0.792    -0.108
10.5946      0.792    -0.110
10.7487      0.792    -0.112
10.9051      0.792    -0.113
11.0637      0.792    -0.115
11.2246      0.792    -0.117
11.3879      0.792    -0.118
11.5535      0.793    -0.120
11.7216      0.793    -0.122
11.8921      0.793    -0.123
12.0650      0.793    -0.125
12.2405      0.793    -0.127
12.4186      0.793    -0.129
12.5992      0.793    -0.131
12.7825      0.794    -0.133
12.9684      0.794    -0.135
13.1570      0.794    -0.137
13.3484      0.794    -0.139
13.5426      0.794    -0.141
13.7395      0.794    -0.143
13.9394      0.795    -0.145
14.1421      0.795    -0.147
14.3478      0.795    -0.149
14.5565      0.795    -0.151
14.7683      0.795    -0.153
14.9831      0.796    -0.156
15.2010      0.796    -0.158
15.4221      0.796    -0.161
15.6464      0.796    -0.164
15.8740      0.797    -0.167
16.1049      0.797    -0.170
16.3392      0.797    -0.172
16.5768      0.797    -0.175
16.8179      0.798    -0.178
17.0626      0.798    -0.181
17.3107      0.798    -0.185
17.5625      0.799    -0.188
17.8180      0.799    -0.191
18.0771      0.799    -0.194
18.3401      0.799    -0.198
18.6068      0.800    -0.201
18.8775      0.800    -0.204
19.1521      0.800    -0.208
19.4306      0.801    -0.211
19.7133      0.801    -0.215
20.0000      0.802    -0.219
20.2909      0.802    -0.222
20.5860      0.802    -0.226
20.8855      0.803    -0.230
21.1893      0.803    -0.234
21.4975      0.804    -0.238
21.8102      0.804    -0.242
22.1274      0.805    -0.246
22.4492      0.805    -0.250
22.7758      0.806    -0.255
23.1071      0.806    -0.259
23.4432      0.807    -0.263
23.7841      0.807    -0.268
24.1301      0.808    -0.272
24.4811      0.808    -0.277
24.8372      0.809    -0.282
25.1984      0.810    -0.286
25.5649      0.810    -0.291
25.9368      0.811    -0.296
26.3141      0.811    -0.301
26.6968      0.812    -0.306
27.0851      0.813    -0.312
27.4791      0.814    -0.317
27.8788      0.814    -0.322
28.2843      0.815    -0.328
28.6957      0.816    -0.334
29.1131      0.817    -0.339
29.5365      0.817    -0.345
29.9661      0.818    -0.351
30.4020      0.819    -0.357
30.8442      0.820    -0.363
31.2929      0.821    -0.370
31.7480      0.822    -0.376
32.2098      0.823    -0.383
32.6783      0.824    -0.389
33.1536      0.825    -0.396
33.6359      0.826    -0.403
34.1251      0.827    -0.410
34.6215      0.828    -0.417
35.1250      0.829    -0.425
35.6359      0.831    -0.432
36.1543      0.832    -0.440
36.6802      0.833    -0.447
37.2137      0.834    -0.455
37.7550      0.836    -0.463
38.3041      0.837    -0.472
38.8613      0.839    -0.480
39.4265      0.840    -0.489
40.0000      0.842    -0.498
40.5818      0.843    -0.506
41.1721      0.845    -0.516
41.7710      0.846    -0.525
42.3785      0.848    -0.535
42.9949      0.850    -0.544
43.6203      0.851    -0.554
44.2548      0.853    -0.565
44.8985      0.855    -0.575
45.5515      0.857    -0.586
46.2141      0.859    -0.596
46.8863      0.861    -0.608
47.5683      0.863    -0.619
48.2602      0.865    -0.631
48.9621      0.868    -0.643
49.6743      0.870    -0.655
50.3968      0.872    -0.667
51.1299      0.875    -0.680
51.8736      0.877    -0.693
52.6281      0.880    -0.706
53.3936      0.882    -0.720
54.1702      0.885    -0.734
54.9581      0.888    -0.749
55.7575      0.890    -0.763
56.5685      0.893    -0.778
57.3914      0.896    -0.794
58.2261      0.899    -0.810
59.0730      0.903    -0.826
59.9323      0.906    -0.843
60.8040      0.909    -0.860
61.6884      0.913    -0.877
62.5857      0.916    -0.895
63.4960      0.920    -0.914
64.4196      0.923    -0.933
65.3566      0.927    -0.952
66.3073      0.931    -0.972
67.2717      0.935    -0.992
68.2502      0.939    -1.013
69.2429      0.943    -1.035
70.2501      0.948    -1.057
71.2719      0.952    -1.080
72.3086      0.957    -1.103
73.3603      0.962    -1.127
74.4274      0.966    -1.152
75.5099      0.971    -1.178
76.6083      0.976    -1.204
77.7226      0.982    -1.230
78.8531      0.987    -1.258
80.0000      0.992    -1.287
81.1636      0.998    -1.316
82.3442      1.004    -1.346
83.5419      1.010    -1.377
84.7570      1.016    -1.409
85.9899      1.022    -1.441
87.2406      1.028    -1.475
88.5096      1.035    -1.510
89.7970      1.042    -1.546
91.1031      1.048    -1.583
92.4282      1.056    -1.621
93.7726      1.063    -1.660
95.1366      1.070    -1.700
96.5204      1.078    -1.741
97.9243      1.085    -1.784
99.3486      1.093    -1.828
100.794      1.101    -1.874
102.260      1.110    -1.920
103.747      1.118    -1.969
105.256      1.127    -2.018
106.787      1.136    -2.069
108.340      1.145    -2.122
109.916      1.154    -2.177
111.515      1.164    -2.233
113.137      1.174    -2.291
114.783      1.184    -2.351
116.452      1.194    -2.412
118.146      1.204    -2.476
119.865      1.215    -2.541
121.608      1.226    -2.609
123.377      1.237    -2.679
125.171      1.248    -2.751
126.992      1.260    -2.825
128.839      1.272    -2.901
130.713      1.284    -2.980
132.615      1.296    -3.062
134.543      1.309    -3.146
136.500      1.322    -3.233
138.486      1.335    -3.322
140.500      1.348    -3.414
142.544      1.362    -3.509
144.617      1.375    -3.608
146.721      1.390    -3.709
148.855      1.404    -3.813
151.020      1.419    -3.921
153.217      1.433    -4.032
155.445      1.448    -4.146
157.706      1.464    -4.265
160.000      1.479    -4.387
162.327      1.495    -4.512
164.688      1.511    -4.642
167.084      1.528    -4.776
169.514      1.544    -4.913
171.980      1.561    -5.055
174.481      1.578    -5.202
177.019      1.596    -5.352
179.594      1.613    -5.508
182.206      1.631    -5.668
184.856      1.649    -5.833
187.545      1.667    -6.003
190.273      1.686    -6.178
193.041      1.704    -6.358
195.849      1.723    -6.544
198.697      1.742    -6.735
201.587      1.761    -6.932
204.520      1.780    -7.134
207.494      1.800    -7.342
210.512      1.819    -7.557
213.574      1.839    -7.778
216.681      1.859    -8.004
219.833      1.879    -8.238
223.030      1.899    -8.477
226.274      1.919    -8.724
229.565      1.939    -8.978
232.905      1.960    -9.238
236.292      1.980    -9.506
239.729      2.000    -9.780
243.216      2.020   -10.062
246.754      2.041   -10.352
250.343      2.061   -10.649
253.984      2.081   -10.955
257.678      2.101   -11.268
261.426      2.121   -11.588
265.229      2.140   -11.917
269.087      2.160   -12.255
273.001      2.179   -12.601
276.972      2.198   -12.955
281.000      2.217   -13.318
285.088      2.236   -13.689
289.234      2.254   -14.069
293.441      2.272   -14.458
297.709      2.289   -14.857
302.040      2.306   -15.264
306.433      2.323   -15.680
310.890      2.339   -16.105
315.412      2.354   -16.539
320.000      2.369   -16.983
324.655      2.383   -17.436
329.377      2.397   -17.899
334.168      2.410   -18.370
339.028      2.422   -18.851
343.959      2.434   -19.341
348.962      2.444   -19.840
354.038      2.454   -20.349
359.188      2.463   -20.867
364.412      2.471   -21.394
369.713      2.478   -21.930
375.090      2.484   -22.474
380.546      2.488   -23.028
386.081      2.492   -23.590
391.697      2.494   -24.161
397.394      2.496   -24.740
403.175      2.495   -25.327
409.039      2.494   -25.922
414.989      2.491   -26.525
421.025      2.487   -27.135
427.149      2.482   -27.753
433.362      2.475   -28.377
439.665      2.466   -29.007
446.060      2.456   -29.644
452.548      2.444   -30.286
459.131      2.431   -30.934
465.809      2.416   -31.587
472.584      2.400   -32.244
479.458      2.381   -32.904
486.432      2.361   -33.569
493.507      2.340   -34.236
500.686      2.317   -34.906
507.968      2.292   -35.577
515.357      2.265   -36.249
522.853      2.237   -36.921
530.458      2.207   -37.594
538.174      2.176   -38.266
546.002      2.144   -38.937
553.943      2.109   -39.605
562.001      2.074   -40.270
570.175      2.037   -40.933
578.469      2.000   -41.592
586.883      1.961   -42.246
