Freq[Hz]     dBSPL  Phase[Deg]
5.00000      1.608     0.582
5.07273      1.608     0.591
5.14651      1.608     0.599
5.22137      1.608     0.608
5.29732      1.608     0.617
5.37437      1.608     0.626
5.45254      1.608     0.635
5.53185      1.608     0.644
5.61231      1.608     0.654
5.69394      1.608     0.663
5.77676      1.609     0.673
5.86079      1.609     0.683
5.94604      1.609     0.693
6.03252      1.609     0.703
6.12027      1.609     0.713
6.20929      1.609     0.724
6.29961      1.609     0.734
6.39124      1.609     0.745
6.48420      1.609     0.756
6.57851      1.609     0.767
6.67420      1.610     0.778
6.77128      1.610     0.789
6.86977      1.610     0.801
6.96969      1.610     0.812
7.07107      1.610     0.824
7.17392      1.610     0.836
7.27827      1.610     0.848
7.38413      1.611     0.861
7.49154      1.611     0.873
7.60050      1.611     0.886
7.71105      1.611     0.899
7.82321      1.611     0.912
7.93701      1.611     0.925
8.05245      1.612     0.939
8.16958      1.612     0.953
8.28841      1.612     0.966
8.40896      1.612     0.980
8.53128      1.612     0.995
8.65537      1.612     1.009
8.78126      1.613     1.024
8.90899      1.613     1.039
9.03857      1.613     1.054
9.17004      1.613     1.069
9.30342      1.614     1.085
9.43874      1.614     1.101
9.57603      1.614     1.117
9.71532      1.614     1.133
9.85663      1.615     1.149
10.0000      1.615     1.166
10.1455      1.615     1.183
10.2930      1.615     1.200
10.4427      1.616     1.218
10.5946      1.616     1.235
10.7487      1.616     1.253
10.9051      1.617     1.271
11.0637      1.617     1.290
11.2246      1.617     1.308
11.3879      1.618     1.327
11.5535      1.618     1.347
11.7216      1.618     1.366
11.8921      1.619     1.386
12.0650      1.619     1.406
12.2405      1.620     1.427
12.4186      1.620     1.447
12.5992      1.620     1.468
12.7825      1.621     1.489
12.9684      1.621     1.511
13.1570      1.622     1.533
13.3484      1.622     1.555
13.5426      1.623     1.578
13.7395      1.623     1.600
13.9394      1.624     1.624
14.1421      1.624     1.647
14.3478      1.625     1.671
14.5565      1.625     1.695
14.7683      1.626     1.719
14.9831      1.627     1.744
15.2010      1.627     1.769
15.4221      1.628     1.794
15.6464      1.629     1.820
15.8740      1.629     1.845
16.1049      1.630     1.872
16.3392      1.631     1.898
16.5768      1.631     1.925
16.8179      1.632     1.952
17.0626      1.633     1.980
17.3107      1.634     2.008
