Freq[Hz]     dBSPL  Phase[Deg]
5.00000     -1.927    -1.421
5.07273     -1.927    -1.441
5.14651     -1.927    -1.462
5.22137     -1.927    -1.483
5.29732     -1.927    -1.505
5.37437     -1.927    -1.527
5.45254     -1.927    -1.549
5.53185     -1.927    -1.572
5.61231     -1.927    -1.594
5.69394     -1.927    -1.618
5.77676     -1.927    -1.641
5.86079     -1.927    -1.665
5.94604     -1.927    -1.689
6.03252     -1.927    -1.714
6.12027     -1.927    -1.739
6.20929     -1.927    -1.764
6.29961     -1.927    -1.790
6.39124     -1.927    -1.816
6.48420     -1.927    -1.842
6.57851     -1.927    -1.869
6.67420     -1.927    -1.896
6.77128     -1.927    -1.924
6.86977     -1.927    -1.951
6.96969     -1.927    -1.980
7.07107     -1.927    -2.009
7.17392     -1.927    -2.038
7.27827     -1.927    -2.067
7.38413     -1.928    -2.098
7.49154     -1.928    -2.128
7.60050     -1.928    -2.159
7.71105     -1.928    -2.190
7.82321     -1.928    -2.222
7.93701     -1.928    -2.255
8.05245     -1.928    -2.287
8.16958     -1.928    -2.321
8.28841     -1.928    -2.354
8.40896     -1.928    -2.389
8.53128     -1.928    -2.423
8.65537     -1.928    -2.459
8.78126     -1.928    -2.494
8.90899     -1.928    -2.531
9.03857     -1.928    -2.567
9.17004     -1.928    -2.605
9.30342     -1.928    -2.643
9.43874     -1.928    -2.681
9.57603     -1.928    -2.720
9.71532     -1.929    -2.759
9.85663     -1.929    -2.800
10.0000     -1.929    -2.840
10.1455     -1.929    -2.882
10.2930     -1.929    -2.923
10.4427     -1.929    -2.966
10.5946     -1.929    -3.009
10.7487     -1.929    -3.053
10.9051     -1.929    -3.097
11.0637     -1.929    -3.142
11.2246     -1.929    -3.188
11.3879     -1.929    -3.234
11.5535     -1.930    -3.281
11.7216     -1.930    -3.329
11.8921     -1.930    -3.378
12.0650     -1.930    -3.427
12.2405     -1.930    -3.476
12.4186     -1.930    -3.527
12.5992     -1.930    -3.578
12.7825     -1.930    -3.630
12.9684     -1.930    -3.683
13.1570     -1.931    -3.737
13.3484     -1.931    -3.791
13.5426     -1.931    -3.846
13.7395     -1.931    -3.902
13.9394     -1.931    -3.959
14.1421     -1.931    -4.016
14.3478     -1.931    -4.075
14.5565     -1.931    -4.134
14.7683     -1.932    -4.194
14.9831     -1.932    -4.255
15.2010     -1.932    -4.317
15.4221     -1.932    -4.380
15.6464     -1.932    -4.444
15.8740     -1.932    -4.508
16.1049     -1.933    -4.574
16.3392     -1.933    -4.641
16.5768     -1.933    -4.708
16.8179     -1.933    -4.777
17.0626     -1.933    -4.846
17.3107     -1.934    -4.917
17.5625     -1.934    -4.988
17.8180     -1.934    -5.061
18.0771     -1.934    -5.135
18.3401     -1.935    -5.209
18.6068     -1.935    -5.285
18.8775     -1.935    -5.362
19.1521     -1.935    -5.440
19.4306     -1.936    -5.519
19.7133     -1.936    -5.600
20.0000     -1.936    -5.681
20.2909     -1.937    -5.764
20.5860     -1.937    -5.848
20.8855     -1.937    -5.933
21.1893     -1.937    -6.019
21.4975     -1.938    -6.107
21.8102     -1.938    -6.196
22.1274     -1.938    -6.286
22.4492     -1.939    -6.377
22.7758     -1.939    -6.470
23.1071     -1.940    -6.564
23.4432     -1.940    -6.660
23.7841     -1.940    -6.756
24.1301     -1.941    -6.855
24.4811     -1.941    -6.954
24.8372     -1.942    -7.056
25.1984     -1.942    -7.158
25.5649     -1.943    -7.262
25.9368     -1.943    -7.368
26.3141     -1.944    -7.475
26.6968     -1.944    -7.584
27.0851     -1.945    -7.694
27.4791     -1.945    -7.806
27.8788     -1.946    -7.920
28.2843     -1.946    -8.035
28.6957     -1.947    -8.152
29.1131     -1.947    -8.270
29.5365     -1.948    -8.390
29.9661     -1.949    -8.512
30.4020     -1.949    -8.636
30.8442     -1.950    -8.762
31.2929     -1.951    -8.889
31.7480     -1.951    -9.018
32.2098     -1.952    -9.150
32.6783     -1.953    -9.283
33.1536     -1.954    -9.417
33.6359     -1.955    -9.554
34.1251     -1.955    -9.693
34.6215     -1.956    -9.834
35.1250     -1.957    -9.977
35.6359     -1.958   -10.122
36.1543     -1.959   -10.269
36.6802     -1.960   -10.418
37.2137     -1.961   -10.570
37.7550     -1.962   -10.723
38.3041     -1.963   -10.879
38.8613     -1.964   -11.037
39.4265     -1.965   -11.198
40.0000     -1.966   -11.360
40.5818     -1.968   -11.525
41.1721     -1.969   -11.693
41.7710     -1.970   -11.862
42.3785     -1.971   -12.035
42.9949     -1.973   -12.209
43.6203     -1.974   -12.387
44.2548     -1.975   -12.567
44.8985     -1.977   -12.749
45.5515     -1.978   -12.934
46.2141     -1.980   -13.122
46.8863     -1.981   -13.312
47.5683     -1.983   -13.506
48.2602     -1.985   -13.702
48.9621     -1.986   -13.900
49.6743     -1.988   -14.102
50.3968     -1.990   -14.307
51.1299     -1.992   -14.514
51.8736     -1.994   -14.725
52.6281     -1.996   -14.938
