Freq[Hz]     dBSPL  Phase[Deg]
5.00000     -1.462    -1.191
5.07273     -1.462    -1.208
5.14651     -1.462    -1.226
5.22137     -1.462    -1.244
5.29732     -1.462    -1.262
5.37437     -1.462    -1.280
5.45254     -1.462    -1.299
5.53185     -1.462    -1.318
5.61231     -1.462    -1.337
5.69394     -1.462    -1.356
5.77676     -1.462    -1.376
5.86079     -1.462    -1.396
5.94604     -1.462    -1.416
6.03252     -1.462    -1.437
6.12027     -1.462    -1.458
6.20929     -1.462    -1.479
6.29961     -1.462    -1.500
6.39124     -1.462    -1.522
6.48420     -1.462    -1.544
6.57851     -1.462    -1.567
6.67420     -1.462    -1.590
6.77128     -1.462    -1.613
6.86977     -1.462    -1.636
6.96969     -1.462    -1.660
7.07107     -1.462    -1.684
7.17392     -1.462    -1.708
7.27827     -1.462    -1.733
7.38413     -1.462    -1.758
7.49154     -1.462    -1.784
7.60050     -1.462    -1.810
7.71105     -1.462    -1.836
7.82321     -1.462    -1.863
7.93701     -1.462    -1.890
8.05245     -1.462    -1.918
8.16958     -1.462    -1.945
8.28841     -1.462    -1.974
8.40896     -1.462    -2.002
8.53128     -1.462    -2.031
8.65537     -1.462    -2.061
8.78126     -1.462    -2.091
8.90899     -1.462    -2.121
9.03857     -1.462    -2.152
9.17004     -1.463    -2.183
9.30342     -1.463    -2.215
9.43874     -1.463    -2.247
9.57603     -1.463    -2.280
9.71532     -1.463    -2.313
9.85663     -1.463    -2.347
10.0000     -1.463    -2.381
10.1455     -1.463    -2.416
10.2930     -1.463    -2.451
10.4427     -1.463    -2.486
10.5946     -1.463    -2.522
10.7487     -1.463    -2.559
10.9051     -1.463    -2.596
11.0637     -1.463    -2.634
11.2246     -1.463    -2.672
11.3879     -1.463    -2.711
11.5535     -1.463    -2.751
11.7216     -1.463    -2.791
11.8921     -1.463    -2.831
12.0650     -1.463    -2.872
12.2405     -1.464    -2.914
12.4186     -1.464    -2.956
12.5992     -1.464    -2.999
12.7825     -1.464    -3.043
12.9684     -1.464    -3.087
13.1570     -1.464    -3.132
13.3484     -1.464    -3.178
13.5426     -1.464    -3.224
13.7395     -1.464    -3.271
13.9394     -1.464    -3.318
14.1421     -1.464    -3.366
14.3478     -1.464    -3.415
14.5565     -1.464    -3.465
14.7683     -1.465    -3.515
14.9831     -1.465    -3.567
15.2010     -1.465    -3.619
15.4221     -1.465    -3.671
15.6464     -1.465    -3.725
15.8740     -1.465    -3.779
