Freq[Hz]     dBSPL  Phase[Deg]
5.00000      1.061     0.102
5.07273      1.061     0.103
5.14651      1.061     0.105
5.22137      1.061     0.106
5.29732      1.061     0.108
5.37437      1.061     0.110
5.45254      1.061     0.111
5.53185      1.061     0.113
5.61231      1.061     0.114
5.69394      1.062     0.116
5.77676      1.062     0.118
5.86079      1.062     0.120
5.94604      1.062     0.121
6.03252      1.062     0.123
6.12027      1.062     0.125
6.20929      1.062     0.127
6.29961      1.062     0.129
6.39124      1.062     0.131
6.48420      1.062     0.132
6.57851      1.062     0.134
6.67420      1.062     0.136
6.77128      1.063     0.138
6.86977      1.063     0.140
6.96969      1.063     0.143
7.07107      1.063     0.145
7.17392      1.063     0.147
7.27827      1.063     0.149
7.38413      1.063     0.151
7.49154      1.063     0.153
7.60050      1.063     0.155
7.71105      1.064     0.158
7.82321      1.064     0.160
7.93701      1.064     0.162
8.05245      1.064     0.165
8.16958      1.064     0.167
8.28841      1.064     0.170
8.40896      1.064     0.172
8.53128      1.065     0.175
8.65537      1.065     0.177
8.78126      1.065     0.180
8.90899      1.065     0.182
9.03857      1.065     0.185
9.17004      1.065     0.188
9.30342      1.066     0.190
9.43874      1.066     0.193
9.57603      1.066     0.196
9.71532      1.066     0.199
9.85663      1.066     0.201
10.0000      1.067     0.204
10.1455      1.067     0.207
10.2930      1.067     0.210
10.4427      1.067     0.213
10.5946      1.068     0.216
10.7487      1.068     0.219
10.9051      1.068     0.223
11.0637      1.068     0.226
11.2246      1.069     0.229
11.3879      1.069     0.232
11.5535      1.069     0.236
11.7216      1.070     0.239
11.8921      1.070     0.242
12.0650      1.070     0.246
12.2405      1.070     0.249
12.4186      1.071     0.253
12.5992      1.071     0.256
12.7825      1.071     0.260
12.9684      1.072     0.264
13.1570      1.072     0.267
13.3484      1.073     0.271
13.5426      1.073     0.275
13.7395      1.073     0.279
13.9394      1.074     0.283
14.1421      1.074     0.287
14.3478      1.075     0.291
14.5565      1.075     0.295
14.7683      1.076     0.299
14.9831      1.076     0.303
15.2010      1.077     0.307
15.4221      1.077     0.310
15.6464      1.078     0.314
15.8740      1.078     0.318
16.1049      1.079     0.322
16.3392      1.079     0.326
16.5768      1.080     0.330
16.8179      1.081     0.334
17.0626      1.081     0.338
17.3107      1.082     0.342
17.5625      1.082     0.347
17.8180      1.083     0.351
18.0771      1.084     0.355
18.3401      1.085     0.359
18.6068      1.085     0.364
18.8775      1.086     0.368
19.1521      1.087     0.373
19.4306      1.088     0.377
19.7133      1.088     0.382
20.0000      1.089     0.386
20.2909      1.090     0.391
20.5860      1.091     0.395
20.8855      1.092     0.400
21.1893      1.093     0.405
21.4975      1.094     0.410
21.8102      1.095     0.415
22.1274      1.096     0.419
22.4492      1.097     0.424
22.7758      1.098     0.429
23.1071      1.099     0.434
23.4432      1.100     0.439
23.7841      1.102     0.444
24.1301      1.103     0.449
24.4811      1.104     0.454
24.8372      1.105     0.459
25.1984      1.107     0.464
25.5649      1.108     0.469
25.9368      1.110     0.475
26.3141      1.111     0.480
26.6968      1.113     0.485
27.0851      1.114     0.490
27.4791      1.116     0.495
27.8788      1.117     0.501
28.2843      1.119     0.506
28.6957      1.121     0.511
29.1131      1.122     0.516
29.5365      1.124     0.522
29.9661      1.126     0.527
30.4020      1.128     0.532
30.8442      1.130     0.537
31.2929      1.132     0.543
31.7480      1.134     0.548
32.2098      1.136     0.553
32.6783      1.138     0.558
33.1536      1.141     0.563
33.6359      1.143     0.568
