Freq[Hz]     dBSPL  Phase[Deg]
5.00000      0.078    -0.376
5.07273      0.078    -0.382
5.14651      0.078    -0.387
5.22137      0.078    -0.393
5.29732      0.078    -0.398
5.37437      0.078    -0.404
5.45254      0.078    -0.410
5.53185      0.078    -0.416
5.61231      0.078    -0.422
5.69394      0.078    -0.428
5.77676      0.078    -0.434
5.86079      0.078    -0.441
5.94604      0.078    -0.447
6.03252      0.078    -0.453
6.12027      0.078    -0.460
6.20929      0.078    -0.467
6.29961      0.078    -0.473
6.39124      0.078    -0.480
6.48420      0.078    -0.487
6.57851      0.078    -0.494
6.67420      0.078    -0.501
6.77128      0.078    -0.509
6.86977      0.078    -0.516
6.96969      0.078    -0.524
7.07107      0.078    -0.531
7.17392      0.078    -0.539
7.27827      0.078    -0.547
7.38413      0.078    -0.555
7.49154      0.078    -0.563
7.60050      0.078    -0.571
7.71105      0.078    -0.579
7.82321      0.078    -0.587
7.93701      0.078    -0.596
8.05245      0.078    -0.605
8.16958      0.078    -0.613
8.28841      0.078    -0.622
8.40896      0.078    -0.631
8.53128      0.078    -0.640
8.65537      0.078    -0.650
8.78126      0.078    -0.659
8.90899      0.078    -0.669
9.03857      0.078    -0.678
9.17004      0.078    -0.688
9.30342      0.078    -0.698
9.43874      0.078    -0.708
9.57603      0.078    -0.719
9.71532      0.078    -0.729
9.85663      0.079    -0.740
10.0000      0.079    -0.750
10.1455      0.079    -0.761
10.2930      0.079    -0.772
10.4427      0.079    -0.784
10.5946      0.079    -0.795
10.7487      0.079    -0.807
10.9051      0.079    -0.818
11.0637      0.079    -0.830
11.2246      0.079    -0.842
11.3879      0.079    -0.854
11.5535      0.079    -0.867
11.7216      0.079    -0.879
11.8921      0.079    -0.892
12.0650      0.079    -0.905
12.2405      0.079    -0.918
12.4186      0.079    -0.932
12.5992      0.079    -0.945
12.7825      0.079    -0.959
12.9684      0.079    -0.973
13.1570      0.079    -0.987
13.3484      0.079    -1.001
13.5426      0.079    -1.016
13.7395      0.079    -1.031
13.9394      0.080    -1.046
14.1421      0.080    -1.061
14.3478      0.080    -1.076
14.5565      0.080    -1.092
14.7683      0.080    -1.108
14.9831      0.080    -1.124
15.2010      0.080    -1.141
15.4221      0.080    -1.157
15.6464      0.080    -1.175
15.8740      0.080    -1.192
16.1049      0.080    -1.210
16.3392      0.080    -1.228
16.5768      0.080    -1.246
16.8179      0.080    -1.264
17.0626      0.081    -1.283
17.3107      0.081    -1.302
17.5625      0.081    -1.321
17.8180      0.081    -1.341
18.0771      0.081    -1.361
18.3401      0.081    -1.381
18.6068      0.081    -1.401
18.8775      0.081    -1.422
19.1521      0.081    -1.443
19.4306      0.081    -1.464
19.7133      0.082    -1.486
20.0000      0.082    -1.508
20.2909      0.082    -1.530
20.5860      0.082    -1.553
20.8855      0.082    -1.576
21.1893      0.082    -1.599
21.4975      0.082    -1.623
21.8102      0.082    -1.647
22.1274      0.083    -1.671
22.4492      0.083    -1.696
22.7758      0.083    -1.721
23.1071      0.083    -1.747
23.4432      0.083    -1.773
23.7841      0.083    -1.799
24.1301      0.084    -1.825
24.4811      0.084    -1.852
24.8372      0.084    -1.880
25.1984      0.084    -1.908
25.5649      0.084    -1.936
25.9368      0.085    -1.964
26.3141      0.085    -1.993
26.6968      0.085    -2.023
27.0851      0.085    -2.053
27.4791      0.085    -2.083
27.8788      0.086    -2.114
28.2843      0.086    -2.145
28.6957      0.086    -2.177
29.1131      0.086    -2.209
29.5365      0.087    -2.242
29.9661      0.087    -2.275
30.4020      0.087    -2.309
30.8442      0.087    -2.343
31.2929      0.088    -2.378
31.7480      0.088    -2.413
32.2098      0.088    -2.449
32.6783      0.089    -2.485
